assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
1,3,40,1,14.1,73,0.09,0.09,0.0,0.66,2,0,0,6.6,49.6,2022-08-06,90,2,0,0,0,0,1,0,8029,1,0,2,2.0,12,0,0,0,4.5,True,0,0,0,0.0,90,Bournemouth,Aston Villa,2,0,18204,2022,539399,0.0272381007671356,1,1,0,0.0,0.0,0.0,Bournemouth,2,2,1,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,12,0,0.2,73,0.01,0.01,0.0,1.75,17,4,0,1.7,16.6,2022-08-13,90,13,0,0,0,0,2,0,148416,1,0,4,0.0,0,54110,64602,10492,4.5,False,0,0,0,0.0,90,Manchester City,Bournemouth,4,0,18214,2022,540572,0.0,0,0,0,0.0,0.0267488993704319,0.0267488993704319,Bournemouth,2,5,2,4.5,DEF,1.0,0.09,0.09,0.0,0.66,0.0,0.0,6.6,49.6,14.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.03,1.0,1.0,0.0,0.0,0.0,0.0,1.4,8029.0
0,0,13,0,14.7,73,0.06,0.06,0.0,1.32,21,3,0,3.8,23.0,2022-08-20,90,1,0,0,0,0,3,0,137690,1,3,0,0.0,1,-14221,16429,30650,4.5,True,0,0,0,0.0,90,Bournemouth,Arsenal,0,3,18227,2022,542550,0.0211679991334676,0,1,0,0.0,0.0211679991334676,0.0,Bournemouth,4,2,3,3.3,DEF,1.0,0.1,0.1,0.0,2.41,4.0,0.0,8.3,66.2,14.3,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,12.0,0.0,0.0,0.0,0.03,1.0,1.0,0.0,0.0,0.03,0.03,5.9,156445.0
0,0,26,1,0.4,73,0.06,0.06,0.0,1.51,42,0,0,2.3,22.6,2022-08-31,90,20,0,0,0,0,5,0,100367,1,0,0,0.0,6,-26769,380,27149,4.5,True,0,0,0,0.0,90,Bournemouth,Wolverhampton Wanderers,0,0,18248,2022,546284,0.0,0,0,0,0.0,0.1205440014600753,0.1205440014600753,Bournemouth,2,2,5,2.5,DEF,0.0,0.07,0.07,0.0,3.07,7.0,0.0,5.5,39.6,14.9,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.05,0.03,7.8,286106.0
1,0,18,0,10.9,73,0.1,0.1,0.0,1.9,58,2,0,3.7,23.8,2022-09-03,90,16,0,0,0,0,6,0,102534,1,3,2,2.0,4,-1112,7306,8418,4.5,False,0,0,0,0.0,90,Nottingham Forest,Bournemouth,2,3,18254,2022,547141,0.118926003575325,1,1,0,0.0,0.1188059970736503,0.1188059970736503,Bournemouth,2,2,6,2.2,DEF,1.0,0.12,0.12,0.0,2.83,3.0,0.0,6.1,45.6,15.1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.14,0.12,5.8,238057.0
0,0,12,0,0.8,73,0.01,0.11,0.1,1.74,164,2,0,2.0,14.8,2022-12-27,90,6,0,0,0,0,17,0,56931,1,0,2,4.0,1,-3512,502,4014,4.3,False,0,0,1,0.0477138012647628,90,Chelsea,Bournemouth,2,0,18365,2022,565672,0.0,0,0,0,0.0477138012647628,0.0596668012440204,0.0596668012440204,Bournemouth,2,4,17,0.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,10,0,0.5,73,0.04,0.04,0.0,1.49,171,2,0,1.6,15.0,2022-12-31,90,7,0,0,0,0,18,0,57247,1,2,0,0.0,0,231,791,560,4.3,True,1,0,0,0.0,90,Bournemouth,Crystal Palace,0,2,18372,2022,566474,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,2,18,0.5,DEF,0.0,0.01,0.11,0.1,1.74,2.0,0.0,2.0,14.8,0.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.06,0.06,0.2,56931.0
0,0,12,0,1.3,73,0.0,0.0,0.0,2.21,189,3,0,2.5,22.0,2023-01-03,90,14,0,0,0,0,19,0,56710,1,0,3,2.0,1,-565,98,663,4.3,False,0,0,0,0.0,90,Manchester United,Bournemouth,3,0,18390,2022,567095,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,4,19,0.7,DEF,0.0,0.05,0.15,0.1,3.23,4.0,0.0,3.6,29.8,1.3,4.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.06,0.06,0.7,114178.0
0,0,14,0,2.1,73,0.01,0.01,0.0,1.47,192,2,0,2.5,22.6,2023-01-14,90,4,0,0,0,0,20,0,56435,1,0,2,0.0,1,-323,329,652,4.3,False,0,0,0,0.0,90,Brentford,Bournemouth,2,0,18393,2022,569038,0.0,0,0,0,0.0,0.1060120016336441,0.1060120016336441,Bournemouth,2,3,20,0.8,DEF,0.0,0.05,0.15,0.1,5.44,7.0,0.0,6.1,51.8,2.6,6.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.06,0.06,1.4,170888.0
0,0,8,0,0.1,73,0.0,0.02,0.02,1.77,202,1,0,1.3,8.2,2023-01-21,90,16,0,0,0,0,21,0,57857,1,1,1,5.0,1,1318,1902,584,4.3,True,1,0,1,0.0138392997905612,90,Bournemouth,Nottingham Forest,1,1,18403,2022,570235,0.0,0,0,0,0.0138392997905612,0.0,0.0,Bournemouth,2,2,21,1.3,DEF,0.0,0.05,0.05,0.0,5.17,7.0,0.0,6.6,59.6,3.9,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2.0,170392.0
