assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,23,1,0.2,221,0.0,0.08,0.08,2.25,85,0,0,2.1,17.0,2022-10-02,90,2,0,0,0,0,9,0,3814,1,0,0,4.0,6,17,171,154,4.4,True,0,0,1,0.0286663994193077,90,Leeds,Aston Villa,0,0,18286,2022,553294,0.0,0,0,0,0.0286663994193077,0.1074689999222755,0.1074689999222755,Leeds,2,2,9,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,11,0,0.1,221,0.0,0.0,0.0,1.08,95,2,0,1.4,12.0,2022-10-09,90,7,0,0,0,0,10,0,6545,1,1,2,2.0,1,2249,2529,280,4.4,False,0,0,0,0.0,90,Crystal Palace,Leeds,2,1,18296,2022,554726,0.0,0,0,0,0.0,0.0,0.0,Leeds,2,2,10,3.5,DEF,1.0,0.0,0.08,0.08,2.25,0.0,0.0,2.1,17.0,0.2,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.11,0.11,6.0,3814.0
0,0,15,0,10.9,221,0.0,0.0,0.0,0.55,104,1,0,2.9,14.0,2022-10-16,90,1,0,0,0,0,11,0,6712,1,1,0,4.0,2,164,674,510,4.4,True,0,0,0,0.0,90,Leeds,Arsenal,0,1,18305,2022,556760,0.1141299977898597,0,1,0,0.0,0.098448596894741,0.098448596894741,Leeds,4,2,11,2.5,DEF,1.0,0.0,0.08,0.08,3.33,2.0,0.0,3.5,29.0,0.3,6.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.11,0.11,9.5,10359.0
0,0,12,0,10.9,221,0.04,0.14,0.1,0.31,117,0,0,6.0,26.2,2022-10-20,45,10,0,0,0,0,12,0,7368,0,0,2,23.0,1,231,513,282,4.4,False,0,0,2,0.3768520057201385,42,Leicester,Leeds,2,0,18317,2022,557826,0.0654949024319648,0,1,0,0.3768520057201385,0.0,0.0,Leeds,2,3,12,0.0,DEF,1.0,0.0,0.08,0.08,3.88,3.0,0.0,6.4,43.0,11.2,10.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0,0.0,1.0,0.03,0.11,0.0,1.0,0.0,0.03,0.21,0.21,12.0,17071.0
0,0,7,0,10.9,221,0.01,0.06,0.05,1.85,124,3,0,3.7,16.4,2022-10-23,90,9,0,0,0,0,13,0,7117,1,3,2,10.0,0,14,422,408,4.4,True,1,0,1,0.0503817982971668,90,Leeds,Fulham,2,3,18325,2022,558814,0.0785633027553558,0,1,0,0.0503817982971668,0.1465270072221756,0.0961456000804901,Leeds,2,2,13,2.0,DEF,0.0,0.04,0.14,0.1,1.94,3.0,0.0,10.3,52.2,21.9,29.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,2.0,0.38,0.18,0.0,2.0,0.0,0.38,0.1,0.1,6.0,20625.0
0,0,12,0,0.1,221,0.0,0.0,0.0,1.74,138,1,0,2.0,20.2,2022-10-29,90,12,0,0,0,0,14,0,6486,1,2,1,0.0,2,-698,149,847,4.4,False,0,0,0,0.0,90,Liverpool,Leeds,1,2,18339,2022,560425,0.0,0,0,0,0.0,0.3706110119819641,0.3706110119819641,Leeds,2,4,14,0.8,DEF,0.0,0.05,0.2,0.15,2.71,4.0,0.0,12.6,56.6,32.7,37.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,3.0,0.43,0.26,0.0,3.0,0.0,0.43,0.24,0.19,4.5,21197.0
0,0,25,0,1.5,221,0.01,0.2,0.19,1.47,144,3,1,8.7,44.2,2022-11-05,90,3,0,0,0,0,15,0,7553,1,3,4,41.0,7,887,1277,390,4.4,True,0,1,2,0.11421400308609,90,Leeds,Bournemouth,4,3,18345,2022,561855,0.0,0,0,1,0.11421400308609,0.6764370203018188,0.6764370203018188,Leeds,2,2,15,2.9,DEF,0.0,0.05,0.2,0.15,3.9,4.0,0.0,11.7,62.8,21.9,33.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,3.0,0.0,3.0,0.43,0.14,0.0,2.0,0.0,0.43,0.52,0.47,2.8,20971.0
0,0,14,0,1.3,221,0.01,0.03,0.02,1.8,158,4,0,1.7,16.0,2022-11-12,90,18,0,0,0,0,16,0,8606,1,3,4,0.0,0,775,1858,1083,4.4,False,0,0,0,0.0,90,Tottenham,Leeds,4,3,18359,2022,564490,0.0,0,0,0,0.0,0.3046920001506805,0.3046920001506805,Leeds,2,4,16,2.5,DEF,0.0,0.02,0.26,0.24,5.06,7.0,1.0,14.4,80.8,12.5,51.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,7.0,9.0,1.0,3.0,0.16,0.08,0.0,1.0,1.0,0.16,1.19,1.14,5.7,21156.0
0,0,4,0,0.0,221,0.0,0.0,0.0,3.38,167,3,0,0.0,0.0,2022-12-28,71,13,0,0,0,0,17,0,7156,1,3,1,2.0,1,-1530,665,2195,4.4,True,0,0,0,0.0,74,Leeds,Manchester City,1,3,18368,2022,565894,0.0,0,0,0,0.0,0.020966600626707,0.020966600626707,Leeds,5,2,17,0.0,DEF,0.0,0.02,0.23,0.21,5.01,8.0,1.0,12.4,80.4,2.9,41.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,9.0,1.0,2.0,0.11,0.0,0.0,0.0,1.0,0.11,1.35,1.35,6.2,22645.0
0,1,30,1,0.4,221,0.0,0.0,0.0,2.01,176,0,0,2.4,21.4,2022-12-31,90,15,0,0,0,0,18,0,6894,1,0,0,2.0,7,-281,127,408,4.4,False,0,0,0,0.0,90,Newcastle United,Leeds,0,0,18377,2022,566399,0.0,0,0,0,0.0,0.0186177995055913,0.0186177995055913,Leeds,2,4,18,4.0,DEF,0.0,0.02,0.23,0.21,6.65,10.0,1.0,10.4,60.2,2.8,43.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,8.0,1.0,2.0,0.11,0.0,0.0,0.0,1.0,0.11,1.0,1.0,5.4,23315.0
