assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
1,1,31,0,20.6,297,0.1,0.66,0.56,0.92,4,1,1,18.6,53.2,2022-08-06,39,9,0,0,0,0,1,0,1572141,0,2,2,112.0,9,0,0,0,9.0,False,0,1,4,1.672700047492981,37,Fulham,Liverpool,2,2,18203,2022,539208,0.4915710091590881,1,2,1,1.672700047492981,2.1642699241638184,0.0,Liverpool,4,2,1,4.5,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,-15,0,1.1,297,0.09,0.78,0.69,1.6,16,1,0,3.5,0.0,2022-08-15,56,7,0,0,0,1,2,0,2233745,1,1,1,44.0,-2,251913,328473,76560,9.1,True,0,0,5,0.8232129812240601,60,Liverpool,Crystal Palace,1,1,18221,2022,541881,0.0,0,0,0,0.8232129812240601,0.8600170016288757,0.0368035994470119,Liverpool,2,4,2,4.5,FWD,0.0,0.1,0.66,0.56,0.92,1.0,1.0,18.6,53.2,20.6,112.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,4.0,1.67,0.49,1.0,2.0,1.0,1.67,2.16,0.0,4.5,1572141.0
0,0,2,1,21.3,297,0.05,0.59,0.54,1.63,55,0,0,9.7,4.2,2022-09-03,79,8,0,0,0,0,6,0,772463,1,0,0,71.0,2,91719,157456,65737,8.9,False,0,0,6,0.3801450133323669,82,Everton,Liverpool,0,0,18252,2022,546868,0.1043680012226104,0,2,0,0.3801450133323669,0.3857280015945434,0.0,Liverpool,4,2,6,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0.0,297,0.0,0.09,0.09,0.0,87,0,0,0.1,0.0,2022-10-01,1,5,0,0,0,0,9,0,667495,0,3,3,4.0,1,-15028,33207,48235,8.9,True,0,0,1,0.0393266007304191,1,Liverpool,Brighton,3,3,18288,2022,552343,0.0,0,0,0,0.0393266007304191,0.0393266007304191,0.0,Liverpool,3,4,9,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,21,0,0.9,297,0.01,0.61,0.6,3.09,91,3,1,8.6,36.6,2022-10-09,90,1,0,0,0,0,10,0,574922,1,2,3,48.0,6,-91848,9164,101012,8.8,False,0,1,3,0.5407649874687195,90,Arsenal,Liverpool,3,2,18292,2022,555101,0.0,0,0,1,0.5407649874687195,0.5407649874687195,0.0,Liverpool,4,4,10,4.0,FWD,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.0,667495.0
0,0,2,0,10.3,297,0.54,0.87,0.33,0.17,106,0,0,2.5,0.0,2022-10-16,18,13,0,0,0,0,11,0,589337,0,0,1,15.0,1,8781,33417,24636,8.8,True,0,0,3,0.3739289939403534,17,Liverpool,Manchester City,1,0,18307,2022,556889,0.4963780045509338,0,1,0,0.3739289939403534,0.8703070282936096,0.0,Liverpool,5,4,11,2.7,FWD,0.0,0.01,0.7,0.69,3.09,3.0,1.0,8.7,36.6,0.9,52.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,7.0,1.0,4.0,0.58,0.0,0.0,0.0,1.0,0.58,0.58,0.0,6.0,1242417.0
0,0,23,0,2.9,297,0.01,0.47,0.46,1.09,118,0,1,10.1,33.2,2022-10-19,56,19,0,0,0,0,12,0,704853,1,0,1,65.0,5,50021,71897,21876,8.8,True,0,1,6,0.6671220064163208,59,Liverpool,West Ham,1,0,18320,2022,557530,0.0,0,0,1,0.6671220064163208,0.6820340156555176,0.01491229981184,Liverpool,2,4,12,0.0,FWD,0.0,0.55,1.57,1.02,3.26,3.0,1.0,11.2,36.6,11.2,67.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,8.0,1.0,7.0,0.95,0.5,0.0,1.0,1.0,0.95,1.45,0.0,8.7,1831754.0
0,0,5,0,42.9,297,0.08,0.45,0.37,1.77,138,2,0,9.4,10.2,2022-10-29,90,11,0,0,0,0,14,0,773193,1,2,1,41.0,2,45840,104296,58456,8.8,True,0,0,4,0.4174759984016418,90,Liverpool,Leeds,1,2,18339,2022,560418,0.4830189943313598,0,4,0,0.4174759984016418,0.8048840165138245,0.0310440994799137,Liverpool,2,4,14,3.5,FWD,0.0,0.55,1.34,0.79,1.26,0.0,1.0,12.6,33.2,13.2,80.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,9.0,1.04,0.5,0.0,1.0,1.0,1.04,1.55,0.01,2.7,1294190.0
1,2,24,0,25.6,297,0.21,0.59,0.38,1.11,148,1,0,9.4,26.6,2022-11-06,86,18,0,0,0,0,15,0,813042,1,2,1,42.0,7,35416,93757,58341,8.9,False,0,0,4,0.3320110142230987,87,Tottenham,Liverpool,1,2,18349,2022,562922,0.5387300252914429,1,2,0,0.3320110142230987,0.928941011428833,0.1966670006513595,Liverpool,4,4,15,3.5,FWD,0.0,0.09,0.92,0.83,2.86,2.0,1.0,19.5,43.4,45.8,106.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,1.0,10.0,1.08,0.48,0.0,4.0,1.0,1.08,1.49,0.05,3.5,1478046.0
0,3,62,0,27.0,297,0.27,0.98,0.71,1.05,154,1,2,16.1,77.4,2022-11-12,86,17,0,0,0,0,16,0,1115008,1,1,3,57.0,13,295459,328367,32908,9.0,True,0,2,3,1.1359100341796875,89,Liverpool,Southampton,3,1,18355,2022,564543,0.7606120109558105,0,2,2,1.1359100341796875,1.896520018577576,0.4376460015773773,Liverpool,2,4,16,8.3,FWD,0.0,0.29,1.04,0.75,2.88,3.0,0.0,18.8,36.8,68.5,83.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,9.0,0.0,8.0,0.75,1.02,1.0,6.0,0.0,0.75,1.73,0.23,7.0,1586235.0
0,0,-10,0,10.8,297,0.06,1.21,1.15,1.16,162,1,0,9.9,8.0,2022-12-26,87,2,0,0,0,0,17,0,1916365,1,3,1,80.0,2,788838,1200809,411971,9.0,False,0,0,6,1.4403400421142578,90,Aston Villa,Liverpool,1,3,18363,2022,565620,0.0761049017310142,0,1,0,1.4403400421142578,1.1160800457000732,0.0,Liverpool,4,2,17,3.0,FWD,0.0,0.56,2.02,1.46,3.93,4.0,2.0,34.9,114.2,95.5,140.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,22.0,2.0,11.0,1.89,1.78,1.0,8.0,2.0,1.89,3.63,0.67,15.3,2701243.0
1,0,9,0,24.5,297,0.1,0.78,0.68,0.99,174,1,0,10.6,9.2,2022-12-30,90,10,0,0,0,0,18,0,1839309,1,1,2,72.0,5,-76701,85078,161779,9.0,True,0,0,7,0.7881799936294556,90,Liverpool,Leicester,2,1,18375,2022,566266,0.5539129972457886,0,2,0,0.7881799936294556,1.2914299964904783,0.4365350008010864,Liverpool,3,4,18,4.5,FWD,0.0,0.54,2.78,2.24,3.32,3.0,2.0,35.4,112.0,63.4,179.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,22.0,2.0,13.0,2.91,1.38,1.0,5.0,2.0,2.91,3.94,0.63,14.8,3844415.0
0,0,-4,0,2.3,297,0.01,0.81,0.8,1.97,183,3,0,7.1,0.4,2023-01-02,90,4,0,0,0,0,19,0,1728272,1,1,3,68.0,1,-113998,91400,205398,9.0,False,1,0,3,0.872285008430481,90,Brentford,Liverpool,3,1,18384,2022,566923,0.0,0,0,0,0.872285008430481,1.4540400505065918,0.6398950219154358,Liverpool,4,3,19,3.7,FWD,0.0,0.43,2.97,2.54,3.2,3.0,2.0,36.6,94.6,62.3,209.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,20.0,2.0,16.0,3.36,1.39,0.0,5.0,2.0,3.36,4.3,0.87,15.8,4870682.0
0,0,6,0,11.0,297,0.08,0.12,0.04,0.33,207,0,0,4.3,9.4,2023-01-21,27,6,0,0,0,0,21,0,948302,0,0,0,23.0,1,-256152,13306,269458,8.8,True,0,0,1,0.1038699969649314,23,Liverpool,Chelsea,0,0,18408,2022,569915,0.1056879982352256,0,1,0,0.1038699969649314,0.2095579952001571,0.0,Liverpool,3,4,21,1.7,FWD,0.0,0.11,1.59,1.48,2.96,4.0,0.0,17.7,9.6,26.8,140.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,6.0,0.0,10.0,1.66,0.55,0.0,2.0,0.0,1.66,2.75,1.08,8.2,3567581.0
0,0,-1,0,12.3,297,0.07,0.71,0.64,2.09,220,3,0,6.9,4.6,2023-02-04,90,20,0,0,0,0,22,0,883897,1,0,3,52.0,2,-69420,35483,104903,8.8,False,0,0,5,0.4361650049686432,90,Wolverhampton Wanderers,Liverpool,3,0,18421,2022,573270,0.1151119992136955,0,1,0,0.4361650049686432,0.5655789971351624,0.0143024995923042,Liverpool,4,2,22,2.0,FWD,0.0,0.09,0.93,0.84,2.3,3.0,0.0,11.4,9.8,13.3,91.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,0.98,0.11,0.0,1.0,0.0,0.98,1.66,0.64,5.4,2676574.0
1,0,19,1,21.8,297,0.06,0.45,0.39,0.2,227,0,0,8.2,19.8,2023-02-13,69,8,0,0,0,0,23,0,838045,1,0,2,40.0,5,-47210,19091,66301,8.7,True,0,0,5,0.3338629901409149,72,Liverpool,Everton,2,0,18428,2022,575865,0.6649799942970276,1,2,0,0.3338629901409149,0.9069979786872864,0.3626840114593506,Liverpool,2,4,23,3.2,FWD,0.0,0.15,0.83,0.68,2.42,3.0,0.0,11.2,14.0,23.3,75.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,6.0,0.54,0.22,0.0,2.0,0.0,0.54,0.78,0.01,3.7,1832199.0
0,0,26,0,0.9,297,0.02,0.65,0.63,1.51,237,0,1,7.3,34.4,2023-02-18,58,15,0,0,0,0,24,0,859272,1,2,0,38.0,5,18775,47749,28974,8.7,False,0,1,2,0.4441530108451843,63,Newcastle United,Liverpool,0,2,18438,2022,576625,0.0,0,0,1,0.4441530108451843,0.4441530108451843,0.0,Liverpool,4,4,24,4.0,FWD,1.0,0.21,1.28,1.07,2.62,3.0,0.0,19.4,33.8,45.1,115.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,11.0,0.87,0.89,1.0,4.0,0.0,0.87,1.68,0.38,6.9,2670244.0
0,0,8,1,32.1,297,0.37,0.64,0.27,0.93,67,0,0,5.6,4.0,2023-03-01,88,20,0,0,0,0,25,0,1729882,1,0,2,20.0,2,599298,630824,31526,8.7,True,0,0,3,0.4036360085010528,90,Liverpool,Wolverhampton Wanderers,2,0,18264,2022,578976,0.4873670041561126,0,3,0,0.4036360085010528,1.1584800481796265,0.6439970135688782,Liverpool,2,4,25,6.6,FWD,1.0,0.15,1.81,1.66,3.8,3.0,1.0,22.4,58.8,35.0,130.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,12.0,1.0,12.0,1.21,0.78,1.0,3.0,1.0,1.21,1.92,0.38,9.2,2581214.0
0,2,47,1,1.3,297,0.03,0.95,0.92,0.88,256,0,2,13.6,63.2,2023-03-05,77,14,0,0,0,0,26,0,1183483,1,0,7,71.0,12,-274432,37632,312064,8.8,True,0,2,4,1.301609992980957,79,Liverpool,Manchester United,7,0,18457,2022,580373,0.0,0,0,2,1.301609992980957,1.172160029411316,0.0,Liverpool,3,4,26,5.3,FWD,2.0,0.45,1.74,1.29,2.64,0.0,1.0,21.1,58.2,54.8,98.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,12.0,1.0,10.0,1.18,1.15,1.0,5.0,1.0,1.18,2.51,1.01,13.8,3427199.0
0,0,3,0,2.1,297,0.02,0.05,0.03,0.8,261,1,0,2.5,7.6,2023-03-11,65,3,0,0,0,0,27,0,1300181,1,0,1,15.0,2,106524,191656,85132,8.8,False,0,0,1,0.0208256002515554,67,Bournemouth,Liverpool,1,0,18462,2022,580941,0.0,0,0,0,0.0208256002515554,0.0889661014080047,0.0681404992938041,Liverpool,4,2,27,5.2,FWD,2.0,0.42,2.24,1.82,3.32,0.0,3.0,26.5,101.6,34.3,129.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,19.0,3.0,9.0,2.15,0.49,0.0,3.0,3.0,2.15,2.77,0.64,15.9,3772637.0
0,0,1,0,0.0,297,0.0,0.0,0.0,0.68,287,1,0,0.0,0.0,2023-04-01,20,13,0,0,0,0,29,0,1057741,0,1,4,0.0,1,-17218,68718,85936,8.8,False,0,0,0,0.0,18,Manchester City,Liverpool,4,1,18488,2022,584391,0.0,0,0,0,0.0,0.0,0.0,Liverpool,4,5,29,3.4,FWD,1.0,0.05,1.0,0.95,1.68,1.0,2.0,16.1,70.8,3.4,86.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,14.0,2.0,5.0,1.32,0.0,0.0,0.0,2.0,1.32,1.26,0.07,10.5,2483664.0
0,0,4,1,15.5,297,0.06,0.09,0.03,2.09,74,0,0,5.6,14.0,2023-04-04,78,6,0,0,0,0,29,0,1057741,1,0,0,26.0,2,-17218,68718,85936,8.8,False,0,0,2,0.0286797005683183,82,Chelsea,Liverpool,0,0,18281,2022,586087,0.0261231996119022,0,1,0,0.0286797005683183,0.0548028983175754,0.0,Liverpool,4,4,29,3.4,FWD,1.0,0.05,1.0,0.95,1.68,1.0,2.0,16.1,70.8,3.4,86.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,14.0,2.0,5.0,1.32,0.0,0.0,0.0,2.0,1.32,1.26,0.07,10.5,2483664.0
