assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,-5,0,1.5,166,0.0,0.22,0.22,0.74,1,1,0,6.0,3.0,2022-08-05,57,1,0,0,0,0,1,0,273605,1,2,0,55.0,1,0,0,0,5.5,True,0,0,3,0.5163689851760864,59,Crystal Palace,Arsenal,0,2,18202,2022,539132,0.0,0,0,0,0.5163689851760864,0.1227919980883598,0.0,Crystal Palace,4,2,1,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0.8,166,0.11,0.11,0.0,0.24,16,0,0,0.6,3.6,2022-08-15,27,12,0,0,0,0,2,0,271050,0,1,1,2.0,0,-21209,20404,41613,5.5,False,1,0,0,0.0,24,Liverpool,Crystal Palace,1,1,18221,2022,541898,0.0,0,0,0,0.0,0.2986260056495666,0.2986260056495666,Crystal Palace,2,4,2,-0.5,FWD,0.0,0.0,0.22,0.22,0.74,1.0,0.0,6.0,3.0,1.5,55.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.52,0.12,0.0,1.0,273605.0
1,0,11,0,13.4,166,0.01,0.21,0.2,0.57,22,1,0,6.8,21.6,2022-08-20,69,2,0,0,0,0,3,0,246954,1,1,3,33.0,5,-30702,19371,50073,5.5,True,0,0,2,0.2079859972000122,72,Crystal Palace,Aston Villa,3,1,18223,2022,542434,0.0901011973619461,1,1,0,0.2079859972000122,0.5211219787597656,0.223034992814064,Crystal Palace,2,2,3,2.0,FWD,0.0,0.11,0.33,0.22,0.98,1.0,0.0,6.6,6.6,2.3,57.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.52,0.42,0.3,0.5,544655.0
0,0,4,0,1.3,166,0.01,0.01,0.0,1.02,37,2,0,0.2,0.0,2022-08-27,66,13,0,0,0,0,4,0,241080,1,2,4,2.0,2,-13046,20732,33778,5.4,False,0,0,0,0.0,71,Manchester City,Crystal Palace,4,2,18237,2022,544453,0.0,0,0,0,0.0,0.0161131992936134,0.0161131992936134,Crystal Palace,2,5,4,1.0,FWD,0.0,0.12,0.54,0.42,1.55,2.0,0.0,13.4,28.2,15.7,90.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,6.0,0.0,5.0,0.72,0.09,1.0,1.0,0.0,0.72,0.94,0.52,2.5,791609.0
0,0,4,0,1.6,166,0.03,0.03,0.0,0.88,43,1,0,0.3,1.0,2022-08-30,36,4,0,0,0,0,5,0,249003,0,1,1,0.0,1,950,34923,33973,5.4,True,0,0,0,0.0,35,Crystal Palace,Brentford,1,1,18243,2022,545863,0.0,0,0,0,0.0,0.0358273014426231,0.0358273014426231,Crystal Palace,3,2,5,1.8,FWD,0.0,0.13,0.33,0.2,1.83,3.0,0.0,7.6,25.2,15.5,37.0,162.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,8.0,7.0,0.0,2.0,0.21,0.09,1.0,1.0,0.0,0.21,0.84,0.54,2.5,759084.0
0,0,5,0,31.9,166,0.02,0.21,0.19,1.14,57,0,0,8.7,17.2,2022-09-03,27,15,0,0,0,0,6,0,211682,0,0,0,38.0,1,-38525,14737,53262,5.4,False,0,0,2,0.159294992685318,25,Newcastle United,Crystal Palace,0,0,18253,2022,547301,0.1437820047140121,0,3,0,0.159294992685318,0.3030770123004913,0.0,Crystal Palace,2,4,6,1.8,FWD,0.0,0.05,0.25,0.2,2.47,4.0,0.0,7.3,22.6,16.3,35.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,8.0,0.0,2.0,0.21,0.09,1.0,1.0,0.0,0.21,0.57,0.27,4.8,737037.0
0,0,25,0,12.1,166,0.03,0.23,0.2,1.1,83,1,1,6.8,36.4,2022-10-01,83,6,0,0,0,0,9,0,166793,1,2,1,19.0,5,-7463,9820,17283,5.3,True,1,1,1,0.4297940135002136,90,Crystal Palace,Chelsea,1,2,18284,2022,552279,0.0763871967792511,0,1,1,0.4297940135002136,0.585919976234436,0.1561249941587448,Crystal Palace,3,2,9,4.5,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,27,0,13.5,166,0.05,0.33,0.28,0.88,95,1,1,7.7,40.0,2022-10-09,85,11,0,0,0,0,10,0,244335,1,1,2,23.0,8,71469,88944,17475,5.3,True,0,1,2,0.3505040109157562,90,Crystal Palace,Leeds,2,1,18296,2022,554717,0.0832564011216163,0,1,1,0.3505040109157562,0.5337780117988586,0.3823809921741485,Crystal Palace,2,2,10,6.5,FWD,0.0,0.03,0.23,0.2,1.1,1.0,1.0,6.8,36.4,12.1,19.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,0.43,0.08,0.0,1.0,1.0,0.43,0.59,0.16,4.5,166793.0
0,0,3,1,3.1,166,0.01,0.08,0.07,0.64,105,0,0,2.7,12.8,2022-10-15,64,10,0,0,0,0,11,0,324218,1,0,0,11.0,2,74686,90788,16102,5.3,False,0,0,1,0.0549407005310058,67,Leicester,Crystal Palace,0,0,18306,2022,555711,0.0,0,0,0,0.0549407005310058,0.0549407005310058,0.0,Crystal Palace,2,3,11,5.0,FWD,0.0,0.08,0.56,0.48,1.98,2.0,2.0,14.5,76.4,25.6,42.0,168.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,13.0,2.0,3.0,0.78,0.16,0.0,2.0,2.0,0.78,1.12,0.54,11.0,411128.0
1,0,18,0,15.5,166,0.09,0.22,0.13,0.62,115,1,0,7.2,24.4,2022-10-18,80,20,0,0,0,0,12,0,349820,1,1,2,32.0,5,19260,44212,24952,5.3,True,0,0,2,0.1861000061035156,85,Crystal Palace,Wolverhampton Wanderers,2,1,18318,2022,557377,0.38993701338768,1,1,0,0.1861000061035156,0.7034800052642822,0.1274430006742477,Crystal Palace,2,2,12,0.0,FWD,1.0,0.09,0.64,0.55,2.62,2.0,2.0,17.2,89.2,28.7,53.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,15.0,2.0,4.0,0.84,0.16,0.0,2.0,2.0,0.84,1.17,0.54,16.0,735346.0
