assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,3,0,11.9,204,0.01,0.06,0.05,0.47,4,1,0,2.4,1.6,2022-08-06,65,12,0,0,0,0,1,0,4034,1,2,2,10.0,2,0,0,0,5.5,True,0,0,1,0.0661583021283149,68,Fulham,Liverpool,2,2,18203,2022,539189,0.0789021998643875,0,1,0,0.0661583021283149,0.2321649938821792,0.0871042013168335,Fulham,4,2,1,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,1,2.6,204,0.01,0.12,0.11,0.89,20,0,0,3.3,9.0,2022-08-13,82,20,0,0,0,0,2,0,8252,1,0,0,21.0,3,1170,2258,1088,5.5,False,0,0,2,0.0449548996984958,85,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540638,0.0,0,0,0,0.0449548996984958,0.0954736992716789,0.0719574019312858,Fulham,2,2,2,2.0,MID,0.0,0.01,0.06,0.05,0.47,1.0,0.0,2.4,1.6,11.9,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.07,0.08,0.0,1.0,0.0,0.07,0.23,0.09,0.5,4034.0
0,0,8,0,24.4,204,0.08,0.08,0.0,1.26,31,1,0,3.8,9.4,2022-08-27,68,1,0,0,0,0,4,0,6236,1,1,2,4.0,2,-4242,53,4295,5.5,False,0,0,0,0.0,70,Arsenal,Fulham,2,1,18238,2022,544666,0.1177219972014427,0,2,0,0.0,0.1177219972014427,0.0,Fulham,2,4,4,0.4,MID,1.0,0.02,0.18,0.16,1.36,1.0,0.0,5.7,10.6,14.5,31.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,3.0,0.11,0.08,0.0,1.0,0.0,0.11,0.33,0.16,2.5,12286.0
1,0,18,0,22.9,204,0.05,0.09,0.04,1.42,44,1,0,5.7,22.2,2022-08-30,90,5,0,0,0,0,5,0,6304,1,1,2,12.0,5,-481,297,778,5.5,True,0,0,2,0.3713339865207672,90,Fulham,Brighton,2,1,18242,2022,545833,0.4250159859657287,1,2,0,0.3713339865207672,0.3773899972438812,0.0,Fulham,3,2,5,1.9,MID,1.0,0.09,0.2,0.11,2.15,1.0,0.0,7.1,18.4,27.0,25.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0,0.04,0.12,0.0,2.0,0.0,0.04,0.21,0.07,2.4,14488.0
0,0,0,0,14.0,204,0.01,0.09,0.08,1.55,59,1,0,1.9,0.6,2022-09-03,59,18,0,0,0,0,6,0,6970,1,1,2,4.0,1,4,672,668,5.5,False,0,0,1,0.0636657997965812,66,Tottenham,Fulham,2,1,18255,2022,547176,0.011230600066483,0,1,0,0.0636657997965812,0.107524998486042,0.0326282009482383,Fulham,2,4,6,1.2,MID,0.0,0.13,0.17,0.04,2.68,2.0,0.0,9.5,31.6,47.3,16.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,0.0,2.0,0.37,0.54,1.0,4.0,0.0,0.37,0.5,0.0,2.3,12540.0
0,0,5,0,1.0,204,0.0,0.03,0.03,0.0,78,0,0,1.1,2.2,2022-09-16,1,16,0,0,0,0,8,0,8703,0,3,2,8.0,1,844,1259,415,5.5,False,0,0,1,0.0368226990103721,1,Nottingham Forest,Fulham,2,3,18273,2022,550268,0.0,0,0,0,0.0368226990103721,0.1559810042381286,0.119157999753952,Fulham,2,2,8,2.7,MID,0.0,0.06,0.18,0.12,2.97,2.0,0.0,7.6,22.8,36.9,16.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,0.0,3.0,0.43,0.44,1.0,3.0,0.0,0.43,0.48,0.03,3.1,13274.0
1,0,19,0,15.0,204,0.37,0.37,0.0,0.15,84,0,0,3.9,21.8,2022-10-01,20,15,0,0,0,0,9,0,7648,0,4,1,2.0,4,-794,248,1042,5.5,True,0,0,0,0.0,16,Fulham,Newcastle United,1,4,18285,2022,552372,0.4957909882068634,1,1,0,0.0,0.4957909882068634,0.0,Fulham,3,2,9,2.5,MID,0.0,0.01,0.12,0.11,1.55,1.0,0.0,3.0,2.8,15.0,12.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,2.0,0.1,0.01,0.0,1.0,0.0,0.1,0.26,0.15,3.9,15673.0
1,0,16,0,27.5,204,0.17,0.17,0.0,2.61,100,2,0,5.6,26.2,2022-10-09,88,19,0,0,0,0,10,0,7450,1,1,3,2.0,5,-444,230,674,5.4,False,0,0,0,0.0,90,West Ham,Fulham,3,1,18301,2022,554761,0.2284760028123855,1,2,0,0.0,0.2928139865398407,0.0643379017710685,Fulham,2,3,10,3.3,MID,0.0,0.37,0.4,0.03,0.15,0.0,0.0,5.0,24.0,16.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,0.04,0.5,1.0,1.0,0.0,0.04,0.65,0.12,5.2,16351.0
0,0,6,0,17.1,204,0.04,0.08,0.04,0.84,103,2,0,2.6,0.8,2022-10-15,61,3,0,0,0,0,11,0,8423,1,2,2,8.0,2,795,1182,387,5.4,True,0,0,1,0.0511860996484756,64,Fulham,Bournemouth,2,2,18304,2022,555969,0.0205029994249343,0,1,0,0.0511860996484756,0.1854040026664734,0.1137150004506111,Fulham,2,2,11,4.2,MID,0.0,0.54,0.57,0.03,2.76,2.0,0.0,10.6,50.2,43.5,12.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,10.0,0.0,1.0,0.04,0.72,2.0,3.0,0.0,0.04,0.94,0.18,8.5,23801.0
1,0,12,1,2.3,204,0.01,0.14,0.13,1.03,116,0,0,2.9,3.6,2022-10-20,84,2,0,0,0,0,12,0,8106,1,0,3,23.0,6,-396,322,718,5.4,True,0,0,1,0.1210950016975402,86,Fulham,Aston Villa,3,0,18316,2022,557742,0.0,0,0,0,0.1210950016975402,0.1718980073928833,0.0508036017417907,Fulham,2,2,12,0.0,MID,0.0,0.58,0.62,0.04,3.6,4.0,0.0,12.1,48.8,59.6,12.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,11.0,0.0,1.0,0.05,0.74,2.0,4.0,0.0,0.05,0.97,0.18,10.0,23521.0
