assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,6,1,14.4,373,0.29,0.48,0.19,0.28,7,0,0,8.1,14.0,2022-08-06,79,16,0,0,0,0,1,0,45439,1,0,2,53.0,3,0,0,0,5.0,True,0,0,3,0.168831005692482,82,Newcastle United,Nottingham Forest,2,0,18206,2022,539459,0.0880419015884399,0,1,0,0.168831005692482,0.6144070029258728,0.4155960083007812,Newcastle United,2,4,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,11,1,5.2,373,0.01,0.1,0.09,0.84,14,0,0,5.2,20.2,2022-08-13,75,5,0,0,0,0,2,0,55473,1,0,0,27.0,3,3816,9007,5191,5.0,False,0,0,2,0.0802968963980674,78,Brighton,Newcastle United,0,0,18213,2022,540694,0.0,0,0,0,0.0802968963980674,0.0802968963980674,0.0,Newcastle United,3,3,2,3.0,MID,1.0,0.29,0.48,0.19,0.28,0.0,0.0,8.1,14.0,14.4,53.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.17,0.09,0.0,1.0,0.0,0.17,0.61,0.42,2.1,45439.0
0,0,11,0,14.9,373,0.02,0.02,0.0,1.83,28,3,0,2.7,10.4,2022-08-21,69,13,0,0,0,0,3,0,52609,1,3,3,2.0,2,-4578,5951,10529,5.0,True,0,0,0,0.0,74,Newcastle United,Manchester City,3,3,18230,2022,543268,0.0627605020999908,0,1,0,0.0,0.0627605020999908,0.0627605020999908,Newcastle United,5,4,3,1.7,MID,2.0,0.3,0.58,0.28,1.12,0.0,0.0,13.3,34.2,19.6,80.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,5.0,0.25,0.09,0.0,1.0,0.0,0.25,0.69,0.42,5.1,100912.0
0,0,5,0,37.8,373,0.21,0.65,0.44,0.66,40,1,0,6.3,6.8,2022-08-28,83,20,0,0,0,0,4,0,47723,1,1,1,18.0,2,-6049,2798,8847,5.0,False,0,0,2,0.4854159951210022,86,Wolverhampton Wanderers,Newcastle United,1,1,18240,2022,545098,0.1427260041236877,0,3,0,0.4854159951210022,0.5963159799575806,0.1053389981389045,Newcastle United,3,2,4,2.5,MID,2.0,0.32,0.6,0.28,2.95,3.0,0.0,16.0,44.6,34.5,82.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,8.0,0.0,5.0,0.25,0.15,0.0,2.0,0.0,0.25,0.76,0.48,6.8,153521.0
0,0,10,0,11.1,373,0.01,0.01,0.0,1.5,48,2,0,3.5,23.4,2022-08-31,90,12,0,0,0,0,5,0,43688,1,1,2,0.0,2,-4984,2509,7493,4.9,False,0,0,0,0.0,90,Liverpool,Newcastle United,2,1,18250,2022,546452,0.0642860010266304,0,1,0,0.0,0.1136320009827613,0.0493459999561309,Newcastle United,3,4,5,1.4,MID,1.0,0.24,0.77,0.53,3.33,4.0,0.0,14.2,37.4,57.9,47.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,0.0,4.0,0.57,0.21,0.0,4.0,0.0,0.57,0.74,0.17,7.2,155805.0
0,0,2,1,1.7,373,0.01,0.46,0.45,1.01,57,0,0,3.4,7.8,2022-09-03,90,7,0,0,0,0,6,0,47978,1,0,0,24.0,3,2847,8573,5726,4.9,True,0,0,2,0.2024060040712356,90,Newcastle United,Crystal Palace,0,0,18253,2022,547281,0.0,0,0,0,0.2024060040712356,0.1981090009212494,0.0844525024294853,Newcastle United,2,4,6,2.4,MID,0.0,0.24,0.68,0.44,3.99,6.0,0.0,12.5,40.6,63.8,20.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,0.0,2.0,0.49,0.27,0.0,5.0,0.0,0.49,0.77,0.22,5.6,144020.0
0,0,11,0,36.5,373,0.24,0.31,0.07,0.75,77,1,0,6.5,13.0,2022-09-17,90,3,0,0,0,0,8,0,53159,1,1,1,15.0,2,4486,7407,2921,4.9,True,0,0,2,0.064717099070549,90,Newcastle United,Bournemouth,1,1,18275,2022,550681,0.0976233035326004,0,2,0,0.064717099070549,0.3248380124568939,0.1624979972839355,Newcastle United,2,4,8,2.7,MID,1.0,0.02,0.47,0.45,2.51,2.0,0.0,6.9,31.2,12.8,24.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0,0.2,0.06,0.0,1.0,0.0,0.2,0.31,0.13,3.8,91666.0
2,2,33,0,44.8,373,0.71,1.36,0.65,0.47,84,1,0,17.9,48.4,2022-10-01,90,9,0,0,0,0,9,0,50442,1,4,1,86.0,10,-1878,4084,5962,4.9,False,0,0,4,1.1323200464248655,90,Fulham,Newcastle United,1,4,18285,2022,552381,2.09522008895874,2,4,0,1.1323200464248655,3.620680093765259,0.5013260245323181,Newcastle United,3,2,9,6.0,MID,1.0,0.25,0.77,0.52,1.76,1.0,0.0,9.9,20.8,38.2,39.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,4.0,0.27,0.1,0.0,2.0,0.0,0.27,0.52,0.25,5.1,101137.0
0,0,8,0,3.0,373,0.07,0.31,0.24,1.19,98,1,0,4.3,3.0,2022-10-08,90,4,0,0,0,0,10,0,83819,1,1,5,37.0,2,30502,36171,5669,4.9,True,0,0,3,0.1310209929943084,90,Newcastle United,Brentford,5,1,18299,2022,554092,0.0,0,0,0,0.1310209929943084,0.1148929968476295,0.0,Newcastle United,3,4,10,4.7,MID,0.0,0.95,1.67,0.72,1.22,2.0,0.0,24.4,61.4,81.3,101.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,12.0,0.0,6.0,1.2,2.19,2.0,6.0,0.0,1.2,3.95,0.66,8.7,103601.0
0,0,2,0,0.4,373,0.0,0.0,0.0,0.42,107,0,0,0.5,2.2,2022-10-16,12,14,0,0,0,0,11,0,81381,0,0,0,2.0,1,-1829,8592,10421,4.9,False,0,0,0,0.0,9,Manchester United,Newcastle United,0,0,18308,2022,556603,0.0,0,0,0,0.0,0.0,0.0,Newcastle United,3,4,11,3.8,MID,0.0,1.02,1.98,0.96,2.41,3.0,0.0,28.7,64.4,84.3,138.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,14.0,0.0,9.0,1.33,2.19,2.0,6.0,0.0,1.33,4.06,0.66,13.4,187420.0
0,0,2,0,1.3,373,0.01,0.34,0.33,0.0,120,0,0,1.8,2.2,2022-10-19,45,8,0,0,0,0,12,0,75269,0,0,1,14.0,1,-2196,3719,5915,4.9,True,0,0,3,0.287977010011673,42,Newcastle United,Everton,1,0,18319,2022,557561,0.0,0,0,0,0.287977010011673,0.4574609994888305,0.372961014509201,Newcastle United,2,4,12,0.0,MID,0.0,0.78,1.67,0.89,2.08,2.0,0.0,22.7,53.6,48.2,125.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,13.0,0.0,7.0,1.26,2.1,2.0,4.0,0.0,1.26,3.74,0.5,14.5,215642.0
