assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,-2,0,0.3,582,0.0,0.26,0.26,2.88,4,3,0,1.0,0.0,2023-08-12,87,5,0,0,0,0,1,0,4946,1,1,4,12.0,2,0,0,0,5.0,False,0,0,2,0.9032046794891356,89,Brighton,Luton,4,1,22278,2023,603778,0.0,0,0,0,0.9032046794891356,0.9032046794891356,0.0,Luton,2,3,1,1.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,4,0,0.3,582,0.0,0.01,0.01,0.08,26,0,0,0.4,1.2,2023-08-25,13,7,0,0,0,0,3,0,4952,0,0,3,2.0,1,-338,352,690,5.0,False,0,0,1,0.0517932847142219,11,Chelsea,Luton,3,0,22295,2023,606607,0.0,0,0,0,0.0517932847142219,0.0,0.0,Luton,2,3,3,1.0,MID,0.0,0.0,0.26,0.26,2.88,3.0,0.0,1.0,0.0,0.3,12.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1.1,4946.0,0.0,0.0,0.26,0.26,2.88,3.0,0.0,1.0,0.0,0.3,12.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1.1,4946.0,6.0,-0.32437619961612285
0,0,2,0,1.4,582,0.56,0.56,0.0,0.2,38,1,0,0.8,1.0,2023-09-01,19,19,0,0,0,0,4,0,4494,0,2,1,6.0,1,-635,163,798,4.9,True,0,0,0,0.0,17,Luton,West Ham,1,2,21925,2023,608286,0.0,0,0,0,0.0,0.0,0.0,Luton,2,2,4,0.8,MID,0.0,0.0,0.27,0.27,2.96,3.0,0.0,1.4,1.2,0.6,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.95,0.9,0.0,2.1,9898.0,0.0,0.0,0.27,0.27,2.96,3.0,0.0,1.4,1.2,0.6,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.95,0.9,0.0,2.1,9898.0,-458.0,-0.6607700312174818
0,0,3,0,0.3,582,0.02,0.02,0.0,0.05,44,0,0,0.2,1.4,2023-09-16,15,10,0,0,0,0,5,0,4170,0,0,1,0.0,1,-479,106,585,4.9,False,0,0,0,0.0,14,Fulham,Luton,1,0,21939,2023,610425,0.0,0,0,0,0.0,0.0,0.0,Luton,2,3,5,0.5,MID,0.0,0.56,0.57,0.01,0.28,1.0,0.0,1.2,2.2,1.7,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.8,9446.0,0.0,0.56,0.83,0.27,3.16,4.0,0.0,2.2,2.2,2.0,20.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.95,0.9,0.0,2.9,14392.0,-324.0,-0.6931982633863966
0,0,4,0,13.4,582,0.35,0.45,0.1,0.45,58,0,0,2.5,2.0,2023-09-23,33,20,0,0,0,0,6,0,4093,0,1,1,10.0,1,-137,216,353,4.9,True,0,0,2,0.0948953926563263,28,Luton,Wolverhampton Wanderers,1,1,21945,2023,612188,0.1181363314390182,0,1,0,0.0948953926563263,0.2429849654436111,0.2252347469329834,Luton,2,2,6,0.5,MID,0.0,0.58,0.59,0.01,0.33,1.0,0.0,1.4,3.6,2.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.3,13616.0,0.0,0.58,0.85,0.27,3.21,4.0,0.0,2.4,3.6,2.3,20.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,5.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.95,0.9,0.0,3.4,18562.0,-77.0,-0.24077328646748683
0,0,5,0,1.5,582,0.02,0.02,0.0,2.9,63,1,0,1.0,8.2,2023-09-30,90,9,0,0,0,0,7,0,4579,1,2,1,0.0,2,340,744,404,4.9,False,0,0,0,0.0,90,Everton,Luton,1,2,21956,2023,614590,0.0,0,0,0,0.0,0.0265557169914245,0.0265557169914245,Luton,2,2,7,2.5,MID,0.0,0.93,1.03,0.1,0.7,1.0,0.0,3.5,4.4,15.1,16.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.09,0.12,0.0,1.0,0.0,0.09,0.24,0.23,1.8,12757.0,0.0,0.93,1.04,0.11,0.78,1.0,0.0,3.9,5.6,15.4,18.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,3.0,0.15,0.12,0.0,1.0,0.0,0.15,0.24,0.23,2.8,17709.0,486.0,0.2961672473867596
0,0,3,0,17.5,582,0.19,0.24,0.05,1.04,15,2,0,3.0,5.2,2023-10-03,90,6,0,0,0,0,7,0,4579,1,2,1,7.0,2,340,744,404,4.9,True,0,0,2,0.0439801923930645,90,Luton,Burnley,1,2,22289,2023,615874,0.0697392299771308,0,1,0,0.0439801923930645,0.1439563333988189,0.0999761372804641,Luton,2,2,7,2.5,MID,0.0,0.93,1.03,0.1,0.7,1.0,0.0,3.5,4.4,15.1,16.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.09,0.12,0.0,1.0,0.0,0.09,0.24,0.23,1.8,12757.0,0.0,0.93,1.04,0.11,0.78,1.0,0.0,3.9,5.6,15.4,18.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,3.0,0.15,0.12,0.0,1.0,0.0,0.15,0.24,0.23,2.8,17709.0,0.0,0.2961672473867596
0,0,15,0,25.1,582,0.16,0.16,0.0,1.99,77,1,0,4.3,18.2,2023-10-07,66,18,0,0,0,0,8,0,4382,1,1,0,0.0,2,-208,428,636,4.9,True,0,0,0,0.0,71,Luton,Tottenham,0,1,21971,2023,616122,0.3044523298740387,0,2,0,0.0,0.3817496299743652,0.0772972926497459,Luton,3,2,8,1.3,MID,0.0,0.56,0.71,0.15,1.54,2.0,0.0,5.7,8.6,31.2,17.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,4.0,0.14,0.19,0.0,2.0,0.0,0.14,0.39,0.33,3.5,12842.0,0.0,1.12,1.28,0.16,1.82,3.0,0.0,6.9,10.8,32.9,25.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,6.0,0.0,5.0,0.19,0.19,0.0,2.0,0.0,0.19,0.39,0.33,5.3,22288.0,-197.0,-0.19548872180451127
0,0,8,0,0.9,582,0.0,0.02,0.02,2.87,88,1,0,0.6,3.8,2023-10-21,71,16,0,0,0,0,9,0,4030,1,2,2,1.0,2,-370,117,487,4.8,False,0,0,1,0.0135555500164628,75,Nottingham Forest,Luton,2,2,21982,2023,618082,0.0,0,0,0,0.0135555500164628,0.3006133735179901,0.3006133735179901,Luton,2,2,9,1.5,MID,0.0,0.7,0.85,0.15,3.48,3.0,0.0,9.8,25.4,56.0,17.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,0.0,4.0,0.14,0.49,0.0,4.0,0.0,0.14,0.77,0.4,4.3,13054.0,0.0,1.28,1.43,0.15,3.73,4.0,0.0,10.8,27.8,57.7,23.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,7.0,0.0,4.0,0.14,0.49,0.0,4.0,0.0,0.14,0.77,0.4,5.6,21718.0,-352.0,-0.6125827814569537
0,0,3,0,0.3,582,0.01,0.01,0.0,0.42,92,0,0,0.1,0.2,2023-10-29,14,2,0,0,0,0,10,0,3871,0,1,3,0.0,1,-191,86,277,4.8,False,0,0,0,0.0,13,Aston Villa,Luton,3,1,21987,2023,620467,0.0,0,0,0,0.0,0.0,0.0,Luton,2,4,10,1.3,MID,0.0,0.35,0.42,0.07,5.9,4.0,0.0,7.9,27.2,43.5,8.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,6.0,0.0,3.0,0.06,0.37,0.0,3.0,0.0,0.06,0.83,0.48,5.3,12991.0,0.0,0.72,0.89,0.17,6.4,4.0,0.0,10.6,30.6,57.2,18.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,8.0,0.0,5.0,0.15,0.49,0.0,4.0,0.0,0.15,1.07,0.7,6.3,21254.0,-159.0,-0.5261707988980716
