assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,5,0,0.1,386,0.0,0.0,0.0,2.03,10,0,0,0.5,3.0,2023-08-14,45,20,0,0,0,0,1,0,14245,0,0,1,2.0,1,0,0,0,4.5,True,0,0,0,0.0,42,Manchester United,Wolverhampton Wanderers,1,0,22284,2023,604630,0.0,0,0,0,0.0,0.2868541777133941,0.2868541777133941,Manchester United,2,4,1,2.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,6,0,20.7,386,0.02,0.02,0.0,0.26,28,0,0,3.8,15.0,2023-08-26,45,16,0,0,0,0,3,0,15398,0,2,3,2.0,1,-1902,310,2212,4.5,True,0,0,0,0.0,41,Manchester United,Nottingham Forest,3,2,22300,2023,606959,0.0598193071782588,0,2,0,0.0,0.0320400185883045,0.0320400185883045,Manchester United,2,4,3,1.2,DEF,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.5,3.0,0.1,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,2.5,14245.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.5,3.0,0.1,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,2.5,14245.0,1153.0,-0.7541633624107851
0,0,9,0,0.6,386,0.0,0.0,0.0,1.53,31,1,0,1.2,11.0,2023-09-03,83,1,0,0,0,0,4,0,16173,1,1,3,0.0,1,-292,1067,1359,4.5,False,1,0,0,0.0,87,Arsenal,Manchester United,3,1,21934,2023,609663,0.0,0,0,0,0.0,0.0467574633657932,0.0467574633657932,Manchester United,3,5,4,0.8,DEF,0.0,0.02,0.02,0.0,2.29,0.0,0.0,4.3,18.0,20.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.32,0.32,3.7,29643.0,0.0,0.02,0.02,0.0,2.29,0.0,0.0,4.3,18.0,20.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.32,0.32,3.7,29643.0,775.0,-0.12036273701566365
0,0,16,0,22.2,386,0.01,0.16,0.15,1.89,45,3,0,3.4,7.8,2023-09-16,90,5,0,0,0,0,5,0,18867,1,3,1,4.0,1,922,2490,1568,4.5,True,0,0,1,0.064158946275711,90,Manchester United,Brighton,1,3,21940,2023,610433,0.0708638057112693,0,2,0,0.064158946275711,0.2748772799968719,0.2150323390960693,Manchester United,2,4,5,1.5,DEF,0.0,0.02,0.02,0.0,1.79,1.0,0.0,5.0,26.0,21.3,2.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.08,0.08,2.0,31571.0,0.0,0.02,0.02,0.0,3.82,1.0,0.0,5.5,29.0,21.4,4.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.37,0.37,4.5,45816.0,2694.0,0.2272055199605717
0,0,26,1,5.3,386,0.01,0.01,0.0,1.12,54,0,0,1.1,5.6,2023-09-23,90,6,0,0,0,0,6,0,19955,1,1,0,0.0,6,525,2082,1557,4.5,False,0,0,0,0.0,90,Burnley,Manchester United,0,1,21950,2023,612532,0.0,0,0,0,0.0,0.0696773007512092,0.0696773007512092,Manchester United,3,2,6,3.2,DEF,0.0,0.03,0.18,0.15,3.68,4.0,0.0,8.4,33.8,43.5,6.0,218.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,3.0,0.0,1.0,0.06,0.13,0.0,4.0,0.0,0.06,0.35,0.29,3.5,50438.0,0.0,0.03,0.18,0.15,5.71,4.0,0.0,8.9,36.8,43.6,8.0,263.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,4.0,0.0,1.0,0.06,0.13,0.0,4.0,0.0,0.06,0.64,0.58,6.0,64683.0,1088.0,0.1442704039571311
0,0,13,0,5.7,386,0.15,0.15,0.0,0.81,65,1,0,1.8,11.8,2023-09-30,87,8,0,0,0,0,7,0,25973,1,1,0,0.0,2,4847,6496,1649,4.5,True,0,0,0,0.0,90,Manchester United,Crystal Palace,0,1,21957,2023,614631,0.0,0,0,0,0.0,0.5607050657272339,0.5607050657272339,Manchester United,2,4,7,3.5,DEF,1.0,0.02,0.17,0.15,4.54,4.0,0.0,5.7,24.4,28.1,4.0,263.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,8.0,0.0,1.0,0.06,0.07,0.0,2.0,0.0,0.06,0.39,0.33,5.5,54995.0,1.0,0.04,0.19,0.15,4.8,4.0,0.0,9.5,39.4,48.8,6.0,308.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,9.0,0.0,1.0,0.06,0.13,0.0,4.0,0.0,0.06,0.42,0.36,6.7,70393.0,6018.0,0.5950890116635973
0,0,13,0,16.1,386,0.03,0.03,0.0,0.7,78,1,0,2.7,7.2,2023-10-07,70,4,0,0,0,0,8,0,27614,1,1,2,4.0,2,1169,4360,3191,4.5,True,0,0,0,0.0,73,Manchester United,Brentford,2,1,21972,2023,616465,0.0498327948153018,0,1,0,0.0,0.2707473933696747,0.2707473933696747,Manchester United,2,4,8,3.8,DEF,1.0,0.17,0.32,0.15,3.82,4.0,0.0,6.3,25.2,33.2,4.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,9.0,0.0,1.0,0.06,0.07,0.0,2.0,0.0,0.06,0.91,0.85,8.2,64795.0,1.0,0.19,0.34,0.15,5.61,5.0,0.0,11.3,51.2,54.5,6.0,395.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,7.0,11.0,0.0,1.0,0.06,0.13,0.0,4.0,0.0,0.06,0.98,0.92,10.2,96366.0,1641.0,0.15481393192954576
1,0,21,0,13.3,386,0.04,0.04,0.0,1.38,89,1,0,4.3,28.0,2023-10-21,90,17,0,0,0,0,9,0,31283,1,2,1,2.0,5,2752,4817,2065,4.5,False,0,0,0,0.0,90,Sheffield United,Manchester United,1,2,21983,2023,618480,0.0191173274070024,1,1,0,0.0,0.1953668445348739,0.1953668445348739,Manchester United,3,2,9,4.0,DEF,1.0,0.19,0.19,0.0,2.63,2.0,0.0,5.6,24.6,27.1,4.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,10.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,0.9,0.9,10.5,73542.0,1.0,0.2,0.35,0.15,6.05,6.0,0.0,10.2,43.4,49.9,8.0,420.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,6.0,12.0,0.0,1.0,0.06,0.12,0.0,3.0,0.0,0.06,1.22,1.16,12.8,108582.0,3669.0,0.3998837547224644
0,0,11,0,1.3,386,0.01,0.01,0.0,2.78,98,2,0,1.3,9.8,2023-10-29,73,13,0,0,0,0,10,0,30816,1,3,0,2.0,1,-664,2423,3087,4.5,True,0,0,0,0.0,78,Manchester United,Manchester City,0,3,21992,2023,620723,0.0,0,0,0,0.0,0.4252020418643951,0.4252020418643951,Manchester United,5,4,10,2.2,DEF,0.0,0.22,0.22,0.0,2.89,3.0,0.0,8.8,47.0,35.1,6.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,0.07,1.0,2.0,0.0,0.0,1.03,1.03,11.3,84870.0,1.0,0.24,0.39,0.15,5.9,6.0,0.0,13.3,60.4,62.6,10.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,16.0,0.0,1.0,0.06,0.14,1.0,4.0,0.0,0.06,1.37,1.31,16.0,123692.0,-467.0,-0.120508166969147
0,3,43,1,7.7,386,0.03,0.1,0.07,0.42,118,0,1,8.2,56.8,2023-11-11,90,12,0,0,0,0,12,0,28766,1,0,1,17.0,15,-2039,1267,3306,4.5,True,0,1,1,0.1064749285578727,90,Manchester United,Luton,1,0,22012,2023,623230,0.0,0,0,1,0.1064749285578727,0.4084927141666412,0.4084927141666412,Manchester United,2,4,12,6.3,DEF,0.0,0.05,0.05,0.0,4.16,3.0,0.0,5.6,37.8,14.6,4.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.02,1.0,1.0,0.0,0.0,0.62,0.62,6.2,62099.0,0.0,0.23,0.23,0.0,5.67,5.0,0.0,10.1,56.8,36.4,8.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,10.0,0.0,0.0,0.0,0.07,1.0,2.0,0.0,0.0,1.45,1.45,13.5,115686.0,-2050.0,-0.4458779794445659
