assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,3,0,0.0,509,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07,1,13,0,0,0,0,1,0,30375,0,2,0,0.0,1,0,0,0,4.5,True,0,509,,,0,0,0.0,1,Sub,West Ham,Manchester City,0,2,18211,2022,540075,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,5,3,1,0.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,3,0,0.1,509,0.0,0.0,0.0,0.0,100,0,0,0.0,0.2,2022-10-09,1,9,0,0,0,0,10,0,27693,0,1,3,0.0,1,-1267,389,1656,4.4,True,0,509,,,0,0,0.0,1,Sub,West Ham,Fulham,3,1,18301,2022,554751,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,3,10,0.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2682.0,-0.619559902200489
0,0,5,0,1.3,509,0.01,0.11,0.1,1.09,118,1,0,2.1,1.4,2022-10-19,73,12,0,0,0,0,12,0,41016,1,0,1,18.0,2,4616,6427,1811,4.3,False,0,509,,,0,1,0.0717744976282119,76,MR,Liverpool,West Ham,1,0,18320,2022,557541,0.0,0,0,0,0.0717744976282119,0.3704389929771423,0.2986640036106109,10845,West Ham,Flynn Downes,Flynn Downes,2,4,12,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,13323.0,0.5603301772274824
0,0,5,1,1.6,509,0.0,0.15,0.15,0.39,129,0,0,2.3,3.8,2022-10-24,87,3,0,0,0,0,13,0,41308,1,0,2,18.0,3,7566,10396,2830,4.3,True,0,509,,,0,1,0.0781712010502815,90,AMC,West Ham,Bournemouth,2,0,18330,2022,559527,0.0,0,0,0,0.0781712010502815,0.2006170004606247,0.1224460005760192,10845,West Ham,Flynn Downes,Flynn Downes,2,3,13,1.7,MID,0.0,0.01,0.11,0.1,1.09,1.0,0.0,2.1,1.4,1.3,18.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.37,0.3,0.0,0.0,0.0,0.04,0.03,0.36,0.33,0.0,0.7,0.53,0.47,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.1,0.1,0.0,0.0,0.02,0.02,0.22,0.2,0.0,0.42,0.32,0.28,3.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.8,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.06,0.06,292.0,0.5720550430969303
0,0,12,0,12.3,509,0.01,0.01,0.0,1.11,139,1,0,1.4,1.4,2022-10-30,76,14,0,0,0,0,14,0,44087,1,0,1,0.0,2,2151,7064,4913,4.3,False,0,509,,,0,0,0.0,78,AMC,Manchester United,West Ham,1,0,18340,2022,561015,0.0223245993256568,0,1,0,0.0,0.0223245993256568,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,4,14,1.3,MID,1.0,0.0,0.15,0.15,0.39,0.0,0.0,2.3,3.8,1.6,18.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.12,1.7,0.33,0.0,0.09,0.08,0.49,0.33,0.0,1.47,1.8,1.0,12.0,53.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.0,2.0,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.14,0.67,0.2,0.0,0.05,0.05,0.3,0.2,0.0,0.88,1.08,0.6,7.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.2,1.4,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.08,0.4,2779.0,0.1795942222593304
0,0,3,0,1.3,509,0.0,0.0,0.0,0.11,149,1,0,0.3,1.4,2022-11-06,26,7,0,0,0,0,15,0,43568,0,2,1,0.0,1,-937,5376,6313,4.3,True,0,509,,,0,0,0.0,24,Sub,West Ham,Crystal Palace,1,2,18350,2022,562732,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,3,15,1.6,MID,0.0,0.01,0.01,0.0,1.11,1.0,0.0,1.4,1.4,12.3,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.0,1.3,0.33,0.01,0.09,0.08,0.86,0.67,0.0,1.93,2.2,5.07,12.0,78.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,2.33,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.2,0.14,1.0,0.2,0.0,0.05,0.05,0.52,0.4,0.0,1.16,1.36,3.06,7.2,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.4,1.8,0.0,0.4,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.12,0.08,0.66,-519.0,-0.08016083497305158
0,0,3,0,0.3,509,0.0,0.0,0.0,0.45,187,0,0,0.6,5.2,2023-01-04,10,11,0,0,0,0,19,0,35450,0,2,2,0.0,1,-1102,153,1255,4.3,False,0,509,,,0,0,0.0,6,Sub,Leeds,West Ham,2,2,18388,2022,567444,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,2,19,0.3,MID,0.0,0.0,0.0,0.0,0.11,1.0,0.0,0.3,1.4,1.3,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.33,0.0,0.05,0.05,0.54,0.67,0.0,1.33,2.2,5.07,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,2.0,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.07,0.04,1.53,0.2,0.0,0.05,0.05,0.54,0.6,0.0,1.22,1.64,3.32,7.2,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.6,1.8,0.0,0.4,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.12,0.08,0.98,-8118.0,-0.7826704545454546
0,0,2,0,0.0,509,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21,8,8,0,0,0,0,21,0,33705,0,0,2,0.0,1,-615,485,1100,4.2,True,0,509,,,0,0,0.0,6,Sub,West Ham,Everton,2,0,18411,2022,570158,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,3,21,0.4,MID,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.6,5.2,0.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.56,0.67,0.0,0.77,2.67,4.63,0.0,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.33,1.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.01,0.0,1.07,0.2,0.0,0.05,0.05,0.63,0.6,0.0,1.34,2.64,3.36,7.2,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.4,1.8,0.0,0.4,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.12,0.08,0.98,-1745.0,-0.38801261829652994
0,0,3,0,0.0,509,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04,1,15,0,0,0,0,22,0,36149,0,1,1,0.0,1,1833,3989,2156,4.2,False,0,509,,,0,0,0.0,1,Sub,Newcastle United,West Ham,1,1,18418,2022,573490,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,2,4,22,0.7,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.19,0.33,0.0,0.3,2.2,0.53,0.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.2,0.0,0.03,0.03,0.41,0.4,0.0,0.92,2.36,3.1,3.6,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.6,1.6,0.0,0.2,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.04,0.02,1.06,2444.0,0.29829129373474367
0,0,8,0,0.4,509,0.0,0.0,0.0,0.15,230,0,0,0.6,5.4,2023-02-11,23,6,0,0,0,0,23,0,35228,0,1,1,0.0,1,-865,369,1234,4.2,True,0,509,,,0,0,0.0,19,Sub,West Ham,Chelsea,1,1,18431,2022,574583,0.0,0,0,0,0.0,0.0,0.0,10845,West Ham,Flynn Downes,Flynn Downes,3,3,23,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2,1.73,0.1,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.33,0.4,0.0,0.46,1.6,2.78,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.86,-921.0,-0.5396132252027449
