assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,10,0,0.1,727,0.0,0.0,0.0,1.68,211,2,0,1.7,15.2,2023-02-04,90,2,1,0,0,0,22,0,1148,1,4,2,2.0,-1,1093,1141,48,4.5,False,0,727,0,0,0.0,90,Aston Villa,Leicester,2,4,18412,2022,573355,0.0,0,0,0,0.0,0.0366012006998062,0.0366012006998062,6329,Leicester,Harry Souttar,Harry Souttar,3,2,22,1.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9192598822539949
1,0,24,0,11.3,727,0.01,0.01,0.0,1.28,226,1,0,4.6,34.2,2023-02-11,90,18,0,0,0,0,23,0,1946,1,1,4,0.0,4,714,784,70,4.5,True,1,727,0,0,0.0,90,Leicester,Tottenham,4,1,18427,2022,574934,0.0785145983099937,1,1,0,0.0,0.3126820027828216,0.234166994690895,6329,Leicester,Harry Souttar,Harry Souttar,3,3,23,1.5,DEF,0.0,0.0,0.0,0.0,1.68,2.0,0.0,1.7,15.2,0.1,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.5,0.0,0.0,0.0,0.0,0.56,0.67,0.0,0.57,5.07,0.03,0.67,30.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.5,0.0,0.0,0.0,0.0,0.34,0.4,0.0,0.34,3.04,0.02,0.4,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.3,798.0,0.8360655737704918
0,0,13,0,11.1,727,0.01,0.13,0.12,4.23,236,3,0,5.4,30.4,2023-02-19,90,14,0,0,0,0,24,0,3208,1,0,3,12.0,1,1097,1195,98,4.5,False,0,727,0,2,0.1114839985966682,90,Manchester United,Leicester,3,0,18437,2022,576952,0.0159938000142574,0,1,0,0.1114839985966682,0.3461039960384369,0.3461039960384369,6329,Leicester,Harry Souttar,Harry Souttar,3,4,24,1.3,DEF,0.0,0.01,0.01,0.0,1.28,1.0,0.0,4.6,34.2,11.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.08,1.0,1.0,1.0,0.0,0.0,0.31,0.23,1.5,0.0,0.0,0.0,0.0,0.99,1.0,0.0,2.1,16.47,3.8,0.67,60.0,0.33,0.0,0.0,0.0,0.33,0.0,0.67,1.67,2.0,1.0,0.0,0.0,0.0,0.03,0.33,0.33,0.33,0.0,0.0,0.12,0.09,1.0,0.0,0.0,0.0,0.0,0.59,0.6,0.0,1.26,9.88,2.28,0.4,36.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.2,0.6,0.0,0.0,0.0,0.02,0.2,0.2,0.2,0.0,0.0,0.07,0.05,0.6,1262.0,0.848414539829853
0,0,8,0,0.4,727,0.03,0.03,0.0,0.64,246,1,0,1.0,9.6,2023-02-25,90,1,0,0,0,0,25,0,4515,1,1,0,0.0,2,948,1245,297,4.5,True,0,727,0,0,0.0,90,Leicester,Arsenal,0,1,18447,2022,577858,0.0,0,0,0,0.0,0.0,0.0,6329,Leicester,Harry Souttar,Harry Souttar,4,3,25,1.0,DEF,0.0,0.01,0.13,0.12,4.23,3.0,0.0,5.4,30.4,11.1,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.11,0.02,0.0,0.0,1.0,0.0,0.11,0.35,0.35,1.3,0.0,0.01,0.05,0.04,2.4,2.0,0.0,3.9,26.6,7.5,4.67,90.0,0.33,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.0,1.33,0.0,0.67,0.04,0.03,0.33,0.33,0.67,0.0,0.04,0.23,0.21,1.43,0.0,0.0,0.03,0.02,1.44,1.2,0.0,2.34,15.96,4.5,2.8,54.0,0.2,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.8,0.8,0.0,0.4,0.02,0.02,0.2,0.2,0.4,0.0,0.02,0.14,0.12,0.86,1307.0,0.6147859922178989
0,0,8,0,0.6,727,0.01,0.54,0.53,1.38,259,1,0,2.4,15.6,2023-03-04,90,17,0,0,0,0,26,0,4857,1,0,1,8.0,2,455,915,460,4.5,False,0,727,0,1,0.4157159924507141,90,Southampton,Leicester,1,0,18460,2022,579771,0.0,0,0,0,0.4157159924507141,0.4817320108413696,0.4817320108413696,6329,Leicester,Harry Souttar,Harry Souttar,3,2,26,2.7,DEF,0.0,0.03,0.03,0.0,0.64,1.0,0.0,1.0,9.6,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.06,0.04,2.05,1.67,0.0,3.67,24.73,7.6,4.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.33,2.33,0.0,0.67,0.04,0.03,0.33,0.33,0.67,0.0,0.04,0.22,0.19,1.27,0.0,0.01,0.03,0.02,1.57,1.4,0.0,2.54,17.88,4.58,2.8,72.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.8,1.2,0.0,0.4,0.02,0.02,0.2,0.2,0.4,0.0,0.02,0.14,0.12,1.06,342.0,0.33090909090909093
0,0,12,0,3.8,727,0.01,0.43,0.42,1.53,266,3,0,3.2,23.4,2023-03-11,90,6,0,0,0,0,27,0,5515,1,3,1,5.0,1,528,1065,537,4.5,True,0,727,0,1,0.3683179914951324,90,Leicester,Chelsea,1,3,18467,2022,581287,0.0,0,0,0,0.3683179914951324,0.2315160036087036,0.2315160036087036,6329,Leicester,Harry Souttar,Harry Souttar,3,3,27,1.5,DEF,0.0,0.01,0.54,0.53,1.38,1.0,0.0,2.4,15.6,0.6,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.48,0.48,2.7,0.0,0.02,0.23,0.22,2.08,1.67,0.0,2.93,18.53,4.03,6.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.33,1.67,0.0,1.0,0.18,0.01,0.0,0.0,0.33,0.0,0.18,0.28,0.28,1.67,0.0,0.01,0.14,0.13,1.84,1.6,0.0,3.02,21.0,4.7,4.4,90.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,1.2,2.0,1.6,0.0,0.6,0.11,0.02,0.2,0.2,0.4,0.0,0.11,0.24,0.22,1.6,658.0,0.3295880149812734
0,0,20,0,0.3,727,0.0,0.06,0.06,0.64,273,1,0,4.1,33.4,2023-03-18,90,4,0,0,0,0,28,0,6592,1,1,1,7.0,2,800,1582,782,4.5,False,0,727,0,1,0.1131720021367073,90,Brentford,Leicester,1,1,18474,2022,583030,0.0,0,0,0,0.1131720021367073,0.2253330051898956,0.1121610030531883,6329,Leicester,Harry Souttar,Harry Souttar,3,3,28,1.8,DEF,0.0,0.01,0.43,0.42,1.53,3.0,0.0,3.2,23.4,3.8,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.23,0.23,1.5,0.0,0.02,0.33,0.32,1.18,1.67,0.0,2.2,16.2,1.6,4.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,1.67,0.0,0.67,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.24,0.24,1.73,0.0,0.01,0.23,0.21,1.81,1.8,0.0,3.32,22.64,5.44,5.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.8,2.0,0.0,0.8,0.18,0.02,0.2,0.2,0.4,0.0,0.18,0.27,0.26,1.6,1077.0,0.338409475465313
0,0,8,0,0.3,727,0.0,0.0,0.0,2.29,285,2,0,1.9,19.0,2023-04-01,90,7,0,0,0,0,29,0,5856,1,1,2,0.0,0,-675,600,1275,4.5,False,1,727,0,0,0.0,90,Crystal Palace,Leicester,2,1,18486,2022,584720,0.0,0,0,0,0.0,0.048829298466444,0.048829298466444,6329,Leicester,Harry Souttar,Harry Souttar,3,2,29,1.5,DEF,0.0,0.0,0.06,0.06,0.64,1.0,0.0,4.1,33.4,0.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.23,0.11,1.8,0.0,0.01,0.34,0.34,1.18,1.67,0.0,3.23,24.13,1.57,6.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,1.67,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.31,0.28,2.0,0.0,0.01,0.24,0.23,1.68,1.8,0.0,3.22,22.48,3.24,6.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,1.6,0.0,1.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.26,0.23,1.66,-736.0,-0.36
0,0,10,0,0.3,727,0.0,0.23,0.23,1.03,66,2,0,2.7,15.0,2023-04-04,90,2,0,0,0,0,29,0,5856,1,2,1,12.0,1,-675,600,1275,4.5,True,0,727,0,2,0.2418850064277649,90,Leicester,Aston Villa,1,2,18263,2022,585976,0.0,0,0,0,0.2418850064277649,0.2454269975423813,0.2454269975423813,6329,Leicester,Harry Souttar,Harry Souttar,2,3,29,1.5,DEF,0.0,0.0,0.0,0.0,2.29,2.0,0.0,1.9,19.0,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.5,0.0,0.0,0.16,0.16,1.49,2.0,0.0,3.07,25.27,1.47,4.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,1.0,0.0,0.67,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.13,1.6,0.0,0.01,0.21,0.2,1.3,1.6,0.0,2.52,20.2,1.08,4.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.0,1.4,0.0,0.6,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.17,1.7,0.0,-0.36
0,0,12,0,10.4,727,0.02,0.13,0.11,2.06,305,3,0,5.3,23.4,2023-04-15,90,13,0,0,0,0,31,0,5538,1,1,3,19.0,1,-468,79,547,4.5,False,0,727,0,1,0.0547059997916221,90,Manchester City,Leicester,3,1,18506,2022,588683,0.0566461011767387,0,1,0,0.0547059997916221,0.3584359884262085,0.3584359884262085,6329,Leicester,Harry Souttar,Harry Souttar,3,5,31,-0.5,DEF,0.0,0.0,0.23,0.23,1.03,2.0,0.0,2.7,15.0,0.3,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.25,1.5,0.0,0.0,0.1,0.1,1.32,1.67,0.0,2.9,22.47,0.3,6.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.33,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.14,1.6,0.0,0.0,0.25,0.25,1.37,1.8,0.0,2.86,21.28,1.06,6.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.2,1.2,0.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.25,0.22,1.8,-318.0,-0.7476038338658147
