assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,5,1,5.0,142,0.04,0.15,0.11,0.67,3,0,0,3.7,8.6,2022-08-06,64,8,0,0,0,0,1,0,808300,1,1,0,23.0,3,0,0,0,8.0,False,0,142,,,0,2,0.0873252004384994,74,FWR,Everton,Chelsea,0,1,18208,2022,539629,0.0,0,0,0,0.0873252004384994,0.2409680038690567,0.1814929991960525,7768,Chelsea,Mason Mount,Mason Mount,3,2,1,3.2,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,11,0,22.4,142,0.08,0.23,0.15,1.01,15,2,0,6.1,24.2,2022-08-14,90,18,0,0,0,0,2,0,767728,1,2,2,14.0,2,-101419,18430,119849,8.0,True,0,142,,,0,2,0.1749089956283569,90,AMC,Chelsea,Tottenham,2,2,18220,2022,541415,0.1017469987273216,0,1,0,0.1749089956283569,0.3549410104751587,0.0782843977212905,7768,Chelsea,Mason Mount,Mason Mount,3,4,2,2.5,MID,1.0,0.04,0.15,0.11,0.67,0.0,0.0,3.7,8.6,5.0,23.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.24,0.18,3.2,0.33,0.01,0.05,0.04,0.22,0.0,0.0,1.23,2.87,1.67,7.67,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.06,1.07,0.2,0.01,0.03,0.02,0.13,0.0,0.0,0.74,1.72,1.0,4.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.04,0.64,-40572.0,-0.7334374706209909
0,0,15,0,56.0,142,0.18,0.45,0.27,2.22,25,3,0,13.7,25.6,2022-08-21,76,11,0,0,0,0,3,0,735805,1,0,3,55.0,2,-63671,65234,128905,7.9,False,0,142,,,0,3,0.2056130021810531,79,MC,Leeds,Chelsea,3,0,18228,2022,543093,0.2245000004768371,0,4,0,0.2056130021810531,0.5441259741783142,0.1600210070610046,7768,Chelsea,Mason Mount,Mason Mount,3,2,3,3.3,MID,0.0,0.08,0.23,0.15,1.01,2.0,0.0,6.1,24.2,22.4,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.17,0.1,0.0,0.0,1.0,0.0,0.17,0.35,0.08,2.5,0.33,0.04,0.13,0.09,0.56,0.67,0.0,3.27,10.93,9.13,12.33,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,1.67,0.0,1.33,0.09,0.03,0.0,0.0,0.33,0.0,0.09,0.2,0.09,1.9,0.2,0.02,0.08,0.05,0.34,0.4,0.0,1.96,6.56,5.48,7.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4,1.0,0.0,0.8,0.05,0.02,0.0,0.0,0.2,0.0,0.05,0.12,0.05,1.14,-31923.0,-0.327966044947177
0,0,4,0,11.1,142,0.0,0.0,0.0,0.56,35,0,0,2.2,8.6,2022-08-27,45,10,0,0,0,0,4,0,583717,1,1,2,2.0,1,-165482,21525,187007,7.8,True,0,142,,,0,0,0.0,49,ML,Chelsea,Leicester,2,1,18235,2022,544498,0.0177414007484912,0,1,0,0.0,0.0177414007484912,0.0,7768,Chelsea,Mason Mount,Mason Mount,3,4,4,2.5,MID,0.0,0.18,0.45,0.27,2.22,3.0,0.0,13.7,25.6,56.0,55.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.21,0.22,0.0,0.0,4.0,0.0,0.21,0.54,0.16,3.3,0.33,0.1,0.28,0.18,1.3,1.67,0.0,7.83,19.47,27.8,30.67,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.33,0.0,2.33,0.16,0.11,0.0,0.0,1.67,0.0,0.16,0.38,0.14,3.0,0.2,0.06,0.17,0.11,0.78,1.0,0.0,4.7,11.68,16.68,18.4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.4,0.0,1.4,0.09,0.07,0.0,0.0,1.0,0.0,0.09,0.23,0.08,1.8,-152088.0,-0.7935568641743234
1,0,20,0,27.9,142,0.15,0.24,0.09,1.1,50,2,0,9.6,12.0,2022-08-30,90,17,0,0,0,0,5,0,461319,1,1,2,56.0,5,-133488,14897,148385,7.7,False,0,142,,,0,2,0.1138209998607635,90,MC,Southampton,Chelsea,2,1,18244,2022,545967,0.2441429942846298,0,2,0,0.1138209998607635,0.3369820117950439,0.0928393006324768,7768,Chelsea,Mason Mount,Mason Mount,3,2,5,3.1,MID,0.0,0.0,0.0,0.0,0.56,0.0,0.0,2.2,8.6,11.1,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.0,2.5,0.0,0.09,0.23,0.14,1.26,1.67,0.0,7.33,19.47,29.83,23.67,70.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,1.67,0.0,1.67,0.13,0.11,0.0,0.0,2.0,0.0,0.13,0.31,0.08,2.77,0.2,0.06,0.17,0.11,0.89,1.0,0.0,5.14,13.4,18.9,18.8,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.4,1.6,0.0,1.4,0.09,0.07,0.0,0.0,1.2,0.0,0.09,0.23,0.08,2.3,-122398.0,-0.8175304075158315
0,0,5,0,3.1,142,0.01,0.01,0.0,1.05,54,1,0,0.8,4.4,2022-09-03,30,19,0,0,0,0,6,0,424810,0,1,2,0.0,1,-47298,17801,65099,7.7,True,0,142,,,0,0,0.0,28,Sub,Chelsea,West Ham,2,1,18260,2022,547259,0.0,0,0,0,0.0,0.0961306989192962,0.0961306989192962,7768,Chelsea,Mason Mount,Mason Mount,2,4,6,2.7,MID,0.0,0.15,0.24,0.09,1.1,2.0,0.0,9.6,12.0,27.9,56.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,0.11,0.24,1.0,0.0,2.0,0.0,0.11,0.34,0.09,3.1,0.0,0.11,0.23,0.12,1.29,1.67,0.0,8.5,15.4,31.67,37.67,70.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,2.67,0.0,1.67,0.11,0.16,0.33,0.0,2.33,0.0,0.11,0.3,0.08,2.97,0.2,0.09,0.21,0.12,1.11,1.4,0.0,7.06,15.8,24.48,30.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8,2.6,0.0,1.8,0.12,0.12,0.2,0.0,1.6,0.0,0.12,0.3,0.1,2.92,-36509.0,-0.5705428226779252
0,0,5,0,32.9,142,0.07,0.27,0.2,0.37,83,1,0,4.7,0.0,2022-10-01,83,7,0,0,0,0,9,0,366167,1,2,1,14.0,1,7186,30937,23751,7.6,False,1,142,,,0,3,0.2000090032815933,90,AMC,Crystal Palace,Chelsea,1,2,18284,2022,552293,0.1568270027637481,0,2,0,0.2000090032815933,0.2534489929676056,0.0,7768,Chelsea,Mason Mount,Mason Mount,3,2,9,1.5,MID,0.0,0.01,0.01,0.0,1.05,1.0,0.0,0.8,4.4,3.1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.7,0.0,0.05,0.08,0.03,0.9,1.0,0.0,4.2,8.33,14.03,19.33,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,2.33,0.0,0.67,0.04,0.09,0.33,0.0,1.0,0.0,0.04,0.15,0.06,2.77,0.0,0.08,0.19,0.1,1.19,1.6,0.0,6.48,14.96,24.1,25.4,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.2,2.2,0.0,1.4,0.1,0.12,0.2,0.0,1.6,0.0,0.1,0.27,0.09,2.82,-58643.0,0.13139994148624926
2,3,38,1,67.3,142,0.43,0.56,0.13,1.04,94,0,0,14.2,44.2,2022-10-08,71,20,0,0,0,0,10,0,357292,1,0,3,30.0,12,-11870,22450,34320,7.6,True,0,142,,,0,3,0.1763100028038025,75,AMC,Chelsea,Wolverhampton Wanderers,3,0,18295,2022,554157,0.4829260110855102,2,5,0,0.1763100028038025,1.364109992980957,1.1424700021743774,7768,Chelsea,Mason Mount,Mason Mount,2,4,10,7.0,MID,0.0,0.07,0.27,0.2,0.37,1.0,0.0,4.7,0.0,32.9,14.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.2,0.16,0.0,0.0,2.0,0.0,0.2,0.25,0.0,1.5,0.0,0.08,0.17,0.1,0.84,1.33,0.0,5.03,5.47,21.3,23.33,67.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.67,2.33,0.0,1.67,0.1,0.13,0.33,0.0,1.33,0.0,0.1,0.23,0.06,2.43,0.0,0.08,0.19,0.11,1.06,1.4,0.0,6.2,10.12,26.2,25.4,64.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.0,2.0,0.0,1.6,0.1,0.13,0.2,0.0,1.8,0.0,0.1,0.25,0.07,2.62,-8875.0,-0.20908930773295756
0,3,47,1,11.3,142,0.04,0.48,0.44,1.79,101,0,2,13.2,76.8,2022-10-16,90,2,0,0,0,0,11,0,510937,1,2,0,44.0,15,142637,156022,13385,7.6,False,1,142,,,2,3,0.6622809767723083,90,AMC,Aston Villa,Chelsea,0,2,18302,2022,556570,0.0,0,0,2,0.6622809767723083,0.7656390070915222,0.1451019942760467,7768,Chelsea,Mason Mount,Mason Mount,3,2,11,9.8,MID,1.0,0.43,0.56,0.13,1.04,0.0,0.0,14.2,44.2,67.3,30.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,3.0,0.18,0.48,2.0,2.0,5.0,0.0,0.18,1.36,1.14,7.0,0.33,0.17,0.28,0.11,0.82,0.67,0.0,6.57,16.2,34.43,14.67,61.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,2.0,4.67,0.0,2.0,0.13,0.21,0.67,0.67,2.33,0.0,0.13,0.57,0.41,3.73,0.2,0.13,0.22,0.08,0.82,0.8,0.0,6.3,13.84,28.46,20.4,63.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.0,4.0,0.0,1.6,0.1,0.18,0.6,0.4,2.0,0.0,0.1,0.41,0.27,3.36,153645.0,0.84197819452561
0,0,7,1,6.8,142,0.04,0.04,0.0,0.96,113,0,0,1.4,2.8,2022-10-19,61,4,0,0,0,0,12,0,1777203,1,0,0,4.0,3,707319,723244,15925,7.7,False,0,142,,,0,0,0.0,65,AMC,Brentford,Chelsea,0,0,18314,2022,557602,0.0,0,0,0,0.0,0.0160517003387212,0.0160517003387212,7768,Chelsea,Mason Mount,Mason Mount,3,3,12,0.0,MID,1.0,0.04,0.48,0.44,1.79,0.0,2.0,13.2,76.8,11.3,44.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,15.0,2.0,3.0,0.66,0.0,0.0,0.0,0.0,2.0,0.66,0.77,0.15,9.8,0.67,0.18,0.44,0.26,1.07,0.33,0.67,10.7,40.33,37.17,29.33,81.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.33,9.33,0.67,3.0,0.35,0.21,0.67,0.67,2.33,0.67,0.35,0.79,0.43,6.1,0.4,0.14,0.31,0.17,1.07,0.8,0.4,8.5,27.48,28.5,28.8,72.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,1.6,6.8,0.4,2.2,0.23,0.18,0.6,0.4,1.8,0.4,0.23,0.56,0.3,4.82,1266266.0,0.9569110717576089
