assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,3,0,1.8,726,0.03,0.03,0.0,0.0,224,0,0,0.6,0.0,2023-02-11,1,16,0,0,0,0,23,0,251,0,0,2,4.0,1,61,105,44,4.5,True,0,726,0,0,0.0,1,Fulham,Nottingham Forest,2,0,18425,2022,574884,0.0,0,0,0,0.0,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,2,2,23,0.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.40939597315436244
0,0,6,0,1.9,726,0.02,0.05,0.03,0.35,244,0,0,1.3,6.8,2023-02-24,45,20,0,0,0,0,25,0,340,0,1,1,4.0,1,1,62,61,4.5,True,0,726,0,1,0.0189689006656408,41,Fulham,Wolverhampton Wanderers,1,1,18445,2022,577565,0.0,0,0,0,0.0189689006656408,0.5138189792633057,0.4948500096797943,1537,Fulham,Sasa Lukic,Sasa Lukic,2,2,25,0.5,MID,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.6,0.0,1.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.36,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,89.0,0.008130081300813009
0,0,6,0,3.3,726,0.02,0.04,0.02,1.88,253,2,0,0.2,0.0,2023-03-06,74,4,0,0,0,0,26,0,325,1,2,3,1.0,1,-9,39,48,4.5,False,1,726,0,1,0.0257834997028112,80,Brentford,Fulham,3,2,18454,2022,580720,0.0,0,0,0,0.0257834997028112,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,2,3,26,0.8,MID,0.0,0.02,0.05,0.03,0.35,0.0,0.0,1.3,6.8,1.9,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.51,0.49,0.5,0.0,0.02,0.03,0.01,0.12,0.0,0.0,0.63,2.27,1.23,2.67,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.16,0.33,0.0,0.01,0.02,0.01,0.07,0.0,0.0,0.38,1.36,0.74,1.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,-15.0,-0.10344827586206896
0,0,11,0,3.2,726,0.01,0.01,0.0,2.38,264,3,0,1.4,10.4,2023-03-12,90,1,0,0,0,0,27,0,361,1,3,0,0.0,2,13,52,39,4.5,True,0,726,0,0,0.0,90,Fulham,Arsenal,0,3,18465,2022,582025,0.0,0,0,0,0.0,0.1824219971895218,0.1824219971895218,1537,Fulham,Sasa Lukic,Sasa Lukic,4,2,27,0.5,MID,0.0,0.02,0.04,0.02,1.88,2.0,0.0,0.2,0.0,3.3,1.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.8,0.0,0.02,0.04,0.02,0.74,0.67,0.0,0.7,2.27,2.33,3.0,40.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,2.0,1.0,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.16,0.6,0.0,0.01,0.02,0.01,0.45,0.4,0.0,0.42,1.36,1.4,1.8,24.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,1.2,0.6,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.1,0.36,36.0,0.14285714285714285
0,0,4,0,0.8,726,0.02,0.02,0.0,0.26,282,0,0,0.3,1.8,2023-04-01,8,3,0,0,0,0,29,0,404,0,1,2,0.0,1,16,47,31,4.5,False,0,726,0,0,0.0,6,Bournemouth,Fulham,2,1,18483,2022,584669,0.0,0,0,0,0.0,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,2,2,29,2.0,MID,0.0,0.01,0.01,0.0,2.38,3.0,0.0,1.4,10.4,3.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.5,0.0,0.02,0.03,0.02,1.54,1.67,0.0,0.97,5.73,2.8,1.67,69.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,1.33,1.33,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.23,0.6,0.0,0.02,0.03,0.01,0.92,1.0,0.0,0.7,3.44,2.04,1.8,42.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.2,1.2,1.0,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.14,0.46,43.0,0.20512820512820512
0,0,2,0,0.1,726,0.0,0.04,0.04,0.06,303,0,0,0.9,2.2,2023-04-15,5,8,0,0,0,0,31,0,496,0,3,1,7.0,1,32,63,31,4.5,False,0,726,0,1,0.0181069001555442,4,Everton,Fulham,1,3,18504,2022,588509,0.0,0,0,0,0.0181069001555442,0.0181069001555442,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,2,2,31,0.7,MID,0.0,0.02,0.02,0.0,0.26,0.0,0.0,0.3,1.8,0.8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02,0.02,0.01,1.51,1.67,0.0,0.63,4.07,2.43,0.33,57.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,1.67,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,1.1,0.0,0.02,0.03,0.01,0.97,1.0,0.0,0.76,3.8,2.2,1.8,43.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,1.6,1.2,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.14,0.86,92.0,0.3404255319148936
0,0,3,0,0.3,726,0.0,0.0,0.0,0.04,316,0,0,0.1,0.2,2023-04-22,8,11,0,0,0,0,32,0,508,0,1,2,0.0,1,8,43,35,4.5,True,0,726,0,0,0.0,6,Fulham,Leeds,2,1,18517,2022,589840,0.0,0,0,0,0.0,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,2,2,32,0.8,MID,0.0,0.0,0.04,0.04,0.06,0.0,0.0,0.9,2.2,0.1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.7,0.0,0.01,0.02,0.01,0.9,1.0,0.0,0.87,4.8,1.37,2.33,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.06,1.07,0.0,0.01,0.03,0.02,0.99,1.0,0.0,0.82,4.24,1.86,2.4,44.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,2.0,1.4,1.2,0.0,0.6,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.14,0.9,12.0,0.10256410256410256
0,0,1,0,2.3,726,0.01,0.01,0.0,0.0,336,0,0,0.5,2.2,2023-04-30,14,13,0,0,0,0,34,0,517,0,2,1,0.0,1,-4,35,39,4.5,True,0,726,0,0,0.0,9,Fulham,Manchester City,1,2,18537,2022,593079,0.0,0,0,0,0.0,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,5,2,34,0.1,MID,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.2,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.01,0.02,0.01,0.12,0.0,0.0,0.43,1.4,0.4,2.33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,1.17,0.0,0.01,0.02,0.01,0.92,1.0,0.0,0.58,2.92,1.54,1.6,37.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,2.0,1.6,1.2,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.96,9.0,-0.05405405405405406
0,0,5,0,1.1,726,0.01,0.01,0.0,1.62,276,1,0,0.9,7.4,2023-05-03,70,12,0,0,0,0,34,0,517,1,0,1,0.0,2,-4,35,39,4.5,False,0,726,0,0,0.0,72,Liverpool,Fulham,1,0,18477,2022,593956,0.0,0,0,0,0.0,0.092452272772789,0.092452272772789,1537,Fulham,Sasa Lukic,Sasa Lukic,2,4,34,0.1,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.5,2.2,2.3,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.5,1.53,0.9,2.33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.53,0.0,0.01,0.02,0.01,0.55,0.6,0.0,0.64,3.36,1.34,1.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.2,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.82,0.0,-0.05405405405405406
0,0,4,0,0.8,726,0.02,0.04,0.02,0.96,343,2,0,0.3,0.4,2023-05-08,13,10,0,0,0,0,35,0,613,0,3,5,2.0,1,76,100,24,4.5,True,0,726,0,1,0.0222006849944591,12,Fulham,Leicester,5,3,18544,2022,595669,0.0,0,0,0,0.0222006849944591,0.0,0.0,1537,Fulham,Sasa Lukic,Sasa Lukic,3,2,35,1.0,MID,0.0,0.01,0.01,0.0,1.62,1.0,0.0,0.9,7.4,1.1,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.1,0.0,0.01,0.01,0.0,0.55,0.33,0.0,0.5,3.27,1.23,0.0,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.33,0.0,0.01,0.02,0.01,0.4,0.2,0.0,0.54,2.76,0.92,1.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.4,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.74,96.0,0.6129032258064516
