assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06,0,9,0,0,0,0,1,0,1014,0,2,2,0.0,0,0,0,0,4.0,False,0,0,1,0.0308097992092371,88,Tottenham,Southampton,4,1,18207,2022,539485,0.0105323996394872,0,1,0,0.0308097992092371,0.8779159784317017,0.8365740180015564,Southampton,4,2,1,0.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31,0,15,0,0,0,0,5,0,604,0,1,2,0.0,0,-28,0,28,4.0,True,0,0,0,0.0,90,West Ham,Tottenham,1,1,18249,2022,546423,0.1294109970331192,0,2,0,0.0,0.2390670031309127,0.2390670031309127,West Ham,3,4,5,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.03,0.01,0.0,0.0,1.0,0.0,0.03,0.88,0.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-410.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19,0,19,0,0,0,0,12,0,513,0,0,1,0.0,0,-4,0,4,4.0,True,0,0,0,0.0,90,Manchester United,Tottenham,2,0,18321,2022,557657,0.4597499966621399,0,2,0,0.0,0.5170509815216064,0.4780339896678924,Manchester United,2,4,12,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29,0,11,0,0,0,0,14,0,503,0,2,1,0.0,0,-5,0,5,4.0,True,0,1,3,0.4711909890174866,90,Bournemouth,Tottenham,2,3,18333,2022,560149,0.0,0,0,1,0.4711909890174866,0.3481189906597137,0.3113299906253814,Bournemouth,2,4,14,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,2.0,0.0,0.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.0,0.0,0.33,0.01,0.2,0.0,0.0,1.67,0.0,0.01,0.54,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2022-11-06,0,18,0,0,0,0,15,0,496,0,2,1,0.0,0,-8,0,8,4.0,False,0,0,0,0.0,90,Tottenham,Liverpool,1,2,18349,2022,562902,0.0,0,0,0,0.0,0.3830209970474243,0.3830209970474243,Liverpool,4,4,15,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.47,0.0,0.0,0.0,0.0,1.0,0.47,0.35,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.0,0.33,1.0,0.16,0.2,0.0,0.0,1.33,0.33,0.16,0.37,0.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2022-11-12,0,17,0,0,0,0,16,0,491,0,1,3,0.0,0,-5,0,5,4.0,True,0,1,1,0.0424699001014232,90,Tottenham,Leeds,4,3,18359,2022,564475,0.4357970058917999,0,2,1,0.0424699001014232,0.9942709803581238,0.9518010020256042,Tottenham,2,4,16,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,0.0,0.33,1.0,0.16,0.15,0.0,0.0,0.67,0.33,0.16,0.42,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.2,0.8,0.1,0.12,0.0,0.0,1.0,0.2,0.1,0.47,0.45,0.0,-5.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2022-12-26,0,2,0,0,0,0,17,0,477,0,3,1,0.0,0,-14,0,14,4.0,False,0,0,0,0.0,1,Brentford,Tottenham,2,2,18364,2022,565472,0.0,0,0,0,0.0,0.0,0.0,Tottenham,4,2,17,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.04,0.44,0.0,0.0,2.0,1.0,0.04,0.99,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,0.67,1.33,0.17,0.15,0.0,0.0,0.67,0.67,0.17,0.58,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,0.4,0.8,0.1,0.2,0.0,0.0,1.2,0.4,0.1,0.5,0.47,0.0,-14.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11,0,3,0,0,0,0,27,0,452,0,0,1,0.0,0,-1,0,1,4.0,False,0,0,2,0.0768197029829025,90,Tottenham,Nottingham Forest,3,1,18470,2022,581232,0.0209858994930982,0,1,0,0.0768197029829025,0.1454080045223236,0.0476020015776157,Nottingham Forest,4,2,27,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,0.0,0.33,0.33,0.01,0.15,0.0,0.0,0.67,0.33,0.01,0.46,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.4,0.8,0.1,0.18,0.0,0.0,0.8,0.4,0.1,0.45,0.42,0.0,-25.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2023-04-30,0,18,0,0,0,0,34,0,450,0,3,4,0.0,0,-1,0,1,4.0,True,0,0,0,0.0,90,Liverpool,Tottenham,4,3,18539,2022,593271,0.0,0,0,0,0.0,0.434727668762207,0.434727668762207,Liverpool,3,4,34,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.08,0.02,0.0,0.0,1.0,0.0,0.08,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,0.0,0.33,1.0,0.04,0.15,0.0,0.0,1.0,0.33,0.04,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.4,1.2,0.12,0.09,0.0,0.0,0.6,0.4,0.12,0.37,0.34,0.0,-2.0,-1.0
0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2023-05-06,0,4,0,0,0,0,35,0,449,0,0,1,0.0,0,-1,0,1,4.0,True,0,0,0,0.0,90,Tottenham,Crystal Palace,1,0,18549,2022,594801,0.0341260470449924,0,1,0,0.0,0.3734933733940124,0.3393673300743103,Tottenham,3,4,35,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.2,0.6,0.02,0.09,0.0,0.0,0.6,0.2,0.02,0.39,0.36,0.0,-1.0,-1.0
