assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,3,0,1.8,580,0.01,0.01,0.0,0.05,33,0,0,0.2,0.2,2022-08-27,12,8,0,0,0,0,4,0,12157,0,1,1,0.0,1,-2895,1994,4889,5.5,True,0,580,0,0,0.0,10,Brentford,Everton,1,1,18233,2022,544531,0.0,0,0,0,0.0,0.0,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,2,3,4,0.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.420601481911957
0,0,9,0,14.8,580,0.17,0.17,0.0,0.11,43,0,0,2.2,3.2,2022-08-30,22,7,0,0,0,0,5,0,11048,0,1,1,4.0,1,-1912,969,2881,5.4,False,0,580,0,0,0.0,21,Crystal Palace,Brentford,1,1,18243,2022,545879,0.3426269888877868,0,1,0,0.0,0.3166469931602478,0.3166469931602478,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,3,2,5,0.5,MID,0.0,0.01,0.01,0.0,0.05,0.0,0.0,0.2,0.2,1.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.07,0.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.04,0.36,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-1109.0,-0.49662337662337663
0,0,5,0,10.3,580,0.03,0.03,0.0,0.18,52,0,0,1.4,3.4,2022-09-03,7,11,0,0,0,0,6,0,10317,0,2,5,0.0,0,-1161,1026,2187,5.4,True,1,580,0,0,0.0,4,Brentford,Leeds,5,2,18257,2022,547226,0.283605009317398,0,1,0,0.0,0.283605009317398,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,2,3,6,0.9,MID,0.0,0.17,0.17,0.0,0.11,0.0,0.0,2.2,3.2,14.8,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.5,0.0,0.06,0.06,0.0,0.05,0.0,0.0,0.8,1.13,5.53,1.33,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.0,0.11,0.0,0.0,0.33,0.0,0.0,0.11,0.11,0.27,0.0,0.04,0.04,0.0,0.03,0.0,0.0,0.48,0.68,3.32,0.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.06,0.06,0.16,-731.0,-0.36134453781512604
0,0,5,0,17.4,580,0.02,0.32,0.3,0.28,72,0,0,4.4,10.0,2022-09-18,27,1,0,0,0,0,8,0,9359,0,3,0,17.0,1,-296,377,673,5.3,True,0,580,0,1,0.3102850019931793,25,Brentford,Arsenal,0,3,18280,2022,551049,0.021561300382018,0,1,0,0.3102850019931793,0.3102850019931793,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,4,3,8,0.3,MID,0.0,0.03,0.03,0.0,0.18,0.0,0.0,1.4,3.4,10.3,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.9,0.0,0.07,0.07,0.0,0.11,0.0,0.0,1.27,2.27,8.97,1.33,13.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,2.33,0.67,0.0,0.0,0.0,0.21,0.0,0.0,0.67,0.0,0.0,0.2,0.11,0.57,0.0,0.04,0.04,0.0,0.07,0.0,0.0,0.76,1.36,5.38,0.8,8.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.4,0.4,0.0,0.0,0.0,0.13,0.0,0.0,0.4,0.0,0.0,0.12,0.06,0.34,-958.0,-0.2819047619047619
0,0,8,1,16.4,580,0.17,0.29,0.12,0.26,82,0,0,5.6,11.4,2022-10-01,60,3,0,0,0,0,9,0,9738,1,0,0,28.0,3,146,1260,1114,5.3,False,0,580,0,2,0.0857388004660606,65,Bournemouth,Brentford,0,0,18283,2022,552413,0.023081500083208,0,1,0,0.0857388004660606,0.1187620013952255,0.0656241029500961,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,3,2,9,2.5,MID,0.0,0.02,0.32,0.3,0.28,0.0,0.0,4.4,10.0,17.4,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.31,0.02,0.0,0.0,1.0,0.0,0.31,0.31,0.0,0.3,0.0,0.07,0.17,0.1,0.19,0.0,0.0,2.67,5.53,14.17,7.0,18.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.0,2.0,0.67,0.0,0.33,0.1,0.22,0.0,0.0,1.0,0.0,0.1,0.3,0.11,0.57,0.0,0.05,0.11,0.06,0.12,0.0,0.0,1.64,3.36,8.86,4.2,13.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,1.4,0.6,0.0,0.2,0.06,0.13,0.0,0.0,0.6,0.0,0.06,0.18,0.06,0.4,379.0,0.061499578770008424
0,0,2,0,0.8,580,0.01,0.01,0.0,0.42,98,2,0,0.3,0.2,2022-10-08,19,15,0,0,0,0,10,0,9780,0,1,5,2.0,1,-95,937,1032,5.3,False,0,580,0,0,0.0,17,Newcastle United,Brentford,5,1,18299,2022,554114,0.0,0,0,0,0.0,0.0,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,3,4,10,1.7,MID,1.0,0.17,0.29,0.12,0.26,0.0,0.0,5.6,11.4,16.4,28.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.09,0.02,0.0,0.0,1.0,0.0,0.09,0.12,0.07,2.5,0.33,0.07,0.21,0.14,0.24,0.0,0.0,3.8,8.27,14.7,15.0,31.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,1.67,1.33,0.0,1.0,0.13,0.11,0.0,0.0,1.0,0.0,0.13,0.24,0.02,1.23,0.2,0.08,0.16,0.08,0.18,0.0,0.0,2.76,5.64,12.14,9.8,25.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.4,1.4,1.2,0.0,0.6,0.08,0.13,0.0,0.0,0.8,0.0,0.08,0.21,0.08,0.9,42.0,-0.04824784154393093
0,0,5,0,1.9,580,0.0,0.0,0.0,0.0,121,0,0,0.6,4.2,2022-10-23,29,2,0,0,0,0,13,0,8467,0,0,4,0.0,1,-481,152,633,5.2,False,0,580,0,0,0.0,26,Aston Villa,Brentford,4,0,18322,2022,558807,0.0,0,0,0,0.0,0.0,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,3,2,13,1.0,MID,0.0,0.01,0.01,0.0,0.42,2.0,0.0,0.3,0.2,0.8,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.33,0.07,0.21,0.14,0.32,0.67,0.0,3.43,7.2,11.53,15.67,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.67,1.67,0.0,1.0,0.13,0.01,0.0,0.0,0.67,0.0,0.13,0.14,0.02,1.5,0.2,0.08,0.16,0.08,0.25,0.4,0.0,2.78,5.64,11.94,10.2,27.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.4,2.2,1.2,0.0,0.6,0.08,0.13,0.0,0.0,0.8,0.0,0.08,0.21,0.08,1.18,-1313.0,-0.6127388535031847
0,0,0,0,1.8,580,0.04,0.04,0.0,0.53,133,1,0,1.3,5.6,2022-10-29,53,20,0,0,0,0,14,0,8081,0,1,1,6.0,0,-474,190,664,5.2,True,1,580,0,0,0.0,54,Brentford,Wolverhampton Wanderers,1,1,18334,2022,560115,0.0,0,0,0,0.0,0.0,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,2,3,14,0.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.2,1.9,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.06,0.1,0.04,0.23,0.67,0.0,2.17,5.27,6.37,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,3.0,1.67,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.04,0.02,1.73,0.2,0.05,0.13,0.08,0.23,0.4,0.0,2.46,5.84,9.36,9.4,28.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,2.8,1.2,0.0,0.6,0.08,0.07,0.0,0.0,0.6,0.0,0.08,0.14,0.01,1.28,-386.0,-0.5550351288056206
0,0,7,0,0.6,580,0.0,0.0,0.0,0.74,146,1,0,0.7,6.8,2022-11-05,30,16,0,0,0,0,15,0,7764,0,2,2,0.0,1,-371,164,535,5.2,False,0,580,0,0,0.0,25,Nottingham Forest,Brentford,2,2,18347,2022,561937,0.0,0,0,0,0.0,0.2902959883213043,0.2902959883213043,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,3,2,15,0.9,MID,0.0,0.04,0.04,0.0,0.53,1.0,0.0,1.3,5.6,1.8,6.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.02,0.02,0.0,0.32,1.0,0.0,0.73,3.33,1.5,2.67,33.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,3.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.2,0.05,0.13,0.08,0.3,0.6,0.0,2.44,6.28,7.66,10.6,37.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,2.0,1.2,0.0,0.6,0.08,0.01,0.0,0.0,0.4,0.0,0.08,0.09,0.01,1.26,-317.0,-0.530758226037196
0,0,2,0,0.4,580,0.0,0.07,0.07,0.02,192,0,0,0.2,0.4,2023-01-14,8,3,0,0,0,0,20,0,7362,0,0,2,1.0,1,-64,202,266,5.1,True,0,580,0,1,0.0463161990046501,4,Brentford,Bournemouth,2,0,18393,2022,569031,0.0,0,0,0,0.0463161990046501,0.0463161990046501,0.0,8859,Brentford,Mikkel Damsgaard,Mikkel Damsgaard,2,3,20,0.2,MID,0.0,0.0,0.0,0.0,0.74,1.0,0.0,0.7,6.8,0.6,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.9,0.0,0.01,0.01,0.0,0.42,0.67,0.0,0.87,5.53,1.43,2.0,37.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.2,0.04,0.07,0.02,0.39,0.8,0.0,1.7,5.64,4.3,7.2,38.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,2.4,1.2,0.0,0.4,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.08,0.07,1.38,-402.0,-0.13675213675213677
