assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,16,0,22.1,186,0.1,0.1,0.0,1.64,3,1,0,3.8,13.8,2022-08-06,90,6,0,0,0,0,1,0,11182,1,1,0,2.0,2,0,0,0,5.5,True,0,0,0,0.0,90,Everton,Chelsea,0,1,18208,2022,539615,0.1643889993429184,0,2,0,0.0,0.0990333035588264,0.0,Everton,3,2,1,1.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,14,0,33.1,186,0.2,0.2,0.0,2.31,12,2,0,5.1,18.2,2022-08-13,90,2,0,0,0,0,2,0,18074,1,1,2,0.0,2,1162,3237,2075,5.5,False,0,0,0,0.0,90,Aston Villa,Everton,2,1,18212,2022,540361,0.0801087990403175,0,2,0,0.0,0.1217430010437965,0.0416343994438648,Everton,2,2,2,2.0,MID,0.0,0.1,0.1,0.0,1.64,1.0,0.0,3.8,13.8,22.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,0.0,0.0,0.1,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6892.0,0.21875
0,0,13,0,46.9,186,0.05,0.1,0.05,0.99,23,1,0,6.6,16.4,2022-08-20,90,16,0,0,0,0,3,0,22529,1,1,1,3.0,1,1466,5199,3733,5.5,True,1,0,1,0.0250866003334522,90,Everton,Nottingham Forest,1,1,18224,2022,542347,0.1673219949007034,0,4,0,0.0250866003334522,0.3469760119915008,0.154567003250122,Everton,2,2,3,2.2,MID,0.0,0.2,0.2,0.0,2.31,2.0,0.0,5.1,18.2,33.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,2.0,0.0,0.0,0.12,0.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.0,0.16412897447380206
0,0,13,0,12.6,186,0.02,0.11,0.09,2.15,33,1,0,4.9,21.4,2022-08-27,90,4,0,0,0,0,4,0,20166,1,1,1,15.0,2,-3688,1565,5253,5.5,False,0,0,2,0.0609936006367206,90,Brentford,Everton,1,1,18233,2022,544542,0.0533559992909431,0,1,0,0.0609936006367206,0.4670029878616333,0.3526540100574493,Everton,2,3,4,1.8,MID,0.0,0.05,0.1,0.05,0.99,1.0,0.0,6.6,16.4,46.9,3.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.03,0.17,0.0,0.0,4.0,0.0,0.03,0.35,0.15,2.2,0.0,0.12,0.13,0.02,1.65,1.33,0.0,5.17,16.13,34.03,1.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,1.67,0.0,0.33,0.01,0.14,0.0,0.0,2.67,0.0,0.01,0.19,0.07,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2363.0,-0.5409210912290995
1,0,19,0,14.3,186,0.03,0.03,0.0,1.01,45,1,0,4.3,29.0,2022-08-30,90,11,0,0,0,0,5,0,19620,1,1,1,0.0,5,-1713,1014,2727,5.5,False,0,0,0,0.0,90,Leeds,Everton,1,1,18245,2022,545997,0.2655760049819946,1,1,0,0.0,0.6108090281486511,0.3452329933643341,Everton,2,2,5,2.9,MID,0.0,0.02,0.11,0.09,2.15,1.0,0.0,4.9,21.4,12.6,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.06,0.05,0.0,0.0,1.0,0.0,0.06,0.47,0.35,1.8,0.0,0.09,0.14,0.05,1.82,1.33,0.0,5.53,18.67,30.87,6.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,1.67,0.0,1.0,0.03,0.1,0.0,0.0,2.33,0.0,0.03,0.31,0.18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-546.0,-0.4578989574979952
0,0,11,1,14.3,186,0.11,0.16,0.05,2.19,55,0,0,2.8,10.6,2022-09-03,90,12,0,0,0,0,6,0,21859,1,0,0,3.0,3,538,2661,2123,5.5,True,0,0,1,0.0101039996370673,90,Everton,Liverpool,0,0,18252,2022,546852,0.1159040033817291,0,1,0,0.0101039996370673,0.3122270107269287,0.3021230101585388,Everton,4,2,6,1.6,MID,0.0,0.03,0.03,0.0,1.01,1.0,0.0,4.3,29.0,14.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.27,1.0,1.0,1.0,0.0,0.0,0.61,0.35,2.9,0.0,0.03,0.08,0.05,1.38,1.0,0.0,5.27,22.27,24.6,6.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,2.67,0.0,1.0,0.03,0.16,0.33,0.33,2.0,0.0,0.03,0.47,0.28,2.3,0.0,0.08,0.11,0.03,1.62,1.2,0.0,4.94,19.76,25.8,4.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.0,2.4,0.0,0.6,0.02,0.15,0.2,0.2,2.0,0.0,0.02,0.33,0.18,2.08,2239.0,0.1124581939799331
1,0,22,1,28.3,186,0.07,0.12,0.05,1.04,75,0,0,6.9,32.4,2022-09-18,90,19,0,0,0,0,8,0,26398,1,0,1,8.0,6,1584,2400,816,5.5,True,0,0,2,0.0812854021787643,90,Everton,West Ham,1,0,18277,2022,551386,0.138277992606163,1,2,0,0.0812854021787643,0.2548370063304901,0.1166509985923767,Everton,2,2,8,4.0,MID,1.0,0.11,0.16,0.05,2.19,0.0,0.0,2.8,10.6,14.3,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.01,0.12,0.0,0.0,1.0,0.0,0.01,0.31,0.3,1.6,0.33,0.05,0.1,0.05,1.78,0.67,0.0,4.0,20.33,13.73,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,3.33,0.0,1.0,0.02,0.14,0.33,0.33,1.0,0.0,0.02,0.46,0.33,2.1,0.2,0.08,0.12,0.04,1.73,1.0,0.0,4.74,19.12,24.24,4.2,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.0,2.6,0.0,0.8,0.02,0.14,0.2,0.2,1.8,0.0,0.02,0.37,0.24,2.1,4539.0,0.4925373134328358
1,0,20,0,42.7,186,0.2,0.2,0.0,1.75,89,1,0,8.2,36.8,2022-10-01,90,17,0,0,0,0,9,0,35569,1,2,1,2.0,5,7876,10173,2297,5.5,False,0,0,0,0.0,90,Southampton,Everton,1,2,18290,2022,552321,0.0692922994494438,1,3,0,0.0,0.140748992562294,0.0957793965935707,Everton,2,2,9,5.5,MID,1.0,0.07,0.12,0.05,1.04,0.0,0.0,6.9,32.4,28.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.08,0.14,1.0,1.0,2.0,0.0,0.08,0.25,0.12,4.0,0.67,0.07,0.1,0.03,1.41,0.33,0.0,4.67,24.0,18.97,3.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,4.67,0.0,1.0,0.03,0.17,0.67,0.67,1.33,0.0,0.03,0.39,0.25,2.83,0.4,0.06,0.1,0.05,1.48,0.6,0.0,5.1,21.96,23.28,5.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.8,3.4,0.0,1.2,0.04,0.15,0.4,0.4,1.8,0.0,0.04,0.4,0.25,2.5,9171.0,0.6315958299919807
0,2,33,0,23.3,186,0.19,0.3,0.11,1.45,96,2,1,8.7,44.2,2022-10-09,90,14,0,0,0,0,10,0,47012,1,2,1,19.0,9,9798,13913,4115,5.5,True,0,1,2,0.0430543012917041,90,Everton,Manchester United,1,2,18297,2022,555237,0.149617999792099,0,2,1,0.0430543012917041,0.1804089993238449,0.1102069988846778,Everton,3,2,10,6.7,MID,0.0,0.2,0.2,0.0,1.75,1.0,0.0,8.2,36.8,42.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.07,1.0,1.0,3.0,0.0,0.0,0.14,0.1,5.5,0.67,0.13,0.16,0.03,1.66,0.33,0.0,5.97,26.6,28.43,4.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,4.67,0.0,1.0,0.03,0.11,0.67,0.67,2.0,0.0,0.03,0.24,0.17,3.7,0.4,0.09,0.12,0.04,1.63,0.6,0.0,5.42,26.04,22.44,5.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,4.2,0.0,1.0,0.03,0.13,0.6,0.6,1.6,0.0,0.03,0.36,0.24,3.16,11443.0,0.5434879076991347
0,0,7,0,2.7,186,0.01,0.01,0.0,2.27,109,2,0,0.6,3.4,2022-10-15,90,18,0,0,0,0,11,0,62720,1,0,2,0.0,2,13625,17340,3715,5.5,False,0,0,0,0.0,90,Tottenham,Everton,2,0,18310,2022,556195,0.0,0,0,0,0.0,0.0,0.0,Everton,2,4,11,5.0,MID,0.0,0.19,0.3,0.11,1.45,2.0,1.0,8.7,44.2,23.3,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,1.0,2.0,0.04,0.15,0.0,0.0,2.0,1.0,0.04,0.18,0.11,6.7,0.33,0.15,0.21,0.05,1.41,1.0,0.33,7.93,37.8,31.43,9.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,6.67,0.33,1.33,0.04,0.12,0.67,0.67,2.33,0.33,0.04,0.19,0.11,5.4,0.4,0.12,0.16,0.04,1.49,0.8,0.2,6.18,30.6,24.58,6.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,5.6,0.2,1.0,0.03,0.15,0.6,0.6,1.8,0.2,0.03,0.3,0.19,4.14,15708.0,0.6471146995962954
