assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,6,0,14.3,12,0.12,0.12,0.0,0.13,11,0,0,1.9,5.0,2022-08-13,6,10,0,0,0,0,2,0,93669,0,2,4,0.0,1,-48857,1122,49979,5.9,True,0,0,0,0.0,2,Arsenal,Leicester,4,2,18217,2022,540657,0.0707354992628097,0,1,0,0.0,0.0,0.0,Arsenal,3,4,2,0.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.9560869650300385
0,0,6,0,10.7,12,0.03,0.07,0.04,0.17,21,0,0,3.5,7.4,2022-08-20,16,3,0,0,0,0,3,0,89169,0,3,0,17.0,1,-11539,7054,18593,5.9,False,0,0,1,0.08002720028162,14,Bournemouth,Arsenal,0,3,18227,2022,542575,0.2657989859580993,0,1,0,0.08002720028162,0.3458259999752044,0.0,Arsenal,4,2,3,1.7,MID,0.0,0.12,0.12,0.0,0.13,0.0,0.0,1.9,5.0,14.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.63,1.67,4.77,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.27,0.0,0.02,0.02,0.0,0.03,0.0,0.0,0.38,1.0,2.86,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.16,-4500.0,-0.4499161695324989
0,0,4,0,10.9,12,0.03,0.03,0.0,0.0,41,0,0,1.4,3.4,2022-08-31,9,2,0,0,0,0,5,0,70354,0,1,2,0.0,1,-10373,2997,13370,5.8,True,0,0,0,0.0,7,Arsenal,Aston Villa,2,1,18247,2022,546267,0.021025400608778,0,1,0,0.0,0.1019930019974708,0.1019930019974708,Arsenal,2,4,5,1.1,MID,0.0,0.03,0.07,0.04,0.17,0.0,0.0,3.5,7.4,10.7,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.08,0.27,0.0,0.0,1.0,0.0,0.08,0.35,0.0,1.7,0.0,0.05,0.06,0.01,0.1,0.0,0.0,1.8,4.13,8.33,5.67,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.33,0.67,0.0,0.33,0.03,0.11,0.0,0.0,0.67,0.0,0.03,0.12,0.0,0.83,0.0,0.03,0.04,0.01,0.06,0.0,0.0,1.08,2.48,5.0,3.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.0,0.2,0.02,0.07,0.0,0.0,0.4,0.0,0.02,0.07,0.0,0.5,-18815.0,-0.6337752795258752
0,0,2,0,0.8,12,0.01,0.06,0.05,0.3,56,1,0,0.0,0.0,2022-09-04,16,14,0,0,0,0,6,0,69914,0,1,3,1.0,1,-3725,5845,9570,5.7,False,0,0,1,0.0716361999511718,13,Manchester United,Arsenal,3,1,18261,2022,548118,0.0,0,0,0,0.0716361999511718,0.0716361999511718,0.0,Arsenal,4,4,6,0.8,MID,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1.4,3.4,10.9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.1,0.1,1.1,0.0,0.06,0.07,0.01,0.1,0.0,0.0,2.27,5.27,11.97,5.67,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.33,0.03,0.12,0.0,0.0,1.0,0.0,0.03,0.15,0.03,1.2,0.0,0.04,0.04,0.01,0.06,0.0,0.0,1.36,3.16,7.18,3.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.6,0.0,0.2,0.02,0.07,0.0,0.0,0.6,0.0,0.02,0.09,0.02,0.72,-440.0,-0.24164774570223807
0,0,3,0,0.0,12,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2023-01-15,1,18,0,0,0,0,20,0,39932,0,2,0,0.0,1,-65,355,420,5.6,False,0,0,0,0.0,1,Tottenham,Arsenal,0,2,18400,2022,569594,0.0,0,0,0,0.0,0.0,0.0,Arsenal,4,4,20,0.2,MID,0.0,0.01,0.06,0.05,0.3,1.0,0.0,0.0,0.0,0.8,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.8,0.0,0.02,0.05,0.03,0.16,0.33,0.0,1.63,3.6,7.47,6.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.67,0.05,0.1,0.0,0.0,0.67,0.0,0.05,0.17,0.03,1.2,0.0,0.04,0.06,0.02,0.12,0.2,0.0,1.36,3.16,7.34,3.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,0.8,0.0,0.4,0.03,0.07,0.0,0.0,0.6,0.0,0.03,0.1,0.02,0.88,-29982.0,-0.08387096774193549
0,0,1,0,1.0,12,0.01,0.15,0.14,0.62,61,0,0,0.8,0.2,2023-03-01,8,8,0,0,0,0,25,0,39931,0,0,4,7.0,1,73,258,185,5.6,True,0,0,1,0.1407400071620941,4,Arsenal,Everton,4,0,18269,2022,578949,0.0,0,0,0,0.1407400071620941,0.1407400071620941,0.0,Arsenal,2,4,25,1.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.03,0.02,0.1,0.33,0.0,0.47,1.13,3.9,0.33,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,1.0,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.06,0.03,0.7,0.0,0.04,0.06,0.02,0.12,0.2,0.0,1.36,3.16,7.34,3.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.0,0.0,0.4,0.03,0.07,0.0,0.0,0.6,0.0,0.03,0.1,0.02,0.92,-1.0,0.16478555304740405
1,0,15,0,25.5,12,0.3,0.32,0.02,0.26,251,1,0,5.9,19.2,2023-03-04,46,3,0,0,0,0,26,0,40066,0,2,3,14.0,4,-11,198,209,5.6,True,0,0,1,0.0370802991092205,51,Arsenal,Bournemouth,3,2,18452,2022,579616,0.5869680047035217,1,2,0,0.0370802991092205,0.0587804988026618,0.01932879909873,Arsenal,2,4,26,1.8,MID,0.0,0.01,0.15,0.14,0.62,0.0,0.0,0.8,0.2,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,1.4,0.0,0.01,0.07,0.06,0.31,0.33,0.0,0.27,0.07,0.6,2.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.0,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.8,0.0,0.02,0.06,0.05,0.22,0.2,0.0,1.14,2.2,4.68,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,1.0,0.0,0.6,0.06,0.06,0.0,0.0,0.4,0.0,0.06,0.13,0.02,1.04,135.0,-0.02702702702702703
0,0,3,0,0.3,12,0.01,0.01,0.0,0.18,271,0,0,0.1,0.4,2023-03-19,7,7,0,0,0,0,28,0,40845,0,1,4,0.0,1,-100,208,308,5.6,True,0,0,0,0.0,4,Arsenal,Crystal Palace,4,1,18472,2022,583830,0.0,0,0,0,0.0,0.0,0.0,Arsenal,2,4,28,1.7,MID,0.0,0.3,0.32,0.02,0.26,1.0,0.0,5.9,19.2,25.5,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,0.04,0.59,1.0,1.0,2.0,0.0,0.04,0.06,0.02,1.8,0.0,0.1,0.16,0.05,0.29,0.33,0.0,2.23,6.47,8.83,7.0,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,2.0,0.0,0.67,0.06,0.2,0.33,0.33,0.67,0.0,0.06,0.07,0.01,1.13,0.0,0.07,0.11,0.04,0.24,0.4,0.0,1.62,4.56,7.64,4.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.4,1.6,0.0,0.6,0.05,0.12,0.2,0.2,0.6,0.0,0.05,0.07,0.02,1.06,779.0,-0.1937984496124031
0,0,3,0,0.0,12,0.0,0.0,0.0,0.0,281,0,0,0.0,0.2,2023-04-01,5,11,0,0,0,0,29,0,40930,0,1,4,0.0,1,-79,253,332,5.6,True,0,0,0,0.0,1,Arsenal,Leeds,4,1,18482,2022,584773,0.0,0,0,0,0.0,0.0,0.0,Arsenal,2,4,29,1.2,MID,0.0,0.01,0.01,0.0,0.18,0.0,0.0,0.1,0.4,0.3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.11,0.16,0.05,0.35,0.33,0.0,2.27,6.6,8.93,7.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,2.0,0.0,0.67,0.06,0.2,0.33,0.33,0.67,0.0,0.06,0.07,0.01,1.63,0.0,0.07,0.11,0.04,0.27,0.4,0.0,1.36,3.96,5.52,4.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.8,1.6,0.0,0.6,0.05,0.12,0.2,0.2,0.4,0.0,0.05,0.05,0.0,1.18,85.0,-0.13504273504273503
0,0,3,0,0.2,12,0.0,0.0,0.0,0.17,329,1,0,0.1,0.4,2023-04-26,19,13,0,0,0,0,33,0,41090,0,1,4,0.0,1,-92,50,142,5.6,False,0,0,0,0.0,14,Manchester City,Arsenal,4,1,18531,2022,591706,0.0,0,0,0,0.0,0.0,0.0,Arsenal,4,5,33,-0.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.1,0.11,0.01,0.15,0.33,0.0,2.0,6.6,8.6,4.67,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.67,2.0,0.0,0.33,0.01,0.2,0.33,0.33,0.67,0.0,0.01,0.02,0.01,1.57,0.0,0.06,0.1,0.03,0.21,0.2,0.0,1.36,4.0,5.36,4.2,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,1.6,0.0,0.4,0.04,0.12,0.2,0.2,0.4,0.0,0.04,0.04,0.0,1.26,160.0,-0.4791666666666667
