assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,11,0,11.0,623,0.08,0.3,0.22,1.96,89,2,0,5.7,21.0,2022-10-01,90,8,0,0,0,0,9,0,1405,1,2,1,25.0,1,-2,155,157,4.5,True,0,623,0,2,0.4625380039215088,90,Southampton,Everton,1,2,18290,2022,552302,0.0416763015091419,0,1,0,0.4625380039215088,0.221340999007225,0.221340999007225,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,9,0.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.00641025641025641
0,0,6,0,0.1,623,0.0,0.0,0.0,1.19,108,1,0,1.4,13.4,2022-10-16,48,19,0,0,0,0,11,0,1796,0,1,1,0.0,1,-73,75,148,4.5,True,0,623,0,0,0.0,49,Southampton,West Ham,1,1,18309,2022,556676,0.0,0,0,0,0.0,0.0,0.0,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,11,0.7,DEF,0.0,0.08,0.3,0.22,1.96,2.0,0.0,5.7,21.0,11.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.46,0.04,0.0,0.0,1.0,0.0,0.46,0.22,0.22,0.5,0.0,0.03,0.1,0.07,0.65,0.67,0.0,1.9,7.0,3.67,8.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.33,0.0,0.67,0.15,0.01,0.0,0.0,0.33,0.0,0.15,0.07,0.07,0.17,0.0,0.02,0.06,0.04,0.39,0.4,0.0,1.14,4.2,2.2,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.4,0.09,0.01,0.0,0.0,0.2,0.0,0.09,0.04,0.04,0.1,391.0,-0.3273542600896861
0,2,32,1,0.7,623,0.0,0.0,0.0,1.04,112,0,0,1.9,18.2,2022-10-19,90,3,0,0,0,0,12,0,2203,1,1,0,0.0,8,154,237,83,4.5,False,0,623,0,0,0.0,90,Bournemouth,Southampton,0,1,18313,2022,557506,0.0,0,0,0,0.0,0.8513510227203369,0.8513510227203369,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,12,0.0,DEF,0.0,0.0,0.0,0.0,1.19,1.0,0.0,1.4,13.4,0.1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.03,0.1,0.07,1.05,1.0,0.0,2.37,11.47,3.7,8.33,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.67,0.0,0.67,0.15,0.01,0.0,0.0,0.33,0.0,0.15,0.07,0.07,0.4,0.0,0.02,0.06,0.04,0.63,0.6,0.0,1.42,6.88,2.22,5.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.4,0.0,0.4,0.09,0.01,0.0,0.0,0.2,0.0,0.09,0.04,0.04,0.24,407.0,0.48125
0,0,17,0,0.0,623,0.0,0.0,0.0,0.99,127,1,0,2.6,26.0,2022-10-23,90,1,0,0,0,0,13,0,2400,1,1,1,0.0,2,163,351,188,4.5,True,0,623,0,0,0.0,90,Southampton,Arsenal,1,1,18328,2022,558843,0.0,0,0,0,0.0,0.0403647013008594,0.0403647013008594,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,4,2,13,1.9,DEF,1.0,0.0,0.0,0.0,1.04,0.0,0.0,1.9,18.2,0.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.0,0.33,0.03,0.1,0.07,1.4,1.0,0.0,3.0,17.53,3.93,8.33,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,3.33,0.0,0.67,0.15,0.01,0.0,0.0,0.33,0.0,0.15,0.36,0.36,0.4,0.2,0.02,0.06,0.04,0.84,0.6,0.0,1.8,10.52,2.36,5.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,2.0,0.0,0.4,0.09,0.01,0.0,0.0,0.2,0.0,0.09,0.21,0.21,0.24,197.0,0.30241187384044527
0,0,14,0,0.7,623,0.01,0.01,0.0,0.89,135,1,0,2.4,19.4,2022-10-29,90,7,0,0,0,0,14,0,2707,1,0,1,4.0,2,121,333,212,4.5,False,0,623,0,0,0.0,90,Crystal Palace,Southampton,1,0,18336,2022,560027,0.0,0,0,0,0.0,0.3482629954814911,0.3482629954814911,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,14,2.3,DEF,0.0,0.0,0.0,0.0,0.99,1.0,0.0,2.6,26.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.9,0.33,0.0,0.0,0.0,1.07,0.67,0.0,1.97,19.2,0.27,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.87,0.2,0.02,0.06,0.04,1.04,0.8,0.0,2.32,15.72,2.36,5.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,2.4,0.0,0.4,0.09,0.01,0.0,0.0,0.2,0.0,0.09,0.22,0.22,0.62,307.0,0.22201834862385322
0,0,3,0,0.4,623,0.01,0.01,0.0,0.03,147,1,0,0.2,1.8,2022-11-06,18,15,0,0,0,0,15,0,2809,0,4,1,0.0,1,-39,191,230,4.5,True,0,623,0,0,0.0,13,Southampton,Newcastle United,1,4,18348,2022,562634,0.0,0,0,0,0.0,0.0185217000544071,0.0185217000544071,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,3,2,15,2.8,DEF,0.0,0.01,0.01,0.0,0.89,1.0,0.0,2.4,19.4,0.7,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,2.3,0.33,0.0,0.0,0.0,0.97,0.67,0.0,2.3,21.2,0.47,1.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,1.4,0.2,0.02,0.06,0.04,1.21,1.0,0.0,2.8,19.6,2.5,5.8,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8,2.8,0.0,0.4,0.09,0.01,0.0,0.0,0.2,0.0,0.09,0.29,0.29,1.08,102.0,-0.09263657957244656
0,0,1,0,0.2,623,0.0,0.0,0.0,1.63,154,3,0,0.2,2.2,2022-11-12,58,12,0,0,0,0,16,0,2894,1,1,3,0.0,-1,-59,126,185,4.5,False,1,623,0,0,0.0,61,Liverpool,Southampton,3,1,18355,2022,564551,0.0,0,0,0,0.0,0.0208620000630617,0.0208620000630617,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,4,16,-0.3,DEF,0.0,0.01,0.01,0.0,0.03,1.0,0.0,0.2,1.8,0.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.8,0.0,0.01,0.01,0.0,0.64,1.0,0.0,1.73,15.73,0.37,1.33,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,2.33,0.2,0.0,0.0,0.0,0.83,0.8,0.0,1.7,15.76,0.38,0.8,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.54,85.0,-0.18971061093247588
0,0,11,0,0.8,623,0.03,0.07,0.04,0.17,190,0,0,1.5,9.8,2023-01-04,56,16,0,0,0,0,19,0,3226,0,1,0,4.0,1,-66,69,135,4.5,True,0,623,0,1,0.0448165014386177,57,Southampton,Nottingham Forest,0,1,18391,2022,567362,0.0,0,0,0,0.0448165014386177,0.0,0.0,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,19,0.8,DEF,0.0,0.0,0.0,0.0,1.63,3.0,0.0,0.2,2.2,0.2,0.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,-0.3,0.0,0.01,0.01,0.0,0.85,1.67,0.0,0.93,7.8,0.43,1.33,55.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.6,0.2,0.0,0.0,0.0,0.92,1.2,0.0,1.46,13.52,0.4,0.8,69.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,1.34,332.0,-0.3235294117647059
0,0,22,0,0.2,623,0.0,0.0,0.0,1.41,195,1,0,3.1,30.4,2023-01-14,90,8,0,0,0,0,20,0,3491,1,2,1,0.0,2,105,270,165,4.5,False,0,623,0,0,0.0,90,Everton,Southampton,1,2,18396,2022,568877,0.0,0,0,0,0.0,0.5021299719810486,0.5021299719810486,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,20,0.8,DEF,0.0,0.03,0.07,0.04,0.17,0.0,0.0,1.5,9.8,0.8,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.8,0.0,0.01,0.03,0.01,0.61,1.33,0.0,0.63,4.6,0.47,1.33,44.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.0,1.33,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1.1,0.0,0.01,0.02,0.01,0.74,1.2,0.0,1.38,11.84,0.42,1.6,62.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,1.2,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.09,1.5,265.0,0.2413793103448276
0,0,13,0,0.2,623,0.0,0.0,0.0,1.42,209,1,0,2.2,21.8,2023-01-21,83,2,0,0,0,0,21,0,4019,1,1,0,0.0,2,376,594,218,4.5,True,0,623,0,0,0.0,87,Southampton,Aston Villa,0,1,18410,2022,570204,0.0,0,0,0,0.0,0.0,0.0,7007,Southampton,Duje Caleta-Car,Duje Caleta-Car,2,2,21,1.0,DEF,0.0,0.0,0.0,0.0,1.41,1.0,0.0,3.1,30.4,0.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,0.0,0.01,0.02,0.01,1.07,1.33,0.0,1.6,14.13,0.4,1.33,68.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.17,0.43,0.0,0.01,0.02,0.01,0.83,1.2,0.0,1.48,12.72,0.46,1.6,62.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.6,1.2,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.18,1.28,528.0,0.4630541871921182
