assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,2,27,1,18.9,306,0.05,0.07,0.02,0.49,10,0,0,3.9,15.4,2022-08-07,90,19,0,0,0,0,1,0,3569038,1,2,0,5.0,7,0,0,0,7.0,False,1,306,,,0,1,0.0216722004115581,90,DL,West Ham,Manchester City,0,2,18211,2022,540081,0.0703603029251098,0,1,0,0.0216722004115581,0.8971419930458069,0.805109977722168,2379,Manchester City,João Cancelo,João Cancelo,5,3,1,4.7,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,2,36,1,21.7,306,0.07,0.11,0.04,0.13,17,0,0,4.3,9.2,2022-08-13,90,3,0,0,0,0,2,0,4003992,1,0,4,12.0,11,49346,138828,89482,7.0,True,0,306,,,0,1,0.0208636000752449,90,DL,Manchester City,Bournemouth,4,0,18214,2022,540558,0.0845462009310722,0,1,0,0.0208636000752449,0.32150799036026,0.3006449937820434,2379,Manchester City,João Cancelo,João Cancelo,2,5,2,10.5,DEF,1.0,0.05,0.07,0.02,0.49,0.0,0.0,3.9,15.4,18.9,5.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,1.0,0.02,0.07,0.0,0.0,1.0,0.0,0.02,0.9,0.81,4.7,0.33,0.02,0.02,0.01,0.16,0.0,0.0,1.3,5.13,6.3,1.67,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.0,2.33,0.0,0.33,0.01,0.02,0.0,0.0,0.33,0.0,0.01,0.3,0.27,1.57,0.2,0.01,0.01,0.0,0.1,0.0,0.0,0.78,3.08,3.78,1.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,1.4,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.18,0.16,0.94,434954.0,0.2161359554991021
0,0,12,0,5.3,306,0.04,0.08,0.04,1.81,28,3,0,4.2,17.0,2022-08-21,90,15,0,0,0,0,3,0,4510949,1,3,3,20.0,0,275177,362027,86850,7.1,False,1,306,,,0,1,0.0359686985611915,90,DL,Newcastle United,Manchester City,3,3,18230,2022,543280,0.0,0,0,0,0.0359686985611915,0.5757669806480408,0.5757669806480408,2379,Manchester City,João Cancelo,João Cancelo,5,4,3,7.0,DEF,1.0,0.07,0.11,0.04,0.13,0.0,0.0,4.3,9.2,21.7,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,1.0,0.02,0.08,1.0,0.0,1.0,0.0,0.02,0.32,0.3,10.5,0.67,0.04,0.06,0.02,0.21,0.0,0.0,2.73,8.2,13.53,5.67,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.33,6.0,0.0,0.67,0.01,0.05,0.33,0.0,0.67,0.0,0.01,0.41,0.37,5.07,0.4,0.02,0.04,0.01,0.12,0.0,0.0,1.64,4.92,8.12,3.4,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.8,3.6,0.0,0.4,0.01,0.03,0.2,0.0,0.4,0.0,0.01,0.24,0.22,3.04,506957.0,0.6130343056115595
0,0,16,0,22.3,306,0.08,0.08,0.0,0.12,37,2,0,3.5,13.0,2022-08-27,60,7,0,0,0,0,4,0,4624067,1,2,4,0.0,1,6770,194375,187605,7.1,True,0,306,,,0,0,0.0,65,DL,Manchester City,Crystal Palace,4,2,18237,2022,544432,0.0586181990802288,0,1,0,0.0,0.1428990066051483,0.0842804983258247,2379,Manchester City,João Cancelo,João Cancelo,2,5,4,5.8,DEF,0.0,0.04,0.08,0.04,1.81,3.0,0.0,4.2,17.0,5.3,20.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.58,0.58,7.0,0.67,0.05,0.09,0.03,0.81,1.0,0.0,4.13,13.87,15.3,12.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.33,6.0,0.0,1.0,0.03,0.05,0.33,0.0,0.67,0.0,0.03,0.6,0.56,7.4,0.4,0.03,0.05,0.02,0.49,0.6,0.0,2.48,8.32,9.18,7.4,54.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.0,1.4,3.6,0.0,0.6,0.02,0.03,0.2,0.0,0.4,0.0,0.02,0.36,0.34,4.44,113118.0,0.01772344101785434
0,0,31,1,9.2,306,0.05,0.1,0.05,0.37,49,0,1,6.1,37.2,2022-08-31,67,16,0,0,0,0,5,0,4427428,1,0,6,15.0,12,-248679,89088,337767,7.1,True,0,306,,,1,1,0.0452237017452716,69,DL,Manchester City,Nottingham Forest,6,0,18246,2022,546314,0.0,0,0,1,0.0452237017452716,0.107524998486042,0.107524998486042,2379,Manchester City,João Cancelo,João Cancelo,2,5,5,7.7,DEF,0.0,0.08,0.08,0.0,0.12,2.0,0.0,3.5,13.0,22.3,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.14,0.08,5.8,0.33,0.06,0.09,0.03,0.69,1.67,0.0,4.0,13.07,16.43,10.67,80.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.67,4.0,0.0,0.67,0.02,0.05,0.33,0.0,0.67,0.0,0.02,0.35,0.32,7.77,0.4,0.05,0.07,0.02,0.51,1.0,0.0,3.18,10.92,13.64,7.4,66.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,2.2,3.8,0.0,0.6,0.02,0.04,0.2,0.0,0.6,0.0,0.02,0.39,0.35,5.6,-196639.0,-0.5825842499209334
0,0,11,0,18.1,306,0.03,0.09,0.06,0.34,51,1,0,6.7,16.4,2022-09-03,90,2,0,0,0,0,6,0,4813510,1,1,1,32.0,2,248793,340374,91581,7.1,False,0,306,,,0,2,0.0397115014493465,90,DL,Aston Villa,Manchester City,1,1,18258,2022,547443,0.1065030023455619,0,1,0,0.0397115014493465,0.8682109713554382,0.7396609783172607,2379,Manchester City,João Cancelo,João Cancelo,5,2,6,6.2,DEF,1.0,0.05,0.1,0.05,0.37,0.0,1.0,6.1,37.2,9.2,15.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,0.11,0.11,7.7,0.33,0.06,0.09,0.03,0.77,1.67,0.33,4.6,22.4,12.27,11.67,72.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,4.33,4.33,0.33,0.67,0.03,0.02,0.0,0.0,0.33,0.33,0.03,0.28,0.26,6.83,0.6,0.06,0.09,0.03,0.58,1.0,0.2,4.4,18.36,15.48,10.4,79.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,3.4,6.2,0.2,0.8,0.02,0.04,0.2,0.0,0.6,0.2,0.02,0.41,0.37,7.14,386082.0,0.5759697190679585
0,3,39,1,35.7,306,0.14,0.19,0.05,0.41,80,0,0,8.1,28.2,2022-09-17,90,20,0,0,0,0,8,0,5430281,1,3,0,17.0,9,274634,304467,29833,7.2,False,0,306,,,0,2,0.0404880009591579,90,DL,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550446,0.156818002462387,0,2,0,0.0404880009591579,0.4421339929103851,0.2599520087242126,2379,Manchester City,João Cancelo,João Cancelo,5,2,8,7.0,DEF,0.0,0.03,0.09,0.06,0.34,1.0,0.0,6.7,16.4,18.1,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.04,0.11,0.0,0.0,1.0,0.0,0.04,0.87,0.74,6.2,0.33,0.05,0.09,0.04,0.28,1.0,0.33,5.43,22.2,16.53,15.67,72.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.67,5.0,0.33,1.0,0.03,0.06,0.0,0.0,0.67,0.33,0.03,0.37,0.31,6.57,0.4,0.05,0.09,0.04,0.55,1.2,0.2,4.96,18.56,15.32,15.8,79.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,3.6,5.2,0.2,1.0,0.03,0.05,0.2,0.0,0.6,0.2,0.03,0.4,0.36,7.44,616771.0,0.8215195931797786
0,0,11,0,2.7,306,0.01,0.01,0.0,1.67,88,3,0,1.5,12.0,2022-10-02,90,14,0,0,0,0,9,0,5427739,1,3,6,0.0,1,83265,172878,89613,7.2,True,0,306,,,0,0,0.0,90,DL,Manchester City,Manchester United,6,3,18289,2022,552919,0.0,0,0,0,0.0,0.7850300073623657,0.7850300073623657,2379,Manchester City,João Cancelo,João Cancelo,3,5,9,6.0,DEF,1.0,0.14,0.19,0.05,0.41,0.0,0.0,8.1,28.2,35.7,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,2.0,0.04,0.16,0.0,0.0,2.0,0.0,0.04,0.44,0.26,7.0,0.67,0.07,0.13,0.05,0.37,0.33,0.33,6.97,27.27,21.0,21.33,82.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,7.67,0.33,1.67,0.04,0.09,0.0,0.0,1.0,0.33,0.04,0.47,0.37,6.97,0.4,0.07,0.11,0.04,0.61,1.2,0.2,5.72,22.36,18.12,16.8,79.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,2.8,4.8,0.2,1.2,0.03,0.06,0.0,0.0,0.8,0.2,0.03,0.43,0.35,6.74,-2542.0,0.31721087580145607
1,3,53,1,44.8,306,0.2,0.37,0.17,0.05,97,0,1,15.1,71.0,2022-10-08,69,17,0,0,0,0,10,0,5506710,1,0,4,35.0,18,45432,222535,177103,7.2,True,0,306,,,1,1,0.0739538967609405,72,DL,Manchester City,Southampton,4,0,18298,2022,554122,0.2598319947719574,1,3,1,0.0739538967609405,1.0754499435424805,1.0014899969100952,2379,Manchester City,João Cancelo,João Cancelo,2,5,10,10.3,DEF,0.0,0.01,0.01,0.0,1.67,3.0,0.0,1.5,12.0,2.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,6.0,0.33,0.06,0.1,0.04,0.81,1.33,0.0,5.43,18.87,18.83,16.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.33,4.0,0.0,1.33,0.03,0.09,0.0,0.0,1.0,0.0,0.03,0.7,0.59,6.4,0.4,0.06,0.09,0.03,0.58,1.2,0.2,5.18,21.36,17.6,12.8,79.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,3.4,5.0,0.2,1.0,0.03,0.06,0.0,0.0,0.8,0.2,0.03,0.47,0.4,6.54,78971.0,0.11368288300912326
0,0,10,0,6.3,306,0.03,0.08,0.05,2.07,106,1,0,3.5,5.0,2022-10-16,90,12,0,0,0,0,11,0,5882296,1,0,1,24.0,2,334508,392136,57628,7.3,False,0,306,,,0,1,0.0339456982910633,90,DR,Liverpool,Manchester City,1,0,18307,2022,556893,0.0,0,0,0,0.0339456982910633,0.541638970375061,0.5076940059661865,2379,Manchester City,João Cancelo,João Cancelo,5,4,11,7.5,DEF,1.0,0.2,0.37,0.17,0.05,0.0,1.0,15.1,71.0,44.8,35.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,1.0,1.0,0.07,0.26,1.0,1.0,3.0,1.0,0.07,1.08,1.0,10.3,0.67,0.12,0.19,0.07,0.71,1.0,0.33,8.23,37.07,27.73,17.33,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.33,9.33,0.33,1.0,0.04,0.14,0.33,0.33,1.67,0.33,0.04,0.77,0.68,7.77,0.6,0.09,0.15,0.07,0.57,0.8,0.4,7.5,32.96,22.1,19.8,81.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,3.4,8.4,0.4,1.2,0.04,0.1,0.2,0.2,1.2,0.4,0.04,0.66,0.58,7.44,375586.0,0.7437411620316433
