assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,1,0,0.3,700,0.0,0.0,0.0,0.04,218,0,0,0.1,0.0,2023-02-05,23,16,0,0,0,0,22,0,4998,0,0,1,2.0,1,2723,3613,890,5.5,False,0,700,0,0,0.0,20,Nottingham Forest,Leeds,1,0,18419,2022,573853,0.0,0,0,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,2,22,1.9,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6047079724628026
0,0,3,0,0.0,700,0.0,0.0,0.0,0.85,76,1,0,1.3,9.0,2023-02-08,27,14,0,0,0,0,22,0,4998,0,2,2,4.0,1,2723,3613,890,5.5,False,0,700,0,0,0.0,19,Manchester United,Leeds,2,2,18279,2022,574411,0.0,0,0,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,4,22,1.9,FWD,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.0,0.3,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.1,0.67,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.06,0.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.6047079724628026
0,0,-2,0,10.6,700,0.1,0.1,0.0,0.67,225,2,0,1.4,1.6,2023-02-12,32,14,0,0,0,0,23,0,3853,0,2,0,2.0,1,-1012,364,1376,5.5,True,0,700,0,0,0.0,29,Leeds,Manchester United,0,2,18426,2022,575406,0.1184559985995292,0,1,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,3,2,23,0.8,FWD,0.0,0.0,0.0,0.0,0.85,1.0,0.0,1.3,9.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.3,0.33,0.0,0.47,3.0,0.1,2.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.28,1.8,0.06,1.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,-1145.0,-0.5816091954022988
0,0,5,0,0.3,700,0.0,0.07,0.07,0.13,235,0,0,0.5,3.0,2023-02-18,12,8,0,0,0,0,24,0,3163,0,0,1,2.0,1,-730,193,923,5.4,False,0,700,0,1,0.0555889010429382,10,Everton,Leeds,1,0,18436,2022,576441,0.0,0,0,0,0.0555889010429382,0.0555889010429382,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,2,24,1.0,FWD,0.0,0.1,0.1,0.0,0.67,2.0,0.0,1.4,1.6,10.6,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.03,0.03,0.0,0.52,1.0,0.0,0.93,3.53,3.63,2.67,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.53,0.0,0.02,0.02,0.0,0.31,0.6,0.0,0.56,2.12,2.18,1.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.92,-690.0,-0.6541218637992832
0,0,3,0,1.1,700,0.0,0.0,0.0,0.12,245,0,0,1.2,5.2,2023-02-25,15,17,0,0,0,0,25,0,2807,0,0,1,6.0,1,-309,278,587,5.4,True,0,700,0,0,0.0,15,Leeds,Southampton,1,0,18446,2022,577837,0.0817079022526741,0,1,0,0.0,0.0817079022526741,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,2,25,1.5,FWD,0.0,0.0,0.07,0.07,0.13,0.0,0.0,0.5,3.0,0.3,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,1.0,0.0,0.03,0.06,0.02,0.55,1.0,0.0,1.07,4.53,3.63,2.67,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.0,0.0,0.33,0.02,0.04,0.0,0.0,0.33,0.0,0.02,0.02,0.0,1.23,0.0,0.02,0.03,0.01,0.34,0.6,0.0,0.66,2.72,2.24,2.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.2,0.01,0.02,0.0,0.0,0.2,0.0,0.01,0.01,0.0,1.12,-356.0,-0.35722543352601155
0,0,7,0,14.6,700,0.05,0.29,0.24,1.5,255,1,0,3.5,7.2,2023-03-04,67,6,0,0,0,0,26,0,2869,1,0,1,13.0,2,-39,429,468,5.3,False,0,700,0,2,0.1469080001115799,69,Chelsea,Leeds,1,0,18456,2022,579567,0.0809554010629654,0,1,0,0.1469080001115799,0.1553920060396194,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,4,26,1.2,FWD,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.2,5.2,1.1,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.08,0.0,1.5,0.0,0.03,0.06,0.02,0.31,0.67,0.0,1.03,3.27,4.0,3.33,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.33,0.02,0.07,0.0,0.0,0.67,0.0,0.02,0.05,0.0,1.1,0.0,0.02,0.03,0.01,0.36,0.6,0.0,0.9,3.76,2.46,3.2,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.2,0.01,0.04,0.0,0.0,0.4,0.0,0.01,0.03,0.0,1.42,62.0,-0.043478260869565216
0,0,6,0,0.5,700,0.01,0.01,0.0,0.07,265,0,0,0.5,4.2,2023-03-11,6,5,0,0,0,0,27,0,3157,0,2,2,0.0,1,242,788,546,5.3,True,0,700,0,0,0.0,5,Leeds,Brighton,2,2,18466,2022,581269,0.0,0,0,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,3,2,27,1.2,FWD,0.0,0.05,0.29,0.24,1.5,1.0,0.0,3.5,7.2,14.6,13.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.15,0.08,0.0,0.0,1.0,0.0,0.15,0.16,0.0,1.2,0.0,0.02,0.12,0.1,0.58,0.33,0.0,1.73,5.13,5.33,7.0,31.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,0.0,1.0,0.07,0.05,0.0,0.0,0.67,0.0,0.07,0.1,0.0,1.23,0.0,0.03,0.09,0.06,0.65,0.8,0.0,1.58,5.2,5.32,5.4,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.2,0.0,0.6,0.04,0.06,0.0,0.0,0.6,0.0,0.04,0.06,0.0,1.28,288.0,0.18140929535232383
0,0,2,0,0.1,700,0.0,0.0,0.0,0.15,281,1,0,0.2,1.6,2023-04-01,16,1,0,0,0,0,29,0,2643,0,1,4,0.0,1,-234,295,529,5.3,False,0,700,0,0,0.0,12,Arsenal,Leeds,4,1,18482,2022,584787,0.0,0,0,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,4,29,0.5,FWD,0.0,0.01,0.01,0.0,0.07,0.0,0.0,0.5,4.2,0.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.02,0.1,0.08,0.56,0.33,0.0,1.73,5.53,5.4,6.33,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.33,0.0,0.67,0.05,0.05,0.0,0.0,0.67,0.0,0.05,0.08,0.0,1.3,0.0,0.03,0.09,0.06,0.5,0.6,0.0,1.42,4.24,5.42,4.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.2,0.0,0.6,0.04,0.06,0.0,0.0,0.6,0.0,0.04,0.06,0.0,1.14,-514.0,-0.28398058252427183
0,0,3,0,0.3,700,0.0,0.0,0.0,0.07,294,0,0,1.2,2.0,2023-04-09,11,7,0,0,0,0,30,0,2367,0,5,1,10.0,1,-304,78,382,5.2,True,0,700,0,0,0.0,9,Leeds,Crystal Palace,1,5,18495,2022,587460,0.0,0,0,0,0.0,0.0,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,2,2,30,0.5,FWD,0.0,0.0,0.0,0.0,0.15,1.0,0.0,0.2,1.6,0.1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.1,0.08,0.57,0.67,0.0,1.4,4.33,5.07,4.33,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.33,0.0,0.67,0.05,0.03,0.0,0.0,0.33,0.0,0.05,0.05,0.0,0.97,0.0,0.01,0.07,0.06,0.39,0.4,0.0,1.18,4.24,3.32,4.2,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.8,1.2,0.0,0.6,0.04,0.03,0.0,0.0,0.4,0.0,0.04,0.06,0.0,1.08,-276.0,-0.6608695652173913
0,0,4,0,10.5,700,0.01,0.01,0.0,0.76,304,2,0,1.5,2.4,2023-04-17,24,12,0,0,0,0,31,0,2234,0,6,1,2.0,1,-151,103,254,5.2,True,0,700,0,0,0.0,22,Leeds,Liverpool,1,6,18505,2022,589597,0.0686608031392097,0,1,0,0.0,0.0686608031392097,0.0,6937,Leeds,Georginio Rutter,Georginio Rutter,4,2,31,0.3,FWD,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.2,2.0,0.3,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.33,0.0,0.63,2.6,0.3,3.33,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.01,0.06,0.05,0.38,0.4,0.0,1.32,4.04,3.32,5.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.8,1.2,0.0,0.4,0.03,0.03,0.0,0.0,0.4,0.0,0.03,0.05,0.0,0.98,-133.0,-0.42296918767507
