assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,18,0,32.2,503,0.3,0.33,0.03,0.96,10,1,0,6.7,12.6,2024-08-19,90,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,871012,1,1,1,22.0,2,0,0,0,10.0,False,0,503,0,1,0.0261307433247566,90,Leicester,Tottenham,1,1,26611,2024,667465,0.240371823310852,0,2,0,0.0261307433247566,0.3055684268474579,0.2872703373432159,453,Tottenham,2,1,1,3.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,3,55,1,15.8,503,0.05,1.19,1.14,1.0,19,0,2,13.5,75.8,2024-08-24,90,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,871942,1,0,4,43.0,16,-67628,33013,100641,10.0,True,0,503,2,3,0.7459495067596436,90,Tottenham,Everton,4,0,26617,2024,667984,0.2627995908260345,0,1,2,0.7459495067596436,1.2509618997573853,0.5235897898674011,453,Tottenham,3,3,2,9.0,MID,0.0,0.3,0.33,0.03,0.96,1.0,0.0,6.7,12.6,32.2,22.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.03,0.24,0.0,0.0,2.0,0.0,0.03,0.31,0.29,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,-0.5059930866266629
0,1,20,0,40.0,503,0.18,0.28,0.1,1.57,28,2,0,7.4,15.2,2024-09-01,90,0,0,0,0,0,0,0,False,15,0,0,0,0,3,0,1024528,1,1,2,19.0,3,91564,217600,126036,10.0,False,0,503,0,1,0.0747280344367027,90,Newcastle United,Tottenham,2,1,26629,2024,672480,0.1325102597475052,0,3,0,0.0747280344367027,0.2795158624649048,0.1040485501289367,453,Tottenham,2,4,3,6.5,MID,1.0,0.05,1.19,1.14,1.0,0.0,2.0,13.5,75.8,15.8,43.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,16.0,2.0,3.0,0.75,0.26,0.0,0.0,1.0,2.0,0.75,1.25,0.52,9.0,0.5,0.18,0.76,0.58,0.98,0.5,1.0,10.1,44.2,24.0,32.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,9.0,1.0,2.0,0.39,0.25,0.0,0.0,1.5,1.0,0.39,0.78,0.41,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152586.0,0.26645636662049377
0,0,13,0,19.9,503,0.13,0.17,0.04,0.73,39,1,0,3.7,8.8,2024-09-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,4,0,885174,1,1,0,8.0,2,-150921,72874,223795,10.0,True,0,503,0,1,0.0266771297901868,90,Tottenham,Arsenal,0,1,26640,2024,674314,0.1050876453518867,0,1,0,0.0266771297901868,0.3191333711147308,0.1873686015605926,453,Tottenham,5,3,4,4.8,MID,0.0,0.18,0.28,0.1,1.57,2.0,0.0,7.4,15.2,40.0,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.07,0.13,0.0,0.0,3.0,0.0,0.07,0.28,0.1,6.5,0.5,0.12,0.74,0.62,1.28,1.0,1.0,10.45,45.5,27.9,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,9.5,1.0,2.0,0.41,0.2,0.0,0.0,2.0,1.0,0.41,0.77,0.31,7.75,0.33,0.18,0.6,0.42,1.18,1.0,0.67,9.2,34.53,29.33,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,7.0,0.67,1.67,0.28,0.21,0.0,0.0,2.0,0.67,0.28,0.61,0.3,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-139354.0,-0.5087184707536008
2,2,43,0,77.0,503,0.45,0.52,0.07,0.8,49,1,0,14.7,49.4,2024-09-21,90,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,936643,1,1,3,21.0,10,24634,103713,79079,10.0,True,0,503,0,1,0.0402200184762477,90,Tottenham,Brentford,3,1,26648,2024,675786,1.138350248336792,2,7,0,0.0402200184762477,2.163238048553467,0.9846677780151368,453,Tottenham,3,3,5,7.8,MID,0.0,0.13,0.17,0.04,0.73,1.0,0.0,3.7,8.8,19.9,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.03,0.11,0.0,0.0,1.0,0.0,0.03,0.32,0.19,4.8,0.0,0.16,0.23,0.07,1.15,1.5,0.0,5.55,12.0,29.95,13.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5,0.0,1.0,0.05,0.12,0.0,0.0,2.0,0.0,0.05,0.3,0.15,5.65,0.33,0.12,0.55,0.43,1.1,1.0,0.67,8.2,33.27,25.23,23.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,7.0,0.67,1.67,0.28,0.17,0.0,0.0,1.67,0.67,0.28,0.62,0.27,6.77,0.25,0.16,0.49,0.33,1.06,1.0,0.5,7.82,28.1,26.98,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.75,5.75,0.5,1.5,0.22,0.19,0.0,0.0,1.75,0.5,0.22,0.54,0.28,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51469.0,0.1347651976016456
0,1,27,0,25.4,503,0.06,0.47,0.41,0.72,79,1,1,12.0,39.0,2024-10-19,69,0,0,0,0,0,0,0,False,19,0,0,0,0,8,0,510125,1,1,4,56.0,8,-29173,68830,98003,9.8,True,0,503,1,5,0.32474485039711,71,Tottenham,West Ham,4,1,26672,2024,680950,0.1313708275556564,0,2,1,0.32474485039711,0.797939658164978,0.3599887490272522,453,Tottenham,2,3,8,3.2,MID,0.0,0.45,0.52,0.07,0.8,1.0,0.0,14.7,49.4,77.0,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,1.0,0.04,1.14,2.0,2.0,7.0,0.0,0.04,2.16,0.98,7.8,0.0,0.29,0.34,0.06,0.76,1.0,0.0,9.2,29.1,48.45,14.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,6.0,0.0,1.0,0.03,0.62,1.0,1.0,4.0,0.0,0.03,1.24,0.59,6.3,0.0,0.25,0.32,0.07,1.03,1.33,0.0,8.6,24.47,45.63,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,5.0,0.0,1.0,0.05,0.46,0.67,0.67,3.67,0.0,0.05,0.92,0.43,6.37,0.25,0.2,0.54,0.34,1.02,1.0,0.5,9.82,37.3,38.17,22.75,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2.25,7.75,0.5,1.5,0.22,0.41,0.5,0.5,3.0,0.5,0.22,1.0,0.45,7.02,0.2,0.22,0.5,0.28,1.01,1.0,0.4,9.2,32.36,36.98,22.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.0,6.6,0.4,1.4,0.18,0.38,0.4,0.4,2.8,0.4,0.18,0.86,0.42,6.38,-426518.0,-0.17486348624073175
1,0,19,0,31.6,503,0.54,0.54,0.0,1.39,99,1,0,5.9,27.0,2024-11-03,55,0,0,0,0,0,0,0,False,2,0,0,0,0,10,0,604337,1,1,4,0.0,4,-183553,16881,200434,9.9,True,0,503,0,0,0.0,57,Tottenham,Aston Villa,4,1,26700,2024,685524,0.6118038892745972,1,2,0,0.0,0.7371665239334106,0.1504041701555252,453,Tottenham,3,3,10,3.4,MID,0.0,0.06,0.47,0.41,0.72,1.0,1.0,12.0,39.0,25.4,56.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,1.0,5.0,0.32,0.13,0.0,0.0,2.0,1.0,0.32,0.8,0.36,3.2,0.0,0.26,0.5,0.24,0.76,1.0,0.5,13.35,44.2,51.2,38.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,9.0,0.5,3.0,0.18,0.63,1.0,1.0,4.5,0.5,0.18,1.48,0.67,5.5,0.0,0.21,0.39,0.17,0.75,1.0,0.33,10.13,32.4,40.77,28.33,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,6.67,0.33,2.33,0.13,0.46,0.67,0.67,3.33,0.33,0.13,1.09,0.51,5.27,0.0,0.2,0.36,0.16,0.96,1.25,0.25,9.45,28.1,40.57,26.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.25,5.75,0.25,2.0,0.12,0.38,0.5,0.5,3.25,0.25,0.12,0.89,0.41,5.58,0.2,0.17,0.53,0.35,0.96,1.0,0.6,10.26,37.64,35.62,29.4,85.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.6,7.8,0.6,2.2,0.24,0.35,0.4,0.4,2.8,0.6,0.24,0.96,0.43,6.26,94212.0,-0.8446402687343257
0,0,19,0,35.1,503,0.48,0.59,0.11,1.74,108,2,0,9.3,13.4,2024-11-10,90,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,827283,1,2,1,44.0,2,189015,213043,24028,9.9,True,0,503,0,4,0.1629077494144439,90,Tottenham,Ipswich,1,2,26709,2024,687292,0.7252818942070007,0,2,0,0.1629077494144439,0.7895775437355042,0.605426549911499,453,Tottenham,2,3,11,2.5,MID,0.0,0.54,0.54,0.0,1.39,1.0,0.0,5.9,27.0,31.6,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.61,1.0,1.0,2.0,0.0,0.0,0.74,0.15,3.4,0.0,0.3,0.5,0.2,1.06,1.0,0.5,8.95,33.0,28.5,28.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.5,2.5,0.16,0.37,0.5,0.5,2.0,0.5,0.16,0.77,0.26,3.3,0.0,0.35,0.51,0.16,0.97,1.0,0.33,10.87,38.47,44.67,25.67,71.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.67,7.33,0.33,2.0,0.12,0.63,1.0,1.0,3.67,0.33,0.12,1.23,0.5,4.8,0.0,0.3,0.43,0.13,0.91,1.0,0.25,9.08,31.05,38.48,21.25,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.75,6.0,0.25,1.75,0.1,0.5,0.75,0.75,3.0,0.25,0.1,1.0,0.42,4.8,0.0,0.27,0.4,0.12,1.04,1.2,0.2,8.74,27.88,38.78,20.8,78.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6,5.4,0.2,1.6,0.09,0.42,0.6,0.6,3.0,0.2,0.09,0.86,0.36,5.14,222946.0,0.7972927941418394
1,0,26,1,31.5,503,0.16,0.18,0.02,1.43,118,0,0,7.2,27.4,2024-11-23,62,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,653803,1,4,0,13.0,6,-153012,28769,181781,9.9,False,0,503,0,1,0.0253227278590202,66,Manchester City,Tottenham,0,4,26720,2024,688691,0.5518358945846558,1,2,0,0.0253227278590202,1.0270622968673706,0.5524340271949768,453,Tottenham,2,4,12,3.5,MID,0.0,0.48,0.59,0.11,1.74,2.0,0.0,9.3,13.4,35.1,44.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,4.0,0.16,0.73,0.0,0.0,2.0,0.0,0.16,0.79,0.61,2.5,0.0,0.51,0.56,0.06,1.56,1.5,0.0,7.6,20.2,33.35,22.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.5,3.0,0.0,2.0,0.08,0.67,0.5,0.5,2.0,0.0,0.08,0.76,0.38,2.95,0.0,0.36,0.53,0.17,1.28,1.33,0.33,9.07,26.47,30.7,33.33,71.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,3.0,4.67,0.33,3.0,0.16,0.49,0.33,0.33,2.0,0.33,0.16,0.77,0.37,3.03,0.0,0.38,0.53,0.15,1.16,1.25,0.25,10.48,32.2,42.28,30.25,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,3.0,6.0,0.25,2.5,0.13,0.65,0.75,0.75,3.25,0.25,0.13,1.12,0.53,4.22,0.0,0.33,0.46,0.13,1.08,1.2,0.2,9.12,27.52,37.8,25.8,78.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.4,5.2,0.2,2.2,0.11,0.54,0.6,0.6,2.8,0.2,0.11,0.96,0.46,4.34,-173480.0,-0.7267252434101164
0,0,9,0,15.9,503,0.03,0.21,0.18,1.38,128,1,0,4.5,8.0,2024-12-01,90,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,710485,1,1,1,21.0,2,36924,69547,32623,9.9,True,0,503,0,1,0.3531325459480285,90,Tottenham,Fulham,1,1,26729,2024,690620,0.0269283186644315,0,1,0,0.3531325459480285,0.7753521800041199,0.3952912986278534,453,Tottenham,3,3,13,4.0,MID,1.0,0.16,0.18,0.02,1.43,0.0,0.0,7.2,27.4,31.5,13.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,0.03,0.55,1.0,1.0,2.0,0.0,0.03,1.03,0.55,3.5,0.5,0.32,0.38,0.06,1.58,1.0,0.0,8.25,20.4,33.3,28.5,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,4.0,0.0,2.5,0.09,0.64,0.5,0.5,2.0,0.0,0.09,0.91,0.58,3.0,0.33,0.39,0.44,0.04,1.52,1.0,0.0,7.47,22.6,32.73,19.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.67,4.0,0.0,1.67,0.06,0.63,0.67,0.67,2.0,0.0,0.06,0.85,0.44,3.13,0.25,0.31,0.44,0.14,1.32,1.0,0.25,8.6,26.7,30.9,28.25,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.25,5.0,0.25,2.5,0.13,0.51,0.5,0.5,2.0,0.25,0.13,0.84,0.42,3.15,0.2,0.34,0.46,0.12,1.22,1.0,0.2,9.82,31.24,40.12,26.8,73.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.4,6.0,0.2,2.2,0.11,0.63,0.8,0.8,3.0,0.2,0.11,1.1,0.53,4.08,56682.0,0.36139767054908484
