assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,6,0,2.5,226,0.01,0.15,0.14,1.43,3,3,0,3.1,18.8,2024-08-17,90,0,0,0,0,0,0,0,False,5,0,0,0,0,1,0,14609,1,3,0,10.0,2,0,0,0,4.5,True,0,226,0,2,0.1044696643948555,90,Everton,Brighton,0,3,26605,2024,666331,0.0,0,0,0,0.1044696643948555,0.1401520073413849,0.0356823354959487,9554,Everton,3,3,1,1.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,2,0,0.8,226,0.01,0.01,0.0,2.43,19,4,0,0.5,0.0,2024-08-24,90,0,0,0,0,0,0,0,False,18,0,0,0,0,2,0,33039,1,0,4,4.0,2,9665,14015,4350,4.5,False,0,226,0,0,0.0,90,Tottenham,Everton,4,0,26617,2024,667997,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,3,3,2,2.0,MID,0.0,0.01,0.15,0.14,1.43,3.0,0.0,3.1,18.8,2.5,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18430.0,0.5262728015246393
0,0,9,0,22.7,226,0.06,0.13,0.07,2.22,24,3,0,5.1,13.2,2024-08-31,90,0,0,0,0,0,0,0,False,3,0,0,0,0,3,0,78029,1,3,2,15.0,1,36075,52843,16768,4.5,True,1,226,0,2,0.0894271880388259,90,Everton,Bournemouth,2,3,26624,2024,671757,0.0972806364297866,0,2,0,0.0894271880388259,1.340989351272583,1.1542816162109375,9554,Everton,3,3,3,1.7,MID,0.0,0.01,0.01,0.0,2.43,4.0,0.0,0.5,0.0,0.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.01,0.08,0.07,1.93,3.5,0.0,1.8,9.4,1.65,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.02,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44990.0,0.518237060234733
0,0,7,0,0.6,226,0.0,0.0,0.0,1.81,31,3,0,0.8,7.4,2024-09-14,80,0,0,0,0,0,0,0,False,2,0,0,0,0,4,0,140834,1,2,3,0.0,1,57210,86097,28887,4.5,False,1,226,0,0,0.0,88,Aston Villa,Everton,3,2,26638,2024,673943,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,3,4,4,1.5,MID,0.0,0.06,0.13,0.07,2.22,3.0,0.0,5.1,13.2,22.7,15.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.09,0.1,0.0,0.0,2.0,0.0,0.09,1.34,1.15,1.7,0.0,0.03,0.07,0.04,2.33,3.5,0.0,2.8,6.6,11.75,9.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,3.0,1.5,0.0,1.0,0.04,0.05,0.0,0.0,1.0,0.0,0.04,0.67,0.58,1.85,0.0,0.03,0.1,0.07,2.03,3.33,0.0,2.9,10.67,8.67,9.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,2.0,1.67,0.0,1.33,0.06,0.03,0.0,0.0,0.67,0.0,0.06,0.49,0.4,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62805.0,0.4975474848674598
0,0,2,0,0.3,226,0.0,0.0,0.0,0.08,45,0,0,0.5,4.2,2024-09-21,9,0,0,0,0,0,0,0,False,11,0,0,0,0,5,0,147084,0,1,1,0.0,1,7607,18651,11044,4.5,False,0,226,0,0,0.0,6,Leicester,Everton,1,1,26644,2024,675681,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,3,1,5,1.7,MID,0.0,0.0,0.0,0.0,1.81,3.0,0.0,0.8,7.4,0.6,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.03,0.06,0.04,2.01,3.0,0.0,2.95,10.3,11.65,7.5,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,2.5,1.0,0.0,1.0,0.04,0.05,0.0,0.0,1.0,0.0,0.04,0.67,0.58,1.6,0.0,0.02,0.05,0.02,2.15,3.33,0.0,2.13,6.87,8.03,6.33,86.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,3.0,1.33,0.0,0.67,0.03,0.03,0.0,0.0,0.67,0.0,0.03,0.45,0.38,1.73,0.0,0.02,0.07,0.05,1.97,3.25,0.0,2.38,9.85,6.65,7.25,87.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,2.25,1.5,0.0,1.0,0.05,0.02,0.0,0.0,0.5,0.0,0.05,0.37,0.3,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.0,0.2561710725711399
0,0,3,0,0.2,226,0.0,0.0,0.0,0.39,67,0,0,0.4,3.4,2024-10-05,22,0,0,0,0,0,0,0,False,15,0,0,0,0,7,0,126218,0,0,0,0.0,1,-11183,4860,16043,4.5,True,0,226,0,0,0.0,16,Everton,Newcastle United,0,0,26669,2024,679740,0.0,0,0,0,0.0,0.023619532585144,0.023619532585144,9554,Everton,4,3,7,0.3,MID,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.5,4.2,0.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.94,1.5,0.0,0.65,5.8,0.45,0.0,44.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.02,0.04,0.02,1.37,2.0,0.0,2.13,8.27,7.87,5.0,59.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,2.0,2.0,1.0,0.0,0.67,0.03,0.03,0.0,0.0,0.67,0.0,0.03,0.45,0.38,1.63,0.0,0.02,0.04,0.02,1.64,2.5,0.0,1.72,6.2,6.1,4.75,67.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.5,2.5,1.25,0.0,0.5,0.02,0.02,0.0,0.0,0.5,0.0,0.02,0.34,0.29,1.72,0.0,0.02,0.06,0.04,1.59,2.6,0.0,2.0,8.72,5.38,5.8,71.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.8,2.0,1.4,0.0,0.8,0.04,0.02,0.0,0.0,0.4,0.0,0.04,0.3,0.24,1.58,-20866.0,-0.5349949767975889
0,0,9,0,0.3,226,0.0,0.0,0.0,0.05,235,0,0,1.1,10.6,2025-02-01,8,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,45869,0,0,4,0.0,1,3985,5848,1863,4.3,True,0,226,0,0,0.0,2,Everton,Leicester,4,0,26836,2024,703336,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,1,3,24,0.8,MID,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.4,3.4,0.2,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.3,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.45,3.8,0.25,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.0,0.0,0.0,0.76,1.0,0.0,0.57,5.0,0.37,0.0,37.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.17,0.0,0.02,0.03,0.02,1.12,1.5,0.0,1.7,7.05,5.95,3.75,50.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,1.5,1.0,0.0,0.5,0.02,0.02,0.0,0.0,0.5,0.0,0.02,0.34,0.29,1.3,0.0,0.01,0.03,0.01,1.39,2.0,0.0,1.46,5.64,4.92,3.8,58.2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.2,2.0,1.2,0.0,0.4,0.02,0.02,0.0,0.0,0.4,0.0,0.02,0.27,0.24,1.44,-80349.0,0.5167941901180132
1,0,13,0,10.5,226,0.05,0.07,0.02,0.07,144,0,0,3.1,17.6,2025-02-12,13,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,45869,0,2,2,3.0,4,3985,5848,1863,4.3,True,0,226,0,1,0.0146276429295539,8,Everton,Liverpool,2,2,26748,2024,705760,0.0780888125300407,1,1,0,0.0146276429295539,0.0927164554595947,0.0,9554,Everton,5,3,24,0.8,MID,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.1,10.6,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.75,7.0,0.25,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.55,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.67,6.07,0.27,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.93,0.0,0.0,0.0,0.0,0.58,0.75,0.0,0.7,6.4,0.35,0.0,29.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.08,0.0,0.01,0.03,0.01,0.91,1.2,0.0,1.58,7.76,4.82,3.0,41.8,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,2.0,1.0,0.0,0.4,0.02,0.02,0.0,0.0,0.4,0.0,0.02,0.27,0.24,1.2,0.0,0.5167941901180132
0,0,7,0,0.1,226,0.0,0.0,0.0,0.14,243,0,0,1.0,10.2,2025-02-15,4,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,60382,0,2,1,0.0,1,12662,15772,3110,4.3,False,0,226,0,0,0.0,1,Crystal Palace,Everton,1,2,26844,2024,706420,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,3,3,25,1.5,MID,0.0,0.05,0.07,0.02,0.07,0.0,0.0,3.1,17.6,10.5,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.01,0.08,1.0,1.0,1.0,0.0,0.01,0.09,0.0,0.8,0.0,0.02,0.04,0.01,0.06,0.0,0.0,2.1,14.1,5.4,1.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.5,0.0,0.5,0.01,0.04,0.5,0.5,0.5,0.0,0.01,0.05,0.0,0.8,0.0,0.02,0.02,0.01,0.17,0.0,0.0,1.53,10.53,3.67,1.0,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.0,0.0,0.33,0.0,0.03,0.33,0.33,0.33,0.0,0.0,0.04,0.01,0.63,0.0,0.01,0.02,0.0,0.15,0.0,0.0,1.27,8.95,2.82,0.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.75,1.75,0.0,0.25,0.0,0.02,0.25,0.25,0.25,0.0,0.0,0.03,0.01,0.9,0.0,0.01,0.01,0.0,0.48,0.6,0.0,1.18,8.64,2.38,0.6,26.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,2.0,1.6,0.0,0.2,0.0,0.02,0.2,0.2,0.2,0.0,0.0,0.02,0.0,1.02,14513.0,0.6705857430356954
0,0,7,0,0.1,226,0.0,0.0,0.0,0.14,243,0,0,1.0,10.2,2025-02-15,4,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,60382,0,2,1,0.0,1,12662,15772,3110,4.3,False,0,226,0,0,0.0,1,Crystal Palace,Everton,1,2,26844,2024,706420,0.0,0,0,0,0.0,0.0,0.0,9554,Everton,3,3,25,1.5,MID,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,10.2,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.02,0.04,0.01,0.1,0.0,0.0,2.05,13.9,5.3,1.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,2.5,0.0,0.5,0.01,0.04,0.5,0.5,0.5,0.0,0.01,0.05,0.0,1.15,0.0,0.02,0.02,0.01,0.09,0.0,0.0,1.73,12.8,3.63,1.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,2.0,0.0,0.33,0.0,0.03,0.33,0.33,0.33,0.0,0.0,0.03,0.0,1.03,0.0,0.01,0.02,0.0,0.16,0.0,0.0,1.4,10.45,2.78,0.75,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,1.75,0.0,0.25,0.0,0.02,0.25,0.25,0.25,0.0,0.0,0.03,0.01,0.85,0.0,0.01,0.01,0.0,0.15,0.0,0.0,1.22,9.2,2.28,0.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,0.2,0.0,0.02,0.2,0.2,0.2,0.0,0.0,0.02,0.0,1.02,0.0,0.6705857430356954
