assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0.0,0.0,10.0,0.0,0.0,554.0,0.0,0.0,0.0,1.24,2.0,2.0,0.0,3.1,31.2,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,4.0,205429.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.5,False,0.0,554.0,0.0,0.0,0.0,90.0,Arsenal,Wolverhampton Wanderers,2.0,0.0,26604.0,2024.0,666309.0,0.0,0.0,0.0,0.0,0.0,0.0448911525309085,0.0448911525309085,9740.0,Wolverhampton Wanderers,2.0,4.0,1.0,1.2,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-11.0,0.0,10.0,554.0,0.01,0.01,0.0,1.56,20.0,6.0,0.0,3.2,21.8,2024-08-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,2.0,2.0,226059.0,1.0,6.0,2.0,0.0,-1.0,-2345.0,9648.0,11993.0,4.5,True,0.0,554.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Chelsea,2.0,6.0,26619.0,2024.0,668732.0,0.0241384115070104,0.0,1.0,0.0,0.0,0.0241384115070104,0.0,9740.0,Wolverhampton Wanderers,4.0,2.0,2.0,0.5,GK,0.0,0.0,0.0,0.0,1.24,2.0,0.0,3.1,31.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.2,205429.0,0.0,0.0,0.0,0.0,1.24,2.0,0.0,3.1,31.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.2,205429.0
0.0,0.0,13.0,0.0,0.0,554.0,0.0,0.0,0.0,1.62,80.0,2.0,0.0,3.0,29.6,2024-10-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,8.0,5.0,156562.0,1.0,2.0,1.0,0.0,2.0,-6247.0,1843.0,8090.0,4.3,True,0.0,554.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Manchester City,1.0,2.0,26681.0,2024.0,681874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,Wolverhampton Wanderers,4.0,2.0,8.0,-0.3,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0,554.0,0.0,0.0,0.0,1.31,84.0,2.0,0.0,1.9,19.2,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,9.0,4.0,165300.0,1.0,2.0,2.0,0.0,2.0,6916.0,11104.0,4188.0,4.3,False,0.0,554.0,0.0,0.0,0.0,90.0,Brighton,Wolverhampton Wanderers,2.0,2.0,26686.0,2024.0,683037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,Wolverhampton Wanderers,2.0,3.0,9.0,1.0,GK,0.0,0.0,0.0,0.0,1.62,2.0,0.0,3.0,29.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,156562.0,0.0,0.0,0.0,0.0,1.62,2.0,0.0,3.0,29.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,156562.0
0.0,0.0,11.0,0.0,0.0,554.0,0.0,0.0,0.0,2.51,100.0,2.0,0.0,3.6,36.0,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,10.0,4.0,172701.0,1.0,2.0,2.0,0.0,2.0,6139.0,12563.0,6424.0,4.3,True,0.0,554.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685234.0,0.0,0.0,0.0,0.0,0.0,0.3342380821704864,0.3342380821704864,9740.0,Wolverhampton Wanderers,3.0,2.0,10.0,2.0,GK,0.0,0.0,0.0,0.0,2.93,4.0,0.0,4.9,48.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,321862.0,0.0,0.0,0.0,0.0,2.93,4.0,0.0,4.9,48.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,321862.0
0.0,0.0,20.0,1.0,0.0,554.0,0.0,0.0,0.0,0.66,110.0,0.0,0.0,0.1,1.4,2024-11-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,11.0,0.0,184773.0,1.0,0.0,2.0,0.0,6.0,9933.0,15047.0,5114.0,4.3,True,0.0,554.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,Wolverhampton Wanderers,2.0,2.0,11.0,3.8,GK,0.0,0.0,0.0,0.0,5.44,6.0,0.0,8.5,84.8,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.7,494563.0,0.0,0.0,0.0,0.0,5.44,6.0,0.0,8.5,84.8,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.7,494563.0
0.0,0.0,9.0,0.0,0.0,554.0,0.0,0.0,0.0,1.03,115.0,1.0,0.0,1.2,12.2,2024-11-23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,12.0,2.0,192610.0,1.0,4.0,1.0,0.0,2.0,7945.0,17065.0,9120.0,4.3,False,0.0,554.0,0.0,0.0,0.0,90.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,Wolverhampton Wanderers,2.0,3.0,12.0,3.3,GK,1.0,0.0,0.0,0.0,4.48,4.0,0.0,5.6,56.6,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,6.8,522774.0,1.0,0.0,0.0,0.0,6.1,6.0,0.0,8.6,86.2,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,6.5,679336.0
0.0,0.0,-10.0,0.0,0.0,554.0,0.0,0.0,0.0,3.29,130.0,4.0,0.0,1.9,18.6,2024-11-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,13.0,4.0,205961.0,1.0,4.0,2.0,0.0,0.0,12110.0,16600.0,4490.0,4.3,True,1.0,554.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689959.0,0.0,0.0,0.0,0.0,0.0,0.0449771136045455,0.0449771136045455,9740.0,Wolverhampton Wanderers,3.0,2.0,13.0,2.5,GK,1.0,0.0,0.0,0.0,4.2,3.0,0.0,4.9,49.6,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,9.1,550084.0,1.0,0.0,0.0,0.0,7.13,7.0,0.0,9.8,98.4,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,9.8,871946.0
0.0,0.0,-2.0,0.0,0.0,554.0,0.0,0.0,0.0,1.02,134.0,4.0,0.0,1.9,19.4,2024-12-04,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,14.0,2.0,208447.0,1.0,0.0,4.0,0.0,0.0,2035.0,10159.0,8124.0,4.3,False,0.0,554.0,0.0,0.0,0.0,90.0,Everton,Wolverhampton Wanderers,4.0,0.0,26735.0,2024.0,691584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.0,Wolverhampton Wanderers,2.0,3.0,14.0,2.0,GK,1.0,0.0,0.0,0.0,4.98,5.0,0.0,3.2,32.2,0.0,0.0,270.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,9.6,583344.0,1.0,0.0,0.0,0.0,8.8,9.0,0.0,8.7,87.4,0.0,0.0,450.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,12.6,921345.0
0.0,0.0,35.0,1.0,0.0,554.0,0.0,0.0,0.0,0.81,167.0,0.0,0.0,3.3,33.4,2024-12-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,17.0,4.0,163647.0,1.0,3.0,0.0,0.0,7.0,-20366.0,173.0,20539.0,4.3,False,0.0,554.0,0.0,0.0,0.0,90.0,Leicester,Wolverhampton Wanderers,0.0,3.0,26770.0,2024.0,695676.0,0.0,0.0,0.0,0.0,0.0,0.0228843335062265,0.0228843335062265,9740.0,Wolverhampton Wanderers,2.0,2.0,17.0,1.1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,9.0,0.0,5.0,50.2,0.0,0.0,270.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,7.8,607018.0
