assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,3,0,0.8,141,0.0,0.0,0.0,0.0,3,0,0,0.1,0.2,2024-08-17T14:00:00Z,8,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,2792,0,3,0,0.0,1,0,0,0,50,False,0,141,,,Jeremy Sarmiento Morante
1,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,3133,0,1,2,0.0,0,-279,128,407,50,True,0,141,,,Jeremy Sarmiento Morante
2,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,2854,0,1,1,0.0,0,-509,226,735,49,False,0,141,,,Jeremy Sarmiento Morante
3,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,1864,0,0,0,0.0,0,-985,0,985,49,True,0,141,,,Jeremy Sarmiento Morante
4,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,1652,0,2,2,0.0,0,-241,0,241,49,True,0,141,,,Jeremy Sarmiento Morante
5,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,1485,0,2,4,0.0,0,-171,0,171,49,False,0,141,,,Jeremy Sarmiento Morante
6,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,1376,0,2,3,0.0,0,-110,0,110,49,True,0,141,,,Jeremy Sarmiento Morante
7,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,1319,0,1,0,0.0,0,-59,0,59,49,False,0,141,,,Jeremy Sarmiento Morante
8,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,1278,0,2,2,0.0,0,-41,0,41,49,True,0,141,,,Jeremy Sarmiento Morante
9,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,1247,0,1,2,0.0,0,-29,0,29,49,False,0,141,,,Jeremy Sarmiento Morante
