assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,5025,0,2,1,0.0,0,0,0,0,65,False,0,34,,,Moussa Diaby
1,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,3043,0,2,0,0.0,0,-1929,0,1929,65,True,0,34,,,Moussa Diaby
2,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,2456,0,2,1,0.0,0,-643,0,643,65,False,0,34,,,Moussa Diaby
3,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,2140,0,2,3,0.0,0,-328,0,328,65,True,0,34,,,Moussa Diaby
4,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,2039,0,1,3,0.0,0,-105,0,105,65,True,0,34,,,Moussa Diaby
5,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,1966,0,2,2,0.0,0,-77,0,77,65,False,0,34,,,Moussa Diaby
6,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,1887,0,0,0,0.0,0,-79,0,79,65,True,0,34,,,Moussa Diaby
7,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,1843,0,3,1,0.0,0,-45,0,45,65,False,0,34,,,Moussa Diaby
8,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,1825,0,1,1,0.0,0,-19,0,19,65,True,0,34,,,Moussa Diaby
9,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1799,0,1,4,0.0,0,-26,0,26,65,False,0,34,,,Moussa Diaby
10,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,1783,0,0,2,0.0,0,-16,0,16,65,False,0,34,,,Moussa Diaby
11,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,12,0,1767,0,2,2,0.0,0,-14,0,14,65,True,0,34,,,Moussa Diaby
12,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,1757,0,0,3,0.0,0,-11,0,11,65,False,0,34,,,Moussa Diaby
13,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,1748,0,1,3,0.0,0,-10,0,10,65,True,0,34,,,Moussa Diaby
14,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,1739,0,0,1,0.0,0,-9,0,9,65,True,0,34,,,Moussa Diaby
15,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,1727,0,1,2,0.0,0,-11,0,11,65,False,0,34,,,Moussa Diaby
16,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,1715,0,1,2,0.0,0,-14,0,14,65,True,0,34,,,Moussa Diaby
17,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,1708,0,0,3,0.0,0,-7,0,7,65,False,0,34,,,Moussa Diaby
18,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,19,0,1703,0,2,2,0.0,0,-5,0,5,65,True,0,34,,,Moussa Diaby
19,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,20,0,1693,0,1,2,0.0,0,-9,0,9,65,True,0,34,,,Moussa Diaby
20,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,21,0,1685,0,1,0,0.0,0,-8,0,8,65,False,0,34,,,Moussa Diaby
21,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,1677,0,2,2,0.0,0,-7,0,7,65,False,0,34,,,Moussa Diaby
22,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,23,0,1671,0,1,1,0.0,0,-8,0,8,65,True,0,34,,,Moussa Diaby
23,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,1664,0,0,2,0.0,0,-8,0,8,65,False,0,34,,,Moussa Diaby
24,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,25,0,1656,0,1,1,0.0,0,-8,0,8,65,True,0,34,,,Moussa Diaby
26,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,26,0,1650,0,1,2,0.0,0,-6,0,6,65,True,0,34,,,Moussa Diaby
27,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,27,0,1648,0,1,4,0.0,0,-2,0,2,65,False,0,34,,,Moussa Diaby
28,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,28,0,1644,0,1,0,0.0,0,-3,0,3,65,False,0,34,,,Moussa Diaby
29,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,1639,0,3,0,0.0,0,-2,0,2,65,False,0,34,,,Moussa Diaby
30,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,31,0,1639,0,1,2,0.0,0,0,0,0,65,True,0,34,,,Moussa Diaby
31,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,1639,0,3,0,0.0,0,0,0,0,65,False,0,34,,,Moussa Diaby
32,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,33,0,1638,0,1,4,0.0,0,-1,0,1,65,True,0,34,,,Moussa Diaby
34,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,342,0,0,0.0,0.0,2025-05-03T11:30:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,35,0,1637,0,0,1,0.0,0,-1,0,1,65,True,0,34,,,Moussa Diaby
35,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,1635,0,1,0,0.0,0,-2,0,2,65,False,0,34,,,Moussa Diaby
36,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2025-05-16T18:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,37,0,1633,0,0,2,0.0,0,-2,0,2,65,True,0,34,,,Moussa Diaby
37,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,38,0,1632,0,0,2,0.0,0,-1,0,1,65,False,0,34,,,Moussa Diaby
