assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
11,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,12,0,20943,0,2,1,0.0,0,-449,414,863,42,False,0,581,,
12,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,13,0,20856,0,0,3,0.0,0,-208,263,471,42,True,0,581,,
13,0,0,10,0,0.0,581,0.0,0.0,0.0,1.56,140,1,0,2.7,26.6,2024-12-04T19:30:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,14,3,20629,1,5,1,0.0,3,-315,334,649,42,False,0,581,,
14,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,15,0,22468,0,4,3,0.0,0,1501,2064,563,42,False,0,581,,
15,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,16,0,22471,0,1,2,0.0,0,-187,813,1000,42,True,0,581,,
16,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,17,0,22090,0,0,0,0.0,0,-527,362,889,42,False,0,581,,
17,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,18,0,21690,0,2,1,0.0,0,-557,363,920,42,True,0,581,,
18,0,0,3,0,0.0,581,0.0,0.0,0.0,1.58,186,2,0,3.0,30.2,2024-12-30T19:45:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,19,4,21393,1,0,2,0.0,2,-430,388,818,42,False,0,581,,
19,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,20,0,22688,0,1,1,0.0,0,1087,2094,1007,42,False,0,581,,
20,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,21,0,22520,0,2,2,0.0,0,-316,609,925,42,True,0,581,,
21,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,22312,0,1,3,0.0,0,-309,287,596,42,True,0,581,,
22,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,21886,0,1,3,0.0,0,-522,235,757,42,False,0,581,,
23,0,0,11,0,0.0,581,0.0,0.0,0.0,1.22,234,1,0,2.9,28.6,2025-02-03T20:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,24,4,22781,1,1,2,0.0,3,697,1227,530,42,True,0,581,,
24,0,0,4,0,0.0,581,0.0,0.0,0.0,1.42,242,3,0,2.2,22.0,2025-02-14T20:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,25,3,36001,1,0,3,0.0,2,12371,13171,800,42,False,0,581,,
25,0,0,4,0,0.0,581,0.0,0.0,0.0,2.33,252,2,0,2.9,28.6,2025-02-22T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,26,4,44307,1,1,2,0.0,2,8443,9649,1206,42,False,0,581,,
26,0,0,27,1,0.0,581,0.0,0.0,0.0,0.72,268,0,0,2.2,21.6,2025-02-25T20:15:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,27,2,83388,1,0,4,0.0,6,37138,39212,2074,42,True,0,581,,
27,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,119679,0,0,1,0.0,0,35278,40049,4771,42,True,0,581,,
28,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,87851,0,0,1,0.0,0,-15801,1599,17400,42,False,0,581,,
29,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,84412,0,0,1,0.0,0,-18488,867,19355,42,True,0,581,,
30,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,75159,0,0,0,0.0,0,-9381,208,9589,42,False,0,581,,
31,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,67282,0,2,2,0.0,0,-7734,286,8020,42,True,0,581,,
32,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,57751,0,2,1,0.0,0,-7260,220,7480,42,False,0,581,,
33,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,334,0,0,0.0,0.0,2025-04-26T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,55281,0,0,1,0.0,0,-4570,299,4869,42,True,0,581,,
34,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,52192,0,1,3,0.0,0,-3787,224,4011,42,True,0,581,,
35,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,48289,0,0,2,0.0,0,-3729,161,3890,42,False,0,581,,
36,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2025-05-16T19:15:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,46011,0,0,1,0.0,0,-2478,76,2554,42,True,0,581,,
37,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,43020,0,1,0,0.0,0,-3016,120,3136,42,False,0,581,,
