assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2024-08-18T13:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,1,0,809422,0,1,2,0.0,0,0,0,0,75,True,0,108,,,Ivan Toney
1,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,2,0,581058,0,0,2,0.0,0,-282801,19997,302798,74,False,0,108,,,Ivan Toney
2,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,3,0,389098,0,1,3,0.0,0,-207922,23379,231301,73,True,0,108,,,Ivan Toney
3,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,4,0,202713,0,1,2,0.0,0,-190136,0,190136,73,False,0,108,,,Ivan Toney
4,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,5,0,176047,0,1,3,0.0,0,-31395,0,31395,73,False,0,108,,,Ivan Toney
5,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,6,0,161629,0,1,1,0.0,0,-14766,0,14766,73,True,0,108,,,Ivan Toney
6,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,7,0,151605,0,3,5,0.0,0,-10084,0,10084,73,True,0,108,,,Ivan Toney
7,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,8,0,146408,0,1,2,0.0,0,-5308,0,5308,73,False,0,108,,,Ivan Toney
8,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,9,0,144173,0,3,4,0.0,0,-2313,0,2313,73,True,0,108,,,Ivan Toney
9,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2024-11-04T20:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,10,0,141805,0,1,2,0.0,0,-2360,0,2360,73,False,0,108,,,Ivan Toney
10,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,140044,0,2,3,0.0,0,-1786,0,1786,73,True,0,108,,,Ivan Toney
11,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,12,0,138329,0,0,0,0.0,0,-1717,0,1717,73,False,0,108,,,Ivan Toney
12,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,137399,0,1,4,0.0,0,-988,0,988,73,True,0,108,,,Ivan Toney
13,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,14,0,136485,0,1,3,0.0,0,-927,0,927,73,False,0,108,,,Ivan Toney
14,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,15,0,135600,0,2,4,0.0,0,-897,0,897,73,True,0,108,,,Ivan Toney
15,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,16,0,134559,0,1,2,0.0,0,-1039,0,1039,73,False,0,108,,,Ivan Toney
16,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,17,0,133822,0,2,0,0.0,0,-765,0,765,73,True,0,108,,,Ivan Toney
17,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,18,0,132874,0,0,0,0.0,0,-949,0,949,73,False,0,108,,,Ivan Toney
18,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2025-01-01T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,132229,0,3,1,0.0,0,-678,0,678,73,True,0,108,,,Ivan Toney
19,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,131417,0,5,0,0.0,0,-813,0,813,73,False,0,108,,,Ivan Toney
20,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,130537,0,2,2,0.0,0,-883,0,883,73,True,0,108,,,Ivan Toney
21,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,130148,0,2,0,0.0,0,-416,0,416,73,True,0,108,,,Ivan Toney
22,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,129520,0,2,1,0.0,0,-635,0,635,73,False,0,108,,,Ivan Toney
23,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,129030,0,2,0,0.0,0,-513,0,513,73,True,0,108,,,Ivan Toney
24,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,128476,0,1,0,0.0,0,-549,0,549,73,False,0,108,,,Ivan Toney
25,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,128232,0,4,0,0.0,0,-261,0,261,73,False,0,108,,,Ivan Toney
26,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,27,0,128023,0,1,1,0.0,0,-221,0,221,73,True,0,108,,,Ivan Toney
27,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,127743,0,1,0,0.0,0,-276,0,276,73,True,0,108,,,Ivan Toney
28,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2025-03-15T17:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,29,0,127586,0,2,1,0.0,0,-162,0,162,73,False,0,108,,,Ivan Toney
29,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,127364,0,1,2,0.0,0,-223,0,223,73,False,0,108,,,Ivan Toney
30,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,127304,0,0,0,0.0,0,-73,0,73,73,True,0,108,,,Ivan Toney
31,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,127187,0,1,1,0.0,0,-115,0,115,73,False,0,108,,,Ivan Toney
32,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,33,0,127045,0,2,4,0.0,0,-137,0,137,73,True,0,108,,,Ivan Toney
