assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
10,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,11,0,510,0,2,0,0.0,0,-22,0,22,45,False,0,246,,,Luke Harris
11,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,493,0,4,1,0.0,0,-18,0,18,45,True,0,246,,,Luke Harris
12,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,13,0,483,0,1,1,0.0,0,-10,0,10,45,False,0,246,,,Luke Harris
13,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2024-12-05T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,477,0,1,3,0.0,0,-7,0,7,45,True,0,246,,,Luke Harris
14,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,15,0,467,0,1,1,0.0,0,-10,0,10,45,True,0,246,,,Luke Harris
15,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,16,0,463,0,2,2,0.0,0,-4,0,4,45,False,0,246,,,Luke Harris
16,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,17,0,456,0,0,0,0.0,0,-7,0,7,45,True,0,246,,,Luke Harris
17,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,18,0,448,0,2,1,0.0,0,-8,0,8,45,False,0,246,,,Luke Harris
18,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2024-12-29T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,19,0,442,0,2,2,0.0,0,-6,0,6,45,True,0,246,,,Luke Harris
19,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2025-01-05T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,20,0,438,0,2,2,0.0,0,-4,0,4,45,True,0,246,,,Luke Harris
20,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,21,0,434,0,2,3,0.0,0,-4,0,4,45,False,0,246,,,Luke Harris
21,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,432,0,2,0,0.0,0,-2,0,2,45,False,0,246,,,Luke Harris
22,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,429,0,1,0,0.0,0,-3,0,3,45,True,0,246,,,Luke Harris
23,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,426,0,2,1,0.0,0,-3,0,3,45,False,0,246,,,Luke Harris
24,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,25,0,418,0,1,2,0.0,0,-7,0,7,45,True,0,246,,,Luke Harris
25,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,26,0,418,0,2,0,0.0,0,-1,0,1,45,True,0,246,,,Luke Harris
26,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,27,0,416,0,2,1,0.0,0,-2,0,2,45,False,0,246,,,Luke Harris
27,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,28,0,411,0,1,2,0.0,0,-5,0,5,45,False,0,246,,,Luke Harris
28,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,29,0,406,0,0,2,0.0,0,-5,0,5,45,True,0,246,,,Luke Harris
29,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,405,0,1,2,0.0,0,-2,0,2,45,False,0,246,,,Luke Harris
30,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,305,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,31,0,403,0,2,3,0.0,0,-2,0,2,45,True,0,246,,,Luke Harris
31,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,401,0,0,1,0.0,0,-2,0,2,45,False,0,246,,,Luke Harris
32,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,33,0,396,0,2,1,0.0,0,-3,0,3,45,True,0,246,,,Luke Harris
33,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,34,0,397,0,2,1,0.0,0,-1,0,1,45,False,0,246,,,Luke Harris
34,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,342,0,0,0.0,0.0,2025-05-03T11:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,35,0,396,0,0,1,0.0,0,-1,0,1,45,False,0,246,,,Luke Harris
35,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,394,0,3,1,0.0,0,-1,0,1,45,True,0,246,,,Luke Harris
36,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2025-05-18T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,37,0,394,0,3,2,0.0,0,-1,0,1,45,False,0,246,,,Luke Harris
37,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,38,0,393,0,2,0,0.0,0,-1,0,1,45,True,0,246,,,Luke Harris
