assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,1930,0,3,0,0.0,0,0,0,0,55,False,0,143,,,Deniz Undav
1,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,1068,0,1,2,0.0,0,-841,0,841,55,True,0,143,,,Deniz Undav
2,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,825,0,1,1,0.0,0,-270,0,270,55,False,0,143,,,Deniz Undav
3,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,687,0,0,0,0.0,0,-143,0,143,55,True,0,143,,,Deniz Undav
4,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,640,0,2,2,0.0,0,-52,0,52,55,True,0,143,,,Deniz Undav
5,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,608,0,2,4,0.0,0,-33,0,33,55,False,0,143,,,Deniz Undav
6,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,579,0,2,3,0.0,0,-28,0,28,55,True,0,143,,,Deniz Undav
7,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,561,0,1,0,0.0,0,-19,0,19,55,False,0,143,,,Deniz Undav
8,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,553,0,2,2,0.0,0,-8,0,8,55,True,0,143,,,Deniz Undav
9,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,548,0,1,2,0.0,0,-4,0,4,55,False,0,143,,,Deniz Undav
