assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
0,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2024-08-16T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,1,0,41969,0,0,1,0.0,0,0,0,0,40,False,0,250,,
1,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,2,0,48982,0,1,2,0.0,0,-616,3447,4063,40,True,0,250,,
2,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,3,0,48927,0,1,1,0.0,0,-2261,4702,6963,40,False,0,250,,
3,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,4,0,34989,0,1,1,0.0,0,-13595,0,13595,40,True,0,250,,
4,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,5,0,31387,0,1,3,0.0,0,-4124,0,4124,40,True,0,250,,
5,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,6,0,28296,0,1,0,0.0,0,-3178,0,3178,40,False,0,250,,
6,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,7,0,26220,0,2,3,0.0,0,-2093,0,2093,40,False,0,250,,
7,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,8,0,24756,0,3,1,0.0,0,-1510,0,1510,40,True,0,250,,
8,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2024-10-26T16:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,9,0,23728,0,1,1,0.0,0,-1035,0,1035,40,False,0,250,,
9,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2024-11-04T20:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,10,0,22630,0,1,2,0.0,0,-1101,0,1101,40,True,0,250,,
