assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,12397,0,3,0,0.0,0,0,0,0,40,False,0,139,,,Odeluga Offiah
1,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,14564,0,1,2,0.0,0,-772,711,1483,40,True,0,139,,,Odeluga Offiah
2,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,16099,0,1,1,0.0,0,-163,1928,2091,40,False,0,139,,,Odeluga Offiah
3,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,11813,0,0,0,0.0,0,-4075,0,4075,40,True,0,139,,,Odeluga Offiah
4,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,10785,0,2,2,0.0,0,-1175,0,1175,40,True,0,139,,,Odeluga Offiah
5,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,9888,0,2,4,0.0,0,-913,0,913,40,False,0,139,,,Odeluga Offiah
6,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,9259,0,2,3,0.0,0,-622,0,622,40,True,0,139,,,Odeluga Offiah
7,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,8802,0,1,0,0.0,0,-474,0,474,40,False,0,139,,,Odeluga Offiah
8,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,8484,0,2,2,0.0,0,-315,0,315,40,True,0,139,,,Odeluga Offiah
9,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,8157,0,1,2,0.0,0,-335,0,335,40,False,0,139,,,Odeluga Offiah
10,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,7908,0,1,2,0.0,0,-256,0,256,40,True,0,139,,,Odeluga Offiah
11,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,7659,0,2,1,0.0,0,-248,0,248,40,False,0,139,,,Odeluga Offiah
12,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,7506,0,1,1,0.0,0,-149,0,149,40,True,0,139,,,Odeluga Offiah
13,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2024-12-05T19:30:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,7363,0,1,3,0.0,0,-156,0,156,40,False,0,139,,,Odeluga Offiah
14,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,15,0,7216,0,2,2,0.0,0,-139,0,139,40,False,0,139,,,Odeluga Offiah
15,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,16,0,7079,0,3,1,0.0,0,-143,0,143,40,True,0,139,,,Odeluga Offiah
16,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,17,0,6967,0,1,1,0.0,0,-114,0,114,40,False,0,139,,,Odeluga Offiah
17,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,18,0,6780,0,0,0,0.0,0,-185,0,185,40,True,0,139,,,Odeluga Offiah
18,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,6620,0,2,2,0.0,0,-168,0,168,40,False,0,139,,,Odeluga Offiah
19,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,20,0,6514,0,1,1,0.0,0,-107,0,107,40,True,0,139,,,Odeluga Offiah
20,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,21,0,6411,0,2,0,0.0,0,-102,0,102,40,False,0,139,,,Odeluga Offiah
21,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,6361,0,3,1,0.0,0,-53,0,53,40,False,0,139,,,Odeluga Offiah
22,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,6283,0,1,0,0.0,0,-80,0,80,40,True,0,139,,,Odeluga Offiah
23,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,6238,0,0,7,0.0,0,-44,0,44,40,False,0,139,,,Odeluga Offiah
24,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,6185,0,0,3,0.0,0,-56,0,56,40,True,0,139,,,Odeluga Offiah
25,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,6151,0,4,0,0.0,0,-36,0,36,40,False,0,139,,,Odeluga Offiah
26,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,27,0,6119,0,1,2,0.0,0,-33,0,33,40,True,0,139,,,Odeluga Offiah
27,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,6075,0,1,2,0.0,0,-44,0,44,40,True,0,139,,,Odeluga Offiah
28,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,29,0,6019,0,2,2,0.0,0,-37,0,37,40,False,0,139,,,Odeluga Offiah
