assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
27,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,3069,0,0,1,0.0,0,-23,0,23,40,True,0,170,,
28,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,3027,0,0,1,0.0,0,-26,0,26,40,False,0,170,,
29,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,3023,0,0,1,0.0,0,-23,0,23,40,True,0,170,,
30,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,3008,0,0,0,0.0,0,-15,0,15,40,False,0,170,,
31,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,2986,0,2,2,0.0,0,-20,0,20,40,True,0,170,,
32,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,2963,0,2,1,0.0,0,-23,0,23,40,False,0,170,,
33,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,334,0,0,0.0,0.0,2025-04-26T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,2950,0,0,1,0.0,0,-13,0,13,40,True,0,170,,
34,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,2941,0,1,3,0.0,0,-10,0,10,40,True,0,170,,
35,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,2925,0,0,2,0.0,0,-16,0,16,40,False,0,170,,
36,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2025-05-16T19:15:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,2916,0,0,1,0.0,0,-9,0,9,40,True,0,170,,
37,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,2908,0,1,0,0.0,0,-8,0,8,40,False,0,170,,
