assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,19,1,30.7,67,31,0,0,4.3,12.4,2021-09-11,90,15,0,0,0,0,4,0,955219,0,1,0.0,5,-181537,100835,282372,44,True,1,0,0,0.0,90,DC,Arsenal,Norwich,1,0,16407,2021,480268,0.0887254476547241,0,3,0,0.0,0.2028972953557968,0.1340064257383346,2,4
0,1,27,1,0.2,67,43,0,0,2.4,23.4,2021-09-18,90,5,0,0,0,0,5,0,961945,1,0,0.0,7,-6313,83309,89622,44,False,0,0,0,0.0,90,DC,Burnley,Arsenal,0,1,16419,2021,482075,0.0,0,0,0,0.0,0.1473787724971771,0.1473787724971771,4,2
0,0,15,0,0.2,67,51,1,0,1.4,13.6,2021-09-26,90,17,0,0,0,0,6,0,975074,1,3,0.0,2,9253,48700,39447,44,True,0,0,0,0.0,90,DC,Arsenal,Tottenham,3,1,16434,2021,485616,0.0,0,0,0,0.0,0.5881778597831726,0.5881778597831726,3,4
0,1,28,1,10.5,67,61,0,0,4.3,28.2,2021-10-02,90,4,0,0,0,0,7,0,1005840,0,0,4.0,7,25505,73213,47708,44,False,0,0,0,0.0,90,DC,Brighton,Arsenal,0,0,16436,2021,486706,0.064673364162445,0,1,0,0.0,0.0558524876832962,0.0558524876832962,4,2
0,0,16,0,12.3,67,71,2,0,5.0,11.2,2021-10-18,90,7,0,0,0,0,8,0,1080390,2,2,26.0,1,65212,115222,50010,44,True,0,0,2,0.0927354246377945,90,DC,Arsenal,Crystal Palace,2,2,16446,2021,489362,0.451459139585495,0,1,0,0.0927354246377945,0.1144222170114517,0.1144222170114517,2,4
0,0,16,0,0.4,67,81,1,0,2.1,21.0,2021-10-22,90,2,0,0,0,0,9,0,1064105,1,3,0.0,2,-13269,26532,39801,44,True,0,0,0,0.0,90,DC,Arsenal,Aston Villa,3,1,16456,2021,489546,0.0,0,0,0,0.0,0.4995982050895691,0.4995982050895691,2,4
0,0,18,1,0.3,67,93,0,0,0.9,8.8,2021-10-30,90,9,0,0,0,0,10,0,976830,2,0,0.0,6,-85322,16915,102237,44,False,0,0,0,0.0,90,DC,Leicester,Arsenal,0,2,16468,2021,491925,0.0,0,0,0,0.0,0.0332117415964603,0.0332117415964603,4,3
0,2,29,1,0.4,67,101,0,0,3.9,38.2,2021-11-07,90,18,0,0,0,0,11,0,1025411,0,1,0.0,8,35928,51691,15763,44,True,0,0,0,0.0,90,DC,Arsenal,Watford,1,0,16476,2021,494500,0.0,0,0,0,0.0,0.1938490569591522,0.1938490569591522,2,4
0,0,11,0,0.3,67,114,4,0,2.6,25.4,2021-11-20,90,11,0,0,0,0,12,0,1029442,0,4,0.0,0,2154,35660,33506,44,False,0,0,0,0.0,90,DC,Liverpool,Arsenal,4,0,16489,2021,495945,0.0,0,0,0,0.0,0.1006056740880012,0.1006056740880012,4,5
0,0,26,1,3.2,67,121,0,0,2.6,22.8,2021-11-27,90,14,0,0,0,0,13,0,1026027,0,2,0.0,6,-7631,33211,40842,44,True,0,0,0,0.0,90,DC,Arsenal,Newcastle United,2,0,16496,2021,497073,0.0,0,0,0,0.0,0.800094723701477,0.800094723701477,2,4
0,0,15,0,14.6,67,134,3,0,5.3,20.8,2021-12-02,90,13,0,0,0,0,14,0,1025891,2,3,18.0,1,-985,24071,25056,44,False,0,0,1,0.0168385934084653,90,DC,Manchester United,Arsenal,3,2,16512,2021,499480,0.0418143942952156,0,1,0,0.0168385934084653,0.0881604105234146,0.0463460125029087,4,4
0,0,14,0,0.8,67,142,2,0,2.7,26.2,2021-12-06,90,8,0,0,0,0,15,0,1037822,1,2,0.0,1,9190,32034,22844,44,False,0,0,0,0.0,90,DC,Everton,Arsenal,2,1,16517,2021,501154,0.0,0,0,0,0.0,0.2311258465051651,0.2311258465051651,4,2
0,0,30,1,1.3,67,151,0,0,1.9,17.4,2021-12-11,90,16,0,0,0,0,16,0,1079009,0,3,0.0,6,35270,59138,23868,44,True,0,0,0,0.0,90,DC,Arsenal,Southampton,3,0,16526,2021,501699,0.0,0,0,0,0.0,0.360835999250412,0.360835999250412,2,4
0,0,27,1,0.5,67,161,0,0,1.8,17.8,2021-12-15,90,19,0,0,0,0,17,0,1112055,0,2,0.0,6,35979,52938,16959,44,True,0,0,0,0.0,90,DC,Arsenal,West Ham,2,0,16536,2021,503304,0.0,0,0,0,0.0,0.2074301242828369,0.2074301242828369,3,4
0,0,6,0,10.4,67,173,1,0,1.0,0.0,2021-12-18,90,10,0,0,0,0,18,0,1172323,4,1,0.0,2,55399,68390,12991,45,False,0,0,0,0.0,90,DC,Leeds,Arsenal,1,4,16548,2021,503861,0.0740111693739891,0,1,0,0.0,0.4196973741054535,0.3456861972808838,4,2
0,0,21,1,5.3,67,187,0,0,2.3,16.0,2021-12-26,90,15,0,0,0,0,19,0,1184974,5,0,2.0,6,26142,54623,28481,45,False,0,0,0,0.0,90,DR,Norwich,Arsenal,0,5,16562,2021,505080,0.0,0,0,0,0.0,0.6830446124076843,0.6830446124076843,4,2
0,0,10,0,0.3,67,201,2,0,2.5,24.4,2022-01-01,90,12,0,0,0,0,21,0,1100532,2,1,0.0,1,-16662,29088,45750,45,True,0,0,0,0.0,90,DC,Arsenal,Manchester City,1,2,16576,2021,505456,0.0,0,0,0,0.0,0.1339782178401947,0.1339782178401947,5,4
0,2,26,1,18.2,67,221,0,0,4.6,18.2,2022-01-23,90,5,0,0,0,0,23,0,1118211,0,0,10.0,8,13987,54311,40324,45,True,0,0,1,0.0169812608510255,90,DR,Arsenal,Burnley,0,0,16596,2021,510319,0.0204403270035982,0,1,0,0.0169812608510255,0.6276417970657349,0.5902202129364014,2,4
0,1,25,1,10.3,67,236,0,0,5.6,25.6,2022-02-10,90,20,0,0,0,0,24,0,1144596,1,0,20.0,7,20970,52690,31720,45,False,0,0,1,0.1043021976947784,90,DC,Wolverhampton Wanderers,Arsenal,0,1,16611,2021,512269,0.1378456056118011,0,1,0,0.1043021976947784,0.2241221219301223,0.1198199167847633,4,3
0,0,13,0,21.7,67,251,1,0,5.7,19.4,2022-02-19,90,3,0,0,0,0,26,0,1261366,1,2,16.0,2,96097,123744,27647,45,True,0,0,2,0.0943081155419349,90,DC,Arsenal,Brentford,2,1,16626,2021,514152,0.1659088283777237,0,2,0,0.0943081155419349,0.140450894832611,0.0521870963275432,2,4
0,0,11,0,14.7,67,191,1,0,3.3,12.6,2022-02-24,90,20,0,0,0,0,26,0,1261366,1,2,6.0,2,96097,123744,27647,45,True,0,0,1,0.0483780801296234,90,DC,Arsenal,Wolverhampton Wanderers,2,1,16566,2021,515399,0.0897412002086639,0,1,0,0.0483780801296234,0.8728716373443604,0.8728716373443604,3,4
0,0,12,0,1.4,67,279,2,0,4.9,26.2,2022-03-06,90,18,0,0,0,0,28,0,1148879,3,2,21.0,1,6169,63917,57748,45,False,0,0,2,0.1319577842950821,90,DC,Watford,Arsenal,2,3,16654,2021,518311,0.0,0,0,0,0.1319577842950821,0.1414951384067535,0.04557815939188,4,2
0,1,30,1,0.7,67,281,0,0,4.0,18.2,2022-03-13,90,9,0,0,0,0,29,0,1210247,0,2,21.0,7,37230,69998,32768,45,True,0,0,2,0.1822336465120315,90,DC,Arsenal,Leicester,2,0,16656,2021,520334,0.0,0,0,0,0.1822336465120315,0.4144212901592254,0.3180030882358551,2,4
