assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,8,1,14.8,125,18,0,0,2.2,2.4,2021-08-22,71,1,0,0,0,0,2,0,64591,2,0,5.0,3,22379,31068,8689,50,False,0,0,2,0.0811614319682121,74,MC,Arsenal,Chelsea,0,2,16394,2021,477847,0.1032150238752365,0,1,0,0.0811614319682121,1.2142221927642822,1.2142221927642822,4,4
0,0,4,0,1.2,125,23,0,0,2.9,10.4,2021-08-28,45,11,0,0,0,0,3,0,76638,1,1,17.0,1,7145,22573,15428,50,False,0,0,1,0.0655028820037841,38,Sub,Liverpool,Chelsea,1,1,16402,2021,479081,0.0,0,0,0,0.0655028820037841,0.1871607601642608,0.121657870709896,4,5
1,2,42,1,17.5,125,33,0,1,9.6,60.8,2021-09-11,90,2,0,0,0,0,4,0,94058,0,3,18.0,13,8889,32961,24072,50,True,0,1,2,0.3838825523853302,90,MC,Chelsea,Aston Villa,3,0,16413,2021,480527,0.4292837977409363,1,1,1,0.3838825523853302,1.0152597427368164,0.6313771605491638,2,4
1,0,19,1,15.8,125,48,0,0,9.3,41.8,2021-09-19,90,17,0,0,0,0,5,0,368353,3,0,35.0,6,239009,289710,50701,51,False,0,0,1,0.5750975012779236,90,MC,Tottenham,Chelsea,0,3,16425,2021,482935,0.023122439160943,1,1,0,0.5750975012779236,1.904654622077942,1.3295570611953735,4,4
0,0,15,0,5.2,125,53,1,0,3.1,17.6,2021-09-25,90,12,0,0,0,0,6,0,575474,1,0,8.0,2,199082,235270,36188,52,True,0,0,1,0.0585205219686031,90,MC,Chelsea,Manchester City,0,1,16426,2021,484398,0.0,0,0,0,0.0585205219686031,0.0585205219686031,0.0,5,4
0,0,14,0,23.3,125,63,1,0,4.2,18.4,2021-10-02,72,16,0,0,0,0,7,0,700813,1,3,0.0,2,120842,172428,51586,52,True,0,0,0,0.0,76,MC,Chelsea,Southampton,3,1,16438,2021,486468,0.4367604553699493,0,2,0,0.0,0.9705879092216492,0.9705879092216492,2,4
0,0,7,1,10.5,125,73,0,0,2.8,6.4,2021-10-16,64,3,0,0,0,0,8,0,722543,1,0,11.0,2,16432,82345,65913,52,False,1,0,2,0.0810450986027717,68,MC,Brentford,Chelsea,0,1,16448,2021,488354,0.0,0,0,0,0.0810450986027717,0.0514405816793441,0.0514405816793441,4,2
2,2,49,1,72.3,125,84,0,0,12.9,55.4,2021-10-23,90,15,0,0,0,0,9,0,727659,0,7,1.0,11,2765,65405,62640,53,True,0,0,1,0.0236701909452676,90,MC,Chelsea,Norwich,7,0,16459,2021,489668,0.8478752970695496,2,6,0,0.0236701909452676,1.251035213470459,0.8747501969337463,2,4
0,0,7,0,2.5,125,180,0,0,0.8,5.2,2021-12-19,25,20,0,0,0,0,18,0,174993,0,0,0.0,1,1837,6884,5047,50,False,0,0,0,0.0,21,Sub,Wolverhampton Wanderers,Chelsea,0,0,16555,2021,504020,0.0,0,0,0,0.0,0.4999446868896484,0.4999446868896484,4,3
0,0,7,0,11.8,125,181,0,0,2.1,7.6,2021-12-26,27,2,0,0,0,0,19,0,176851,3,1,2.0,1,2262,7585,5323,50,False,0,0,0,0.0,26,Sub,Aston Villa,Chelsea,1,3,16556,2021,505172,0.5303376317024231,0,1,0,0.0,0.6677255630493164,0.6677255630493164,4,2
0,0,8,0,7.9,125,193,1,0,1.9,8.0,2021-12-29,90,4,0,0,0,0,20,0,179894,1,1,3.0,1,2087,5745,3658,50,True,1,0,1,0.0198367461562156,90,MC,Chelsea,Brighton,1,1,16568,2021,505347,0.0,0,0,0,0.0198367461562156,0.1226923316717147,0.1226923316717147,2,4
0,3,42,0,5.3,125,203,2,1,8.5,53.0,2022-01-02,90,11,0,0,0,0,21,0,173676,2,2,27.0,10,-3120,4945,8065,50,True,0,1,2,0.0437831468880176,90,MC,Chelsea,Liverpool,2,2,16578,2021,505711,0.0,0,0,1,0.0437831468880176,0.4511961638927459,0.4283944368362427,4,4
0,0,17,0,16.6,125,215,1,0,2.8,11.4,2022-01-15,90,12,0,0,0,0,22,0,244659,0,1,0.0,1,41889,56202,14313,50,False,1,0,0,0.0,90,MC,Manchester City,Chelsea,1,0,16590,2021,507894,0.4463259279727936,0,1,0,0.0,0.4463259279727936,0.0,4,5
0,0,3,0,12.3,125,232,0,0,1.5,2.0,2022-01-18,10,4,0,0,0,0,22,0,244659,1,1,1.0,1,41889,56202,14313,50,False,0,0,1,0.0142909400165081,9,Sub,Brighton,Chelsea,1,1,16607,2021,508938,0.0552648417651653,0,1,0,0.0142909400165081,0.0552648417651653,0.0,4,2
0,0,10,1,23.8,125,223,0,0,3.6,12.2,2022-01-23,90,17,0,0,0,0,23,0,209348,0,2,0.0,3,-8271,7037,15308,50,True,0,0,0,0.0,90,MC,Chelsea,Tottenham,2,0,16598,2021,510552,0.1737878620624542,0,2,0,0.0,0.3255607187747955,0.1517728567123413,3,4
0,0,2,0,0.3,125,254,0,0,0.2,1.6,2022-02-19,16,7,0,0,0,0,26,0,189527,1,0,0.0,1,1188,7645,6457,50,False,0,0,0,0.0,13,Sub,Crystal Palace,Chelsea,0,1,16629,2021,514229,0.0,0,0,0,0.0,0.1312073320150375,0.1312073320150375,4,2
0,0,1,0,2.3,125,272,0,0,0.4,1.4,2022-03-05,20,5,0,0,0,0,28,0,186713,4,0,0.0,1,5444,11473,6029,50,False,0,0,0,0.0,19,Sub,Burnley,Chelsea,0,4,16647,2021,517545,0.0,0,0,0,0.0,0.0,0.0,4,2
0,0,14,0,20.4,125,297,1,0,2.4,3.0,2022-03-10,85,15,0,0,0,0,28,0,186713,3,1,1.0,2,5444,11473,6029,50,False,0,0,1,0.0193835031241178,87,MC,Norwich,Chelsea,1,3,16672,2021,518987,0.3722002208232879,0,1,0,0.0193835031241178,0.7147004008293152,0.7147004008293152,4,2
0,0,0,0,2.9,125,284,0,0,0.6,2.8,2022-03-13,27,14,0,0,0,0,29,0,182024,0,1,0.0,0,-4221,4513,8734,50,True,1,0,0,0.0,25,Sub,Chelsea,Newcastle United,1,0,16659,2021,519905,0.0,0,0,0,0.0,0.3782632648944855,0.3782632648944855,2,4
0,0,7,0,25.3,125,303,1,0,3.7,3.0,2022-04-02,26,3,0,0,0,0,31,0,176488,4,1,9.0,1,-1391,2633,4024,50,True,0,0,2,0.036216951906681,24,Sub,Chelsea,Brentford,1,4,16683,2021,522787,0.3260233700275421,0,2,0,0.036216951906681,0.6269084811210632,0.2798143923282623,2,4
0,0,19,1,31.2,125,319,0,0,6.4,33.2,2022-04-09,90,16,0,0,0,0,32,0,174178,6,0,0.0,3,-2423,1268,3691,50,False,0,0,0,0.0,90,MC,Southampton,Chelsea,0,6,16687,2021,524622,0.1129644066095352,0,2,0,0.0,0.8925283551216125,0.8096110820770264,4,3
0,0,12,0,24.8,125,342,1,0,7.1,10.8,2022-05-01,45,8,0,0,0,0,35,0,160392,0,1,35.0,1,-4216,25,4241,49,False,0,0,2,0.1415777802467346,42,Sub,Everton,Chelsea,1,0,16724,2021,531068,0.0363927148282527,0,2,0,0.1415777802467346,0.2646848261356354,0.2080628275871276,4,2
0,0,17,0,29.3,125,355,2,0,6.3,16.6,2022-05-07,90,20,0,0,0,0,36,0,165869,2,2,17.0,2,4516,6316,1800,49,True,0,0,1,0.1067740991711616,90,MC,Chelsea,Wolverhampton Wanderers,2,2,16731,2021,534260,0.1759292185306549,0,2,0,0.1067740991711616,0.3849462568759918,0.1022429317235946,3,4
