assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,21,0,0.0,295,121,2,0,3.2,32.4,2021-11-27,90,1,0,0,0,0,13,4,9241,0,2,0.0,2,90,468,378,44,False,0,0,0,0,90,GK,Arsenal,Newcastle United,2,0,16496,2021,497084,0.0,0,0,0,0,0.0296503715217113,0.0296503715217113,2,4
0,0,19,0,0.0,295,138,1,0,3.6,35.8,2021-11-30,90,15,0,0,0,0,14,5,17005,1,1,0.0,3,7116,7849,733,44,True,0,0,0,0,90,GK,Newcastle United,Norwich,1,1,16513,2021,498640,0.0,0,0,0,0,0.0,0.0,2,3
0,0,22,1,0.0,295,145,0,0,1.2,12.0,2021-12-04,90,5,0,0,0,0,15,1,22461,0,1,0.0,6,5067,7406,2339,44,True,0,0,0,0,90,GK,Newcastle United,Burnley,1,0,16520,2021,499942,0.0,0,0,0,0,0.1270794719457626,0.1270794719457626,2,3
0,0,9,0,0.0,295,157,4,0,1.1,11.0,2021-12-12,90,9,0,0,0,0,16,1,27879,0,4,0.0,0,4219,8281,4062,44,False,0,0,0,0,90,GK,Leicester,Newcastle United,4,0,16532,2021,502259,0.0,0,0,0,0,0.1386032104492187,0.1386032104492187,2,3
0,0,22,0,0.0,295,169,3,0,4.7,47.4,2021-12-16,90,11,0,0,0,0,17,6,26843,1,3,0.0,3,-383,2391,2774,44,False,0,0,0,0,90,GK,Liverpool,Newcastle United,3,1,16544,2021,503370,0.0,0,0,0,0,0.0214687548577785,0.0214687548577785,2,5
0,0,18,0,0.0,295,175,4,0,2.8,27.6,2021-12-19,90,12,0,0,0,0,18,3,53026,4,0,0.0,1,8826,11401,2575,44,True,0,0,0,0,90,GK,Newcastle United,Manchester City,0,4,16550,2021,504050,0.0,0,0,0,0,0.0,0.0,5,3
0,0,11,0,0.0,295,186,1,0,1.1,10.8,2021-12-27,90,13,0,0,0,0,19,2,42106,1,1,0.0,2,529,4459,3930,44,True,0,0,0,0,90,GK,Newcastle United,Manchester United,1,1,16561,2021,505202,0.0,0,0,0,0,0.0,0.0,3,3
0,0,17,0,0.0,295,216,1,0,3.5,34.8,2022-01-15,90,18,0,0,0,0,22,4,43465,1,1,0.0,3,-855,6576,7431,44,True,0,0,0,0,90,GK,Newcastle United,Watford,1,1,16591,2021,508082,0.0,0,0,0,0,0.0812229886651039,0.0812229886651039,2,3
0,2,30,1,0.0,295,226,0,0,3.2,32.4,2022-01-22,90,10,0,0,0,0,23,4,46977,1,0,0.0,9,493,3333,2840,44,False,0,0,0,0,90,GK,Leeds,Newcastle United,0,1,16601,2021,509713,0.0,0,0,0,0,0.0648689568042755,0.0648689568042755,2,2
0,0,11,0,0.0,295,239,1,0,1.5,14.6,2022-02-08,90,8,0,0,0,0,24,2,65478,1,3,0.0,2,15424,20462,5038,44,True,0,0,0,0,90,GK,Newcastle United,Everton,3,1,16612,2021,512062,0.0,0,0,0,0,0.0,0.0,2,3
0,3,22,1,0.0,295,247,0,0,0.9,9.4,2022-02-13,90,2,0,0,0,0,25,1,69326,0,1,0.0,9,4196,9829,5633,44,True,0,0,0,0,90,GK,Newcastle United,Aston Villa,1,0,16622,2021,513329,0.0,0,0,0,0,0.0,0.0,2,3
0,0,13,0,0.0,295,259,1,0,2.1,21.2,2022-02-19,90,19,0,0,0,0,26,2,88919,1,1,0.0,2,19349,24978,5629,44,False,0,0,0,0,90,GK,West Ham,Newcastle United,1,1,16634,2021,513949,0.0,0,0,0,0,0.0,0.0,2,3
