assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,5,0,5.2,346,63,1,0,1.7,3.4,2021-10-02,72,6,0,0,0,0,7,0,4826,1,3,8.0,2,-490,151,641,48,False,0,0,0,0.0,76,ML,Chelsea,Southampton,3,1,16438,2021,486484,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,3,0,0.0,346,79,0,0,0.0,0.0,2021-10-16,1,10,0,0,0,0,8,0,4902,0,1,0.0,1,-62,450,512,48,True,0,0,0,0.0,1,Sub,Southampton,Leeds,1,0,16454,2021,488196,0.0,0,0,0,0.0,0.0,0.0,2,3
0,0,8,0,24.4,346,128,1,0,4.1,12.2,2021-11-27,45,11,0,0,0,0,13,0,4516,0,4,4.0,1,-87,197,284,47,False,0,0,0,0.0,42,Sub,Liverpool,Southampton,4,0,16503,2021,497428,0.3734862208366394,0,2,0,0.0,0.3734862208366394,0.0,2,5
0,0,7,0,15.5,346,139,2,0,5.2,7.6,2021-12-01,64,9,0,0,0,0,14,0,4596,2,2,29.0,2,44,221,177,47,True,0,0,3,0.394563615322113,66,ML,Southampton,Leicester,2,2,16514,2021,499096,0.0908072888851165,0,1,0,0.394563615322113,0.394563615322113,0.0,2,3
0,0,0,1,5.6,346,146,0,0,0.9,0.0,2021-12-04,83,4,0,0,0,0,15,0,4784,1,1,5.0,2,144,402,258,47,True,1,0,1,0.0198306012898683,85,ML,Southampton,Brighton,1,1,16521,2021,499895,0.0,0,0,0,0.0198306012898683,0.1338311284780502,0.1338311284780502,2,3
0,0,5,0,21.5,346,151,3,0,6.8,11.6,2021-12-11,90,1,0,0,0,0,16,0,5036,0,3,35.0,2,149,500,351,47,False,0,0,3,0.0765544325113296,90,ML,Arsenal,Southampton,3,0,16526,2021,501718,0.072005771100521,0,2,0,0.0765544325113296,0.1485601961612701,0.0,2,4
0,0,4,0,2.1,346,165,2,0,2.1,0.0,2021-12-15,81,7,0,0,0,0,17,0,5072,2,2,21.0,2,36,329,293,47,False,0,0,2,0.0821355506777763,84,FW,Crystal Palace,Southampton,2,2,16542,2021,503269,0.0,0,0,0,0.0821355506777763,0.0,0.0,2,2
0,0,10,0,2.0,346,176,1,0,0.6,3.0,2022-01-11,69,3,0,0,0,0,21,0,4631,1,4,1.0,2,-187,111,298,47,True,0,0,1,0.0440988764166832,73,DMR,Southampton,Brentford,4,1,16551,2021,507734,0.0,0,0,0,0.0440988764166832,0.0440988764166832,0.0,2,3
0,0,4,0,1.9,346,220,2,0,0.7,4.6,2022-01-15,70,20,0,0,0,0,22,0,4571,1,3,0.0,2,-112,153,265,47,False,0,0,0,0.0,75,DMR,Wolverhampton Wanderers,Southampton,3,1,16595,2021,508154,0.0,0,0,0,0.0,0.0316354073584079,0.0316354073584079,2,3
0,0,1,0,0.3,346,305,0,0,0.0,0.0,2022-04-02,3,10,0,0,0,0,31,0,3786,1,1,0.0,1,-4,24,28,47,False,0,0,0,0.0,2,Sub,Leeds,Southampton,1,1,16681,2021,522830,0.0,0,0,0,0.0,0.0,0.0,2,2
1,0,13,0,11.4,346,333,2,0,3.5,1.6,2022-04-24,65,4,0,0,0,0,34,0,3817,2,2,22.0,5,-36,20,56,47,False,0,0,1,0.0405454188585281,71,ML,Brighton,Southampton,2,2,16713,2021,529287,0.0558910407125949,0,2,0,0.0405454188585281,0.1502616703510284,0.0538252107799053,2,2
0,0,10,0,1.6,346,346,1,0,2.1,12.2,2022-04-30,79,7,0,0,0,0,35,0,3976,2,1,7.0,2,120,169,49,47,True,0,0,1,0.0189622920006513,83,ML,Southampton,Crystal Palace,1,2,16720,2021,530533,0.0,0,0,0,0.0189622920006513,0.0189622920006513,0.0,2,3
1,0,9,0,10.4,346,366,2,0,3.7,23.0,2022-05-17,70,11,0,0,0,0,37,0,3899,2,1,4.0,4,-60,22,82,47,True,1,0,0,0.0,74,ML,Southampton,Liverpool,1,2,16740,2021,536755,0.0377408601343631,1,1,0,0.0,0.0377408601343631,0.0,4,3
