assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,1,0,0.5,386,133,1,0,0.2,1.4,2021-11-30,10,10,0,0,0,0,14,0,3888,0,1,0.0,1,27,178,151,47,False,0,0,0,0.0,8,Sub,Leeds,Crystal Palace,1,0,16508,2021,498755,0.0,0,0,0,0.0,0.071934200823307,0.071934200823307,2,2
1,2,29,0,16.3,386,156,1,0,4.3,26.8,2021-12-12,72,8,0,0,0,0,16,0,3902,1,3,0.0,7,-22,175,197,47,True,0,0,0,0.0,75,MC,Crystal Palace,Everton,3,1,16531,2021,502613,0.5569242238998413,1,1,0,0.0,0.1653616577386856,0.1653616577386856,2,2
0,0,13,0,1.5,386,165,2,0,1.4,12.2,2021-12-15,90,16,0,0,0,0,17,0,5133,2,2,0.0,2,1001,1243,242,47,True,0,0,0,0.0,90,MC,Crystal Palace,Southampton,2,2,16542,2021,503251,0.0,0,0,0,0.0,0.0,0.0,2,2
0,0,15,0,16.1,386,188,3,0,3.5,19.0,2021-12-26,90,17,0,0,0,0,19,0,5345,0,3,0.0,2,101,461,360,47,False,0,0,0,0.0,90,MC,Tottenham,Crystal Palace,3,0,16563,2021,505057,0.0283730924129486,0,1,0,0.0,0.1065541878342628,0.0781810954213142,2,4
1,0,26,1,39.6,386,194,0,0,6.9,27.0,2021-12-28,72,15,0,0,0,0,20,0,7972,0,3,2.0,6,1419,1678,259,47,True,0,0,0,0.0,78,MC,Crystal Palace,Norwich,3,0,16570,2021,505264,0.1508730798959732,0,3,0,0.0,0.2826440334320068,0.2037771642208099,2,2
0,0,16,0,27.3,386,204,3,0,3.8,9.8,2022-01-01,74,19,0,0,0,0,21,0,8934,3,2,1.0,2,1766,3086,1320,47,True,0,0,1,0.0182294715195894,80,MC,Crystal Palace,West Ham,2,3,16579,2021,505514,0.1163965165615081,0,2,0,0.0182294715195894,0.5300601720809937,0.3954342007637024,3,2
0,0,0,0,1.3,386,212,1,0,0.0,0.0,2022-01-14,90,4,0,0,0,0,22,0,8687,1,1,0.0,1,135,1864,1729,47,False,1,0,0,0.0,90,MC,Brighton,Crystal Palace,1,1,16587,2021,507837,0.0,0,0,0,0.0,0.5096805691719055,0.5096805691719055,2,2
0,0,5,0,0.4,386,224,2,0,0.3,2.8,2022-01-23,76,11,0,0,0,0,23,0,7858,3,1,0.0,1,-673,330,1003,47,True,1,0,0,0.0,78,MC,Crystal Palace,Liverpool,1,3,16599,2021,510180,0.0,0,0,0,0.0,0.6055403351783752,0.6055403351783752,4,2
0,0,15,0,13.5,386,234,1,0,6.6,5.6,2022-02-09,90,15,0,0,0,0,24,0,7646,1,1,47.0,2,-321,331,652,47,False,0,0,4,0.0633232966065406,90,MC,Norwich,Crystal Palace,1,1,16609,2021,512164,0.0475183203816413,0,1,0,0.0633232966065406,0.1559315919876098,0.0960973873734474,2,2
0,0,11,1,7.6,386,241,0,0,1.8,10.0,2022-02-12,65,3,0,0,0,0,25,0,7320,0,0,0.0,3,-315,256,571,47,False,0,0,0,0.0,67,MC,Brentford,Crystal Palace,0,0,16616,2021,512665,0.0,0,0,0,0.0,0.0,0.0,2,2
0,0,13,0,2.4,386,178,1,0,1.2,7.2,2022-02-23,79,18,0,0,0,0,26,0,8128,4,1,2.0,2,289,819,530,47,False,0,0,0,0.0,83,MC,Watford,Crystal Palace,1,4,16553,2021,515389,0.0,0,0,0,0.0,0.396890789270401,0.396890789270401,2,2
0,0,1,0,0.0,386,280,0,0,0.0,0.0,2022-03-05,8,20,0,0,0,0,28,0,6824,2,0,0.0,0,-544,106,650,47,False,1,0,0,0.0,4,Sub,Wolverhampton Wanderers,Crystal Palace,0,2,16655,2021,517631,0.0,0,0,0,0.0,0.0,0.0,2,3
0,0,2,0,0.2,386,346,0,0,0.9,0.4,2022-04-30,6,16,0,0,0,0,35,0,5732,2,1,8.0,1,-58,26,84,47,False,0,0,1,0.0541683882474899,3,Sub,Southampton,Crystal Palace,1,2,16720,2021,530551,0.0,0,0,0,0.0541683882474899,0.0561792217195034,0.0561792217195034,2,3
0,0,9,1,12.7,386,356,0,0,3.7,23.8,2022-05-07,90,18,0,0,0,0,36,0,5673,0,1,0.0,2,-57,66,123,47,True,1,0,0,0.0,90,MC,Crystal Palace,Watford,1,0,16730,2021,532533,0.0567609369754791,0,1,0,0.0,0.1273335814476013,0.0705726444721221,2,2
0,0,4,0,1.7,386,322,1,0,1.2,9.8,2022-05-19,56,8,0,0,0,0,37,0,5960,2,3,0.0,0,107,214,107,47,False,1,0,0,0.0,61,MC,Everton,Crystal Palace,3,2,16704,2021,536795,0.0,0,0,0,0.0,0.0,0.0,2,2
