assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,3,0,1.1,137,104,0,0,0.6,0.4,2021-11-06,5,5,0,0,0,0,11,0,45094,1,1,4.0,1,4371,5495,1124,79,True,0,0,0,0.0,3,Sub,Chelsea,Burnley,1,1,16479,2021,493976,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,14,0,10.8,137,113,0,1,8.3,33.2,2021-11-20,28,9,0,0,0,0,12,0,46060,3,0,39.0,6,234,3017,2783,79,False,0,1,2,0.8635908365249634,26,Sub,Leicester,Chelsea,0,3,16488,2021,495395,0.031683437526226,0,1,1,0.8635908365249634,1.0222257375717163,0.1269514411687851,4,3
0,0,4,0,16.1,137,125,0,0,2.8,5.8,2021-11-28,12,13,0,0,0,0,13,0,56767,1,1,6.0,1,9505,11869,2364,79,True,0,0,0,0.0,12,Sub,Chelsea,Manchester United,1,1,16500,2021,498289,0.0915420949459075,0,1,0,0.0,0.0915420949459075,0.0,3,4
0,0,9,0,12.2,137,135,1,0,2.9,6.4,2021-12-01,90,18,0,0,0,0,14,0,58086,2,1,10.0,2,1130,4522,3392,79,False,0,0,0,0.0,90,AMC,Watford,Chelsea,1,2,16509,2021,499314,0.0458223819732666,0,1,0,0.0,0.1425925344228744,0.0967701524496078,4,2
0,0,2,0,0.4,137,149,1,0,0.6,0.0,2021-12-04,18,19,0,0,0,0,15,0,54922,2,3,6.0,1,-3509,1842,5351,79,False,0,0,1,0.0774965360760688,14,Sub,West Ham,Chelsea,3,2,16524,2021,499638,0.0,0,0,0,0.0774965360760688,0.0774965360760688,0.0,4,3
0,0,-1,0,24.3,137,168,1,0,6.3,5.6,2021-12-16,90,8,0,0,0,0,17,0,50857,1,1,33.0,2,-2620,690,3310,79,True,0,0,3,0.6210306286811829,90,FW,Chelsea,Everton,1,1,16543,2021,503338,0.1016959995031356,0,2,0,0.6210306286811829,0.7610735297203064,0.1797171831130981,2,4
0,0,1,1,2.8,137,180,0,0,2.9,3.6,2021-12-19,90,20,0,0,0,0,18,0,54882,0,0,23.0,3,1733,3253,1520,79,False,0,0,1,0.3617724776268005,90,FW,Wolverhampton Wanderers,Chelsea,0,0,16555,2021,504019,0.0,0,0,0,0.3617724776268005,0.3858387768268585,0.0240662824362516,4,3
0,0,10,0,15.8,137,181,1,0,2.6,6.4,2021-12-26,90,2,0,0,0,0,19,0,58075,3,1,4.0,2,1673,3892,2219,79,False,0,0,0,0.0,90,FW,Aston Villa,Chelsea,1,3,16556,2021,505170,0.0733685120940208,0,1,0,0.0,0.5656030774116516,0.4922345578670501,4,2
0,0,10,0,13.5,137,193,1,0,3.1,9.0,2021-12-29,90,4,0,0,0,0,20,0,54458,1,1,8.0,2,-1013,814,1827,79,True,0,0,0,0.0,90,DMR,Chelsea,Brighton,1,1,16568,2021,505345,0.0631005987524986,0,1,0,0.0,0.0631005987524986,0.0,2,4
0,0,17,0,3.2,137,203,2,1,9.4,37.8,2022-01-02,90,11,0,0,0,0,21,0,52894,2,2,53.0,6,-1730,881,2611,79,True,1,1,3,0.7032403349876404,90,AMC,Chelsea,Liverpool,2,2,16578,2021,505713,0.0,0,0,1,0.7032403349876404,0.8036463856697083,0.1004060506820678,4,4
0,0,7,1,12.4,137,215,0,0,1.7,2.8,2022-01-15,68,12,0,0,0,0,22,0,112782,0,1,2.0,3,32720,40116,7396,79,False,0,0,0,0.0,70,AMC,Manchester City,Chelsea,1,0,16590,2021,507897,0.0168207045644521,0,1,0,0.0,0.0168207045644521,0.0,4,5
0,0,0,1,3.8,137,254,0,0,3.1,0.2,2022-02-19,90,7,0,0,0,0,26,0,62640,1,0,27.0,2,-484,2156,2640,79,False,1,0,2,0.533410906791687,90,MC,Crystal Palace,Chelsea,0,1,16629,2021,514225,0.0,0,0,0,0.533410906791687,0.5913021564483643,0.0578912608325481,4,2
1,2,43,1,20.5,137,272,0,1,12.8,62.2,2022-03-05,90,5,0,0,0,0,28,0,73116,4,0,45.0,13,8490,10878,2388,79,False,0,1,2,0.7171155214309692,90,AMC,Burnley,Chelsea,0,4,16647,2021,517542,0.4145659506320953,1,1,1,0.7171155214309692,1.2216178178787231,0.5045022964477539,4,2
0,0,2,0,1.5,137,284,0,0,0.2,0.2,2022-03-13,12,14,0,0,0,0,29,0,66622,0,1,0.0,1,-4193,4569,8762,79,True,0,0,0,0.0,10,Sub,Chelsea,Newcastle United,1,0,16659,2021,519906,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,0,0,1.0,137,319,0,0,4.2,5.6,2022-04-09,45,16,0,0,0,0,32,0,62372,6,0,35.0,1,-2076,602,2678,79,False,0,0,2,0.2103406339883804,42,Sub,Southampton,Chelsea,0,6,16687,2021,524629,0.0,0,0,0,0.2103406339883804,0.3361597657203674,0.125819131731987,4,3
0,0,25,0,11.7,137,335,0,1,6.4,35.2,2022-04-24,14,19,0,0,0,0,34,0,61218,0,1,17.0,6,-329,832,1161,79,True,0,1,1,0.3712339997291565,11,Sub,Chelsea,West Ham,1,0,16711,2021,529363,0.022138187661767,0,1,1,0.3712339997291565,0.3933722078800201,0.0,3,4
0,0,3,0,0.7,137,364,0,0,0.4,1.6,2022-04-28,19,13,0,0,0,0,34,0,61218,1,1,2.0,1,-329,832,1161,79,False,0,0,0,0.0,19,Sub,Manchester United,Chelsea,1,1,16742,2021,530013,0.0,0,0,0,0.0,0.0366273857653141,0.0366273857653141,4,4
0,0,2,0,1.8,137,342,0,0,0.4,0.4,2022-05-01,22,8,0,0,0,0,35,0,62267,0,1,2.0,1,687,1496,809,79,False,0,0,0,0.0,20,Sub,Everton,Chelsea,1,0,16724,2021,531070,0.0,0,0,0,0.0,0.0,0.0,4,2
