assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,2,0,0.3,282,38,0,0,0.0,0.0,2021-09-11,5,14,0,0,0,0,4,0,9514,1,4,0.0,1,-1188,1036,2224,58,True,0,0,0,0.0,2,Sub,Manchester United,Newcastle United,4,1,16410,2021,480357,0.0,0,0,0,0.0,0.3690219819545746,0.3690219819545746,2,4
0,0,1,0,0.0,282,108,0,0,0.0,0.0,2021-11-06,10,12,0,0,0,0,11,0,10001,2,0,0.0,1,-93,293,386,57,True,0,0,0,0.0,9,Sub,Manchester United,Manchester City,0,2,16483,2021,493705,0.0,0,0,0,0.0,0.0,0.0,5,4
0,1,26,0,34.3,282,119,2,1,12.0,50.8,2021-11-20,45,18,0,0,0,0,12,0,11789,1,4,35.0,7,1267,1682,415,57,False,0,1,1,0.6744329929351807,41,Sub,Watford,Manchester United,4,1,16494,2021,495672,0.3933870494365692,0,3,1,0.6744329929351807,1.1995943784713743,0.1863908171653747,3,2
0,0,4,0,0.0,282,125,0,0,0.2,2.0,2021-11-28,1,6,0,0,0,0,13,0,24305,1,1,0.0,1,11079,12438,1359,57,False,0,0,0,0.0,1,Sub,Chelsea,Manchester United,1,1,16500,2021,498302,0.0,0,0,0,0.0,0.0,0.0,3,4
0,0,2,0,0.0,282,134,0,0,0.0,0.0,2021-12-02,1,1,0,0,0,0,14,0,26961,2,3,0.0,1,2450,5187,2737,57,True,0,0,0,0.0,1,Sub,Manchester United,Arsenal,3,2,16512,2021,499475,0.0,0,0,0,0.0,0.0,0.0,4,4
0,0,4,0,0.8,282,144,0,0,0.5,4.4,2021-12-05,4,7,0,0,0,0,15,0,27156,0,1,0.0,1,-193,4078,4271,57,True,0,0,0,0.0,3,Sub,Manchester United,Crystal Palace,1,0,16519,2021,500517,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,5,0,0.0,282,160,0,0,0.3,3.2,2021-12-11,2,15,0,0,0,0,16,0,25149,1,0,0.0,1,-2375,2566,4941,57,False,0,0,0,0.0,1,Sub,Norwich,Manchester United,0,1,16535,2021,501875,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,4,0,0.0,282,211,0,0,2.3,3.0,2022-01-15,1,2,0,0,0,0,22,0,18737,2,2,20.0,1,-392,1013,1405,57,False,0,0,1,0.0668475329875946,1,Sub,Aston Villa,Manchester United,2,2,16586,2021,508250,0.0,0,0,0,0.0668475329875946,0.0668475329875946,0.0,3,2
0,0,8,0,3.3,282,239,1,0,1.5,3.2,2022-02-08,30,14,0,0,0,0,24,0,51814,1,3,8.0,1,31460,35122,3662,57,False,0,0,1,0.0101901143789291,27,Sub,Newcastle United,Everton,3,1,16612,2021,512087,0.0,0,0,0,0.0101901143789291,0.0101901143789291,0.0,2,3
0,0,8,1,14.1,282,244,0,0,2.9,12.4,2022-02-12,90,10,0,0,0,0,25,0,48156,0,3,2.0,3,-2140,6011,8151,57,True,0,0,0,0.0,90,MC,Everton,Leeds,3,0,16619,2021,512707,0.0193784087896347,0,1,0,0.0,0.2418800294399261,0.2418800294399261,2,2
0,0,8,0,2.8,282,258,2,0,2.3,4.4,2022-02-19,90,16,0,0,0,0,26,0,59836,0,2,16.0,2,11638,17721,6083,57,False,0,0,3,0.0912767201662063,90,MC,Southampton,Everton,2,0,16633,2021,514281,0.0,0,0,0,0.0912767201662063,0.1313570439815521,0.040080327540636,2,3
0,0,3,1,3.3,282,266,0,0,1.2,8.8,2022-02-26,70,12,0,0,0,0,27,0,57316,1,0,0.0,2,-2233,3874,6107,57,True,1,0,0,0.0,73,AMC,Everton,Manchester City,0,1,16641,2021,516258,0.0,0,0,0,0.0,0.0,0.0,5,2
0,0,7,0,16.3,282,278,5,0,2.3,4.2,2022-03-07,58,17,0,0,0,0,28,0,53229,0,5,2.0,1,-5006,2970,7976,57,False,0,0,0,0.0,62,MC,Tottenham,Everton,5,0,16653,2021,518761,0.0247656125575304,0,1,0,0.0,0.0247656125575304,0.0,2,4
0,0,13,0,1.3,282,286,1,0,2.3,20.0,2022-03-13,90,20,0,0,0,0,29,0,55222,1,0,2.0,2,-275,5848,6123,57,True,0,0,0,0.0,90,MC,Everton,Wolverhampton Wanderers,0,1,16661,2021,519958,0.0,0,0,0,0.0,0.1023243814706802,0.1023243814706802,3,2
