assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,14,1,40.6,35,11,0,0,5.6,10.2,2021-08-21,90,14,0,0,0,0,2,0,99747,0,2,5.0,3,16498,24903,8405,60,True,0,0,1,0.0216920897364616,90,MC,Aston Villa,Newcastle United,2,0,16388,2021,476937,0.0801973342895507,0,3,0,0.0216920897364616,0.0738887935876846,0.0198003388941288,2,2
0,0,16,0,58.3,35,33,3,0,8.1,19.2,2021-09-11,90,6,0,0,0,0,4,0,71270,0,3,3.0,1,-28853,2096,30949,60,False,1,0,1,0.0182618014514446,90,MC,Chelsea,Aston Villa,3,0,16413,2021,480543,0.6872077584266663,0,4,0,0.0182618014514446,0.7028506398200989,0.0499191768467426,2,4
0,0,0,0,1.1,35,41,0,0,1.6,4.2,2021-09-18,39,8,0,0,0,0,5,0,69175,0,3,11.0,1,-4859,4330,9189,59,True,0,0,2,0.0710543319582939,39,MC,Aston Villa,Everton,3,0,16422,2021,482365,0.0,0,0,0,0.0710543319582939,0.0710543319582939,0.0,2,2
0,0,-1,1,4.4,35,58,0,0,0.8,3.6,2021-09-25,90,13,0,0,0,0,6,0,58435,1,0,0.0,2,-10895,1112,12007,59,False,1,0,0,0.0,90,MC,Manchester United,Aston Villa,0,1,16431,2021,484387,0.0,0,0,0,0.0,0.5068937540054321,0.5068937540054321,2,4
0,0,4,0,11.9,35,68,2,0,3.9,8.8,2021-10-03,90,17,0,0,0,0,7,0,57700,1,2,18.0,2,-1811,2059,3870,58,False,0,0,3,0.0736505687236785,90,MC,Tottenham,Aston Villa,2,1,16443,2021,487040,0.0471701472997665,0,1,0,0.0736505687236785,0.0955694466829299,0.0483993031084537,2,4
1,3,49,0,50.6,35,72,3,1,12.9,70.8,2021-10-16,90,20,0,0,0,0,8,0,59182,3,2,8.0,13,627,4446,3819,58,True,0,1,2,0.0358469486236572,90,MC,Aston Villa,Wolverhampton Wanderers,2,3,16447,2021,488079,0.6257299184799194,1,6,1,0.0358469486236572,0.9192279577255248,0.4344368577003479,3,2
0,0,7,0,11.3,35,81,3,0,2.4,4.2,2021-10-22,90,1,0,0,0,0,9,0,90183,1,3,8.0,1,26430,31245,4815,58,False,1,0,1,0.0227327030152082,90,MC,Arsenal,Aston Villa,3,1,16456,2021,489563,0.0,0,0,0,0.0227327030152082,0.0227327030152082,0.0,2,4
0,0,4,0,15.3,35,91,4,0,3.1,6.8,2021-10-31,90,19,0,0,0,0,10,0,84531,4,1,9.0,1,-5217,8626,13843,58,True,1,0,2,0.1093651726841926,90,MC,Aston Villa,West Ham,1,4,16466,2021,493184,0.0707333385944366,0,1,0,0.1093651726841926,0.5934227108955383,0.4133242070674896,3,2
0,0,8,0,16.4,35,109,1,0,3.9,13.6,2021-11-05,90,16,0,0,0,0,11,0,86143,0,1,9.0,2,324,8811,8487,58,False,0,0,2,0.0231563299894332,90,DMC,Southampton,Aston Villa,1,0,16484,2021,493624,0.0481517538428306,0,1,0,0.0231563299894332,0.1137110516428947,0.0655592903494834,2,3
0,0,13,1,15.4,35,111,0,0,4.1,17.8,2021-11-20,90,4,0,0,0,0,12,0,86847,0,2,8.0,3,-300,9339,9639,58,True,0,0,0,0.0,90,MC,Aston Villa,Brighton,2,0,16486,2021,495682,0.0447916314005851,0,1,0,0.0,0.0643264129757881,0.0643264129757881,2,2
0,3,40,0,19.3,35,126,1,1,8.3,51.8,2021-11-27,90,7,0,0,0,0,13,0,87366,2,1,12.0,10,94,7861,7767,58,False,0,1,3,0.1502623111009597,90,MC,Crystal Palace,Aston Villa,1,2,16501,2021,497450,0.0147986803203821,0,1,1,0.1502623111009597,0.2157596051692962,0.1544543653726577,2,2
0,0,15,0,32.1,35,131,2,0,5.4,21.8,2021-12-01,90,12,0,0,0,0,14,0,104599,2,1,0.0,2,15938,21501,5563,58,True,0,0,0,0.0,90,MC,Aston Villa,Manchester City,1,2,16506,2021,499327,0.0152208814397454,0,2,0,0.0,0.4728385806083679,0.4728385806083679,5,2
