assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
1,0,13,0,25.6,345,19,1,0,4.1,3.6,2021-08-22,90,13,0,0,0,0,2,0,129701,1,1,12.0,5,-5308,11466,16774,70,True,0,0,2,0.1176188811659812,90,FW,Southampton,Manchester United,1,1,16392,2021,477540,0.3304936289787292,0,2,0,0.1176188811659812,0.3968381583690643,0.0,3,3
0,0,5,0,12.9,345,25,1,0,5.0,3.6,2021-08-28,70,14,0,0,0,0,3,0,176201,2,2,33.0,2,34361,57430,23069,70,False,0,0,2,0.0796597599983215,72,FW,Newcastle United,Southampton,2,2,16397,2021,478989,0.0882409065961837,0,1,0,0.0796597599983215,0.1266316771507263,0.0183734353631734,2,3
0,0,7,1,10.7,345,45,0,0,1.7,0.2,2021-09-18,67,12,0,0,0,0,5,0,109201,0,0,6.0,2,-32175,4575,36750,70,False,0,0,1,0.0562740191817283,70,MC,Manchester City,Southampton,0,0,16421,2021,482136,0.0452963896095752,0,1,0,0.0562740191817283,0.1015704050660133,0.0,2,5
0,0,2,0,22.5,345,59,1,0,7.2,11.4,2021-09-26,63,20,0,0,0,0,6,0,100259,1,0,38.0,2,-11381,6730,18111,69,True,0,0,2,0.1480325013399124,65,FW,Southampton,Wolverhampton Wanderers,0,1,16433,2021,485469,0.1459437310695648,0,2,0,0.1480325013399124,0.3078401088714599,0.109518714249134,3,3
0,0,2,0,1.3,345,89,0,0,0.3,0.0,2021-10-23,11,5,0,0,0,0,9,0,65869,2,2,4.0,1,-6944,2150,9094,68,True,0,0,1,0.0323488265275955,9,Sub,Southampton,Burnley,2,2,16464,2021,489921,0.0,0,0,0,0.0323488265275955,0.0323488265275955,0.0,2,3
0,1,28,1,11.4,345,99,0,1,7.7,33.2,2021-10-30,90,18,0,0,0,0,10,0,65952,1,0,32.0,7,-944,3840,4784,68,False,0,1,2,0.6444244384765625,90,FW,Watford,Southampton,0,1,16474,2021,492206,0.0926211550831794,0,1,1,0.6444244384765625,0.7370455861091614,0.0,2,2
0,0,12,1,13.2,345,109,0,0,5.2,13.8,2021-11-05,90,2,0,0,0,0,11,0,83595,0,1,25.0,2,15177,18907,3730,68,True,0,0,2,0.0896417424082756,90,FW,Southampton,Aston Villa,1,0,16484,2021,493614,0.0431176386773586,0,1,0,0.0896417424082756,0.0431176386773586,0.0,2,3
0,3,32,0,10.6,345,117,1,1,9.2,39.4,2021-11-20,61,15,0,0,0,0,12,0,97028,1,2,42.0,9,12203,20956,8753,68,False,0,1,2,0.2652173340320587,63,FW,Norwich,Southampton,2,1,16492,2021,495808,0.0582579784095287,0,1,1,0.2652173340320587,0.3234753310680389,0.0,2,2
0,0,4,0,4.9,345,128,3,0,1.3,3.8,2021-11-27,45,11,0,0,0,0,13,0,95196,0,4,4.0,1,-1820,9251,11071,68,False,0,0,0,0.0,48,FW,Liverpool,Southampton,4,0,16503,2021,497424,0.0,0,0,0,0.0,0.0453675128519535,0.0453675128519535,2,5
0,3,30,0,1.6,345,139,2,1,11.3,40.4,2021-12-01,90,9,0,0,0,0,14,0,94675,2,2,71.0,9,-1028,5608,6636,68,True,0,1,4,0.5130636692047119,90,FW,Southampton,Leicester,2,2,16514,2021,499098,0.0,0,0,1,0.5130636692047119,0.1723331809043884,0.0546478629112243,2,3
