assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,7,1,3.3,359,17,0,0,4.4,4.0,2021-08-22,71,20,0,0,0,0,2,0,1758548,1,0,37.0,3,115573,200623,85050,100,False,0,0,2,0.1769917905330658,77,FW,Wolverhampton Wanderers,Tottenham,0,1,16393,2021,477581,0.0,0,0,0,0.1769917905330658,0.1769917905330658,0.0,3,3
0,2,29,1,34.1,359,27,0,1,10.9,40.8,2021-08-29,87,18,0,0,0,0,3,0,2025828,0,1,34.0,10,181122,318724,137602,101,True,0,1,3,0.0888468697667121,89,AMR,Tottenham,Watford,1,0,16404,2021,479398,0.103381872177124,0,2,1,0.0888468697667121,0.3262089788913727,0.2815507054328918,2,4
0,0,3,0,17.1,359,48,3,0,5.4,8.0,2021-09-19,90,6,0,0,0,0,5,0,964030,3,0,29.0,2,-551136,11329,562465,100,True,0,0,2,0.4340243935585022,90,FW,Tottenham,Chelsea,0,3,16425,2021,482925,0.0267321001738309,0,1,0,0.4340243935585022,0.4607564806938171,0.0267321001738309,4,4
0,0,24,0,46.8,359,51,3,1,12.5,44.0,2021-09-26,90,1,0,0,0,0,6,0,944388,1,3,34.0,7,-55034,72107,127141,100,False,0,1,2,0.3903290629386902,90,FWL,Arsenal,Tottenham,3,1,16434,2021,485637,0.204360157251358,0,3,1,0.3903290629386902,0.726007878780365,0.3356788158416748,3,4
2,2,25,0,34.8,359,68,1,0,12.6,20.0,2021-10-03,90,2,0,0,0,0,7,0,1025364,1,2,71.0,10,61370,112310,50940,100,True,0,0,5,0.545431911945343,90,AML,Tottenham,Aston Villa,2,1,16443,2021,487028,0.1239129230380058,1,2,0,0.545431911945343,1.3061696290969849,0.6917845010757446,2,4
0,2,32,0,62.7,359,77,2,1,14.7,44.8,2021-10-17,90,14,0,0,0,0,8,0,1186844,3,2,39.0,9,145974,221307,75333,101,False,0,1,1,0.6829935908317566,90,AML,Newcastle United,Tottenham,2,3,16452,2021,489086,0.233620673418045,0,5,1,0.6829935908317566,0.8661811947822571,0.0675811842083931,3,3
0,0,11,0,26.3,359,90,1,0,5.9,9.2,2021-10-24,90,19,0,0,0,0,9,0,1413867,0,1,23.0,2,214803,251161,36358,102,False,0,0,1,0.3218165934085846,90,AML,West Ham,Tottenham,1,0,16465,2021,490526,0.1453010737895965,0,2,0,0.3218165934085846,0.5168493390083313,0.0497316867113113,3,3
0,0,6,0,24.3,359,98,3,0,5.2,9.2,2021-10-30,90,13,0,0,0,0,10,0,1474812,3,0,18.0,2,60700,164602,103902,102,True,0,0,3,0.4221379458904266,90,AML,Tottenham,Manchester United,0,3,16473,2021,492541,0.0409039445221424,0,1,0,0.4221379458904266,0.0714670270681381,0.0,3,4
0,0,4,1,14.9,359,106,0,0,2.2,4.6,2021-11-07,84,8,0,0,0,0,11,0,1628813,0,0,2.0,3,142539,203072,60533,103,False,0,0,0,0.0,86,AMC,Everton,Tottenham,0,0,16481,2021,494608,0.0310908947139978,0,1,0,0.0,0.3774904012680053,0.3463995158672333,3,2
0,0,13,0,7.8,359,118,1,0,2.5,4.4,2021-11-21,90,10,0,0,0,0,12,0,1842747,1,2,13.0,2,203916,267149,63233,104,True,0,0,2,0.0699788108468055,90,AMC,Tottenham,Leeds,2,1,16493,2021,496606,0.0,0,0,0,0.0699788108468055,0.2115699648857116,0.1415911614894867,2,4
0,0,25,1,12.4,359,140,0,1,9.8,39.2,2021-12-02,86,3,0,0,0,0,14,0,1787175,0,2,46.0,8,-57492,39836,97328,104,True,0,1,2,0.8397088050842285,89,AMC,Tottenham,Brentford,2,0,16515,2021,499414,0.0902751311659812,0,1,1,0.8397088050842285,0.8397088050842285,0.0,2,4
1,2,39,1,58.3,359,147,0,1,15.4,57.4,2021-12-05,90,15,0,0,0,0,15,0,1809753,0,3,38.0,13,14322,74028,59706,104,True,0,1,3,0.2564581632614136,90,AMC,Tottenham,Norwich,3,0,16522,2021,500543,0.3128547668457031,1,4,1,0.2564581632614136,0.65883469581604,0.2109908759593963,2,4
0,0,20,0,31.1,359,177,2,1,9.2,35.6,2021-12-19,90,11,0,0,0,0,18,0,1376561,2,2,25.0,7,-42367,30006,72373,103,True,0,1,2,0.9031741619110109,90,FW,Tottenham,Liverpool,2,2,16552,2021,504151,0.5526244640350342,0,2,1,0.9031741619110109,2.0411455631256104,0.6729716658592224,4,4
0,0,34,1,33.4,359,188,0,1,12.9,47.6,2021-12-26,75,7,0,0,0,0,19,0,2422891,0,3,48.0,8,584118,609814,25696,104,True,0,1,2,0.5586562752723694,78,AMC,Tottenham,Crystal Palace,3,0,16563,2021,505046,0.0821022316813469,0,2,1,0.5586562752723694,1.01334547996521,0.4546891450881958,2,4
1,1,25,0,48.5,359,199,1,0,15.4,16.2,2021-12-28,90,16,0,0,0,0,20,0,2136604,1,1,89.0,6,119677,164960,45283,105,False,0,0,5,0.3655907213687897,90,AMC,Southampton,Tottenham,1,1,16575,2021,505252,0.6899231672286987,0,4,0,0.3655907213687897,0.9720066785812378,0.1295434385538101,3,3
1,0,24,1,32.6,359,210,0,0,12.1,29.0,2022-01-01,90,18,0,0,0,0,21,0,2473143,1,0,59.0,6,272630,316501,43871,106,False,0,0,4,0.6285775303840637,90,FWL,Watford,Tottenham,0,1,16585,2021,505503,0.69084233045578,1,2,0,0.6285775303840637,0.7766798138618469,0.1698846668004989,3,2
0,0,20,0,2.8,359,240,3,1,6.3,38.8,2022-02-09,90,16,0,0,0,0,24,0,1272230,3,2,21.0,7,59212,152575,93363,106,True,0,1,1,0.4851618111133575,90,AMC,Tottenham,Southampton,2,3,16613,2021,512180,0.0,0,0,1,0.4851618111133575,1.551587700843811,1.0664258003234863,2,4
0,0,13,0,60.8,359,249,2,0,13.6,17.6,2022-02-13,90,20,0,0,0,0,25,0,1275610,2,0,58.0,2,6383,73617,67234,107,True,0,0,3,0.1940784454345703,90,AMC,Tottenham,Wolverhampton Wanderers,0,2,16624,2021,513310,0.1968563944101333,0,4,0,0.1940784454345703,0.370668888092041,0.16459921002388,3,4
2,2,36,0,46.3,359,257,1,0,10.1,45.8,2022-02-19,79,12,0,0,0,0,26,0,1639539,3,2,9.0,10,226536,286610,60074,107,False,0,0,1,0.1440067589282989,82,AMC,Manchester City,Tottenham,2,3,16632,2021,514459,1.273409724235535,2,4,0,0.1440067589282989,1.4174164533615112,0.5179213285446167,3,5
0,0,13,0,48.7,359,124,1,0,7.3,16.6,2022-02-23,90,5,0,0,0,0,26,0,1639539,0,1,8.0,2,226536,286610,60074,107,False,0,0,0,0.0,90,AMC,Burnley,Tottenham,1,0,16499,2021,515336,0.2890399396419525,0,4,0,0.0,0.233633205294609,0.0132786678150296,3,2
0,1,33,1,19.0,359,267,0,1,12.8,53.6,2022-02-26,86,10,0,0,0,0,27,0,2100853,4,0,55.0,9,281052,303130,22078,108,False,0,1,4,0.8922594785690308,88,AMC,Leeds,Tottenham,0,4,16642,2021,515741,0.0587493367493152,0,1,1,0.8922594785690308,1.3983250856399536,0.6070227026939392,3,2
0,0,17,1,26.4,359,278,0,1,11.4,47.2,2022-03-07,66,8,0,0,0,0,28,0,1804292,0,5,40.0,7,42143,177692,135549,108,True,1,1,2,0.6829000115394592,70,AMC,Tottenham,Everton,5,0,16653,2021,518748,0.1816747784614563,0,2,1,0.6829000115394592,1.2962431907653809,0.5016797780990601,2,4
0,0,14,0,8.8,359,288,3,0,3.6,3.6,2022-03-12,90,13,0,0,0,0,29,0,2076468,2,3,24.0,2,202512,272543,70031,109,False,0,0,2,0.1655793190002441,90,AMC,Manchester United,Tottenham,3,2,16663,2021,519526,0.0,0,0,0,0.1655793190002441,0.2129120528697967,0.0473327375948429,3,4
0,0,8,1,33.3,359,153,0,0,6.3,7.4,2022-03-16,79,4,0,0,0,0,29,0,2076468,2,0,22.0,3,202512,272543,70031,109,False,0,0,1,0.0786953419446945,82,AMC,Brighton,Tottenham,0,2,16528,2021,520746,0.1858687847852707,0,3,0,0.0786953419446945,0.2806021869182586,0.0356775224208831,3,2
0,3,51,0,15.5,359,298,1,2,12.8,70.6,2022-03-20,90,19,0,0,0,0,30,0,2681408,1,3,42.0,15,177622,214850,37228,109,True,0,2,3,0.9599556922912598,90,AMC,Tottenham,West Ham,3,1,16673,2021,522060,0.5117151141166687,0,1,2,0.9599556922912598,2.167182683944702,0.6955119371414185,3,4
1,2,35,0,66.9,359,308,1,1,18.0,61.0,2022-04-03,90,14,0,0,0,0,31,0,2166864,1,5,52.0,12,-47724,84259,131983,109,True,0,1,4,0.8909023404121399,90,AMC,Tottenham,Newcastle United,5,1,16678,2021,523648,0.639025092124939,1,5,1,0.8909023404121399,1.504770040512085,0.9421733617782592,2,4
0,3,64,1,1.5,359,312,0,3,15.9,106.4,2022-04-09,77,2,0,0,0,0,32,0,2306932,4,0,51.0,21,131633,157090,25457,110,False,0,3,3,0.5696512460708618,83,FWL,Aston Villa,Tottenham,0,4,16694,2021,524806,0.0,0,0,3,0.5696512460708618,0.6434311270713806,0.0737798660993576,3,2
0,0,3,1,1.7,359,327,0,0,3.8,0.2,2022-04-16,87,4,0,0,0,0,33,0,2631562,1,0,36.0,3,281671,305740,24069,111,True,0,0,2,0.1886811852455139,90,FWL,Tottenham,Brighton,0,1,16699,2021,526102,0.0,0,0,0,0.1886811852455139,0.1886811852455139,0.0,2,4
0,0,14,1,29.5,359,332,0,0,4.6,12.4,2022-04-23,90,3,0,0,0,0,34,0,2458567,0,0,4.0,3,-120979,63089,184068,111,False,0,0,0,0.0,90,FWL,Brentford,Tottenham,0,0,16714,2021,528897,0.1243126094341278,0,2,0,0.0,0.316183477640152,0.3002447485923767,3,2
1,3,58,1,56.7,359,347,0,2,19.5,93.4,2022-05-01,81,9,0,0,0,0,35,0,2384938,1,3,45.0,19,-83661,56290,139951,110,True,0,2,3,0.4581193029880523,83,FWL,Tottenham,Leicester,3,1,16719,2021,531025,0.3981492519378662,1,4,2,0.4581193029880523,0.5157426595687866,0.0349223800003528,2,4
0,0,25,0,21.9,359,358,1,1,11.2,52.8,2022-05-07,90,11,0,0,0,0,36,0,2441497,1,1,37.0,7,43735,128208,84473,110,False,0,1,2,0.7055782675743103,90,FWL,Liverpool,Tottenham,1,1,16728,2021,533115,0.1105880439281463,0,2,1,0.7055782675743103,0.8161662817001343,0.0,3,5
1,2,32,1,40.9,359,218,0,1,10.0,36.4,2022-05-12,71,1,0,0,0,0,36,0,2441497,0,3,23.0,13,43735,128208,84473,110,True,0,1,2,0.6611547470092773,74,AMC,Tottenham,Arsenal,3,0,16593,2021,535017,0.2607071697711944,0,3,1,0.6611547470092773,0.9580270648002625,0.6657344698905945,4,4
0,0,8,1,49.0,359,367,0,0,10.5,18.0,2022-05-15,90,5,0,0,0,0,37,0,3034967,0,1,38.0,3,445243,460285,15042,111,True,0,0,2,0.5191001892089844,90,AMC,Tottenham,Burnley,1,0,16739,2021,536008,0.1827543675899505,0,4,0,0.5191001892089844,1.1977607011795044,0.5381641387939453,2,4
