assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,3,0,2.4,269,30,0,0,0.3,0.2,2021-08-29,37,20,0,0,0,0,3,0,290204,1,0,0.0,1,-78144,12507,90651,85,False,0,0,0,0.0,36,Sub,Wolverhampton Wanderers,Manchester United,0,1,16405,2021,479709,0.0,0,0,0,0.0,0.0,0.0,3,3
0,0,3,0,0.3,269,58,1,0,2.1,0.2,2021-09-25,8,2,0,0,0,0,6,0,157100,1,0,20.0,1,-19197,870,20067,84,True,0,0,1,0.0165571700781583,4,Sub,Manchester United,Aston Villa,0,1,16431,2021,484378,0.0,0,0,0,0.0165571700781583,0.0165571700781583,0.0,2,4
0,0,0,0,12.8,269,67,0,0,3.4,4.2,2021-10-02,56,8,0,0,0,0,7,0,155055,1,1,17.0,1,-4028,2178,6206,84,True,0,0,1,0.0772623494267463,58,FW,Manchester United,Everton,1,1,16442,2021,486200,0.0189838390797376,0,1,0,0.0772623494267463,0.4209665656089782,0.3247203826904297,2,4
0,0,-1,0,0.5,269,88,0,0,3.6,1.0,2021-10-24,28,11,0,0,0,0,9,0,150187,5,0,34.0,1,-2424,1087,3511,84,True,0,0,1,0.6800684332847595,23,Sub,Manchester United,Liverpool,0,5,16463,2021,490850,0.0,0,0,0,0.6800684332847595,0.0,0.0,4,4
0,2,28,1,3.0,269,98,0,1,8.5,34.6,2021-10-30,81,17,0,0,0,0,10,0,150173,3,0,47.0,8,-2104,2166,4270,84,False,0,1,4,0.7564190030097961,83,FW,Tottenham,Manchester United,0,3,16473,2021,492556,0.0,0,0,1,0.7564190030097961,0.7564190030097961,0.0,3,4
0,0,18,0,2.9,269,186,0,1,10.9,32.2,2021-12-27,45,14,0,0,0,0,19,0,143775,1,1,74.0,5,342,1311,969,84,False,0,1,5,1.1142185926437378,39,Sub,Newcastle United,Manchester United,1,1,16561,2021,505228,0.0,0,0,1,1.1142185926437378,1.1267610788345337,0.0125425541773438,3,3
0,0,6,0,12.0,269,198,1,0,2.3,1.4,2021-12-30,90,5,0,0,0,0,20,0,158693,1,3,10.0,2,9319,10018,699,84,True,0,0,1,0.0305748116225004,90,FW,Manchester United,Burnley,3,1,16574,2021,505404,0.1034646108746528,0,1,0,0.0305748116225004,0.1034646108746528,0.0,2,4
0,0,9,0,1.9,269,208,1,0,0.9,2.0,2022-01-03,90,20,0,0,0,0,21,0,160479,1,0,5.0,2,5963,11049,5086,84,True,0,0,1,0.0171450302004814,90,FW,Manchester United,Wolverhampton Wanderers,0,1,16583,2021,505886,0.0,0,0,0,0.0171450302004814,0.1472340524196624,0.1300890296697616,3,4
0,0,7,0,3.0,269,211,2,0,0.9,4.2,2022-01-15,90,2,0,0,0,0,22,0,222507,2,2,2.0,2,35366,49447,14081,84,False,0,0,0,0.0,90,FW,Aston Villa,Manchester United,2,2,16586,2021,508249,0.0,0,0,0,0.0,0.0281374249607324,0.0281374249607324,3,2
1,0,16,0,10.4,269,228,0,0,2.9,17.0,2022-01-22,8,19,0,0,0,0,23,0,173624,0,1,2.0,4,-22770,3834,26604,84,True,0,0,0,0.0,8,Sub,Manchester United,West Ham,1,0,16603,2021,509739,0.940220296382904,1,1,0,0.0,0.940220296382904,0.0,3,4
0,0,3,0,1.3,269,233,1,0,5.5,2.2,2022-02-08,67,5,0,0,0,0,24,0,176931,1,1,51.0,2,851,9531,8680,84,False,0,0,2,0.6355212926864624,70,FW,Burnley,Manchester United,1,1,16608,2021,512139,0.0,0,0,0,0.6355212926864624,0.678046464920044,0.0425251498818397,3,2
0,0,2,0,0.0,269,288,0,0,0.0,0.0,2022-03-12,10,17,0,0,0,0,29,0,151682,2,3,0.0,1,-1244,604,1848,84,True,0,0,0,0.0,8,Sub,Manchester United,Tottenham,3,2,16663,2021,519516,0.0,0,0,0,0.0,0.0,0.0,3,4
0,0,4,0,10.7,269,344,0,0,1.6,5.0,2022-05-02,15,3,0,0,0,0,35,0,148567,0,3,0.0,1,-486,40,526,84,True,0,0,0,0.0,14,Sub,Manchester United,Brentford,3,0,16722,2021,531701,0.018325176090002,0,1,0,0.0,0.018325176090002,0.0,2,4
0,0,1,0,12.5,269,353,3,0,3.8,4.8,2022-05-07,45,4,0,0,0,0,36,0,148487,0,4,21.0,1,-224,177,401,84,False,0,0,1,0.3224259316921234,42,Sub,Brighton,Manchester United,4,0,16733,2021,534198,0.0144067993387579,0,1,0,0.3224259316921234,0.4412088096141815,0.1043760925531387,3,2
