assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
1,0,25,1,1,10.3,7,271,0.17,0.17,0.0,1.13,21,0,0,1.8,5.8,2025-08-31,85,False,2,0,0,0,4,0,3,0,1708,1,2,3,0,2.0,6,-165,142,307,5.0,False,0,271,,,Daichi Kamada,0,0,0.0,90,AMC,Aston Villa,Crystal Palace,0,3,28807,2025,736203,0.0,0,0,0,0.0,0.0,0.0,28807,Crystal Palace,Daichi Kamada,Daichi Kamada,3,4,3,2.0,MID,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3674832962138085,0.51,0.255,0.236
0,0,16,1,1,15.2,3,271,0.22,0.29,0.07,0.36,35,0,0,4.7,13.8,2025-09-13,90,False,17,0,0,0,1,0,4,0,14165,1,1,0,0,18.0,3,9856,13010,3154,5.0,True,0,271,,,Daichi Kamada,0,2,0.0483148768544197,90,AMC,Crystal Palace,Sunderland,0,0,28811,2025,736943,0.3241446316242218,0,1,0,0.0483148768544197,0.3555591106414795,0.0,28811,Crystal Palace,Daichi Kamada,Daichi Kamada,2,3,4,2.7,MID,3,1.0,0.17,0.17,0.0,1.13,0.0,0.0,1.8,5.8,10.3,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.06,0.06,0.0,0.38,0.0,0.0,0.6,1.93,3.43,0.67,28.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.2,0.03,0.03,0.0,0.23,0.0,0.0,0.36,1.16,2.06,0.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12457.0,0.6097500618658748,0.579,0.255,0.166
0,0,19,0,3,41.3,7,271,0.22,0.47,0.25,0.66,49,1,0,7.9,24.4,2025-09-20,90,False,19,0,0,0,0,0,5,0,16645,1,4,2,1,13.0,2,2554,5831,3277,5.0,False,0,271,,,Daichi Kamada,0,1,0.125072106719017,90,AMC,West Ham United,Crystal Palace,1,2,28819,2025,738577,0.1348244398832321,0,3,0,0.125072106719017,0.2198730856180191,0.0711123868823051,28819,Crystal Palace,Daichi Kamada,Daichi Kamada,3,2,5,3.7,MID,2,1.0,0.22,0.29,0.07,0.36,0.0,0.0,4.7,13.8,15.2,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.05,0.32,0.0,0.0,1.0,0.0,0.05,0.36,0.0,2.7,0.67,0.13,0.15,0.02,0.5,0.0,0.0,2.17,6.53,8.5,6.67,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,3.0,0.0,0.67,0.02,0.11,0.33,0.0,0.33,0.0,0.02,0.12,0.0,1.57,0.4,0.08,0.09,0.01,0.3,0.0,0.0,1.3,3.92,5.1,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1.8,0.0,0.4,0.01,0.06,0.2,0.0,0.2,0.0,0.01,0.07,0.0,0.94,2480.0,0.2804128238910847,0.33,0.271,0.399
