assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,5,0,2,3.3,5,152,0.0,0.0,0.0,1.82,22,1,0,1.4,8.2,2025-08-31,90,False,13,0,0,0,0,0,3,0,21145,1,3,1,2,2.0,1,-2910,753,3663,4.4,True,1,152,,,Joël Veltman,0,0,0.0,90,DR,Brighton and Hove Albion,Manchester City,2,1,28805,2025,735684,0.0,0,0,0,0.0,0.0957581996917724,0.0957581996917724,28805,Brighton and Hove Albion,Joël Veltman,Joël Veltman,4,3,3,-0.2,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.6589673913043478,0.252,0.245,0.503
0,0,13,0,6,11.3,10,152,0.01,0.01,0.0,1.45,32,2,0,3.8,22.4,2025-09-13,90,False,4,0,0,0,7,0,4,0,21108,1,4,1,2,4.0,3,-812,1328,2140,4.4,False,0,152,,,Joël Veltman,0,0,0.0,90,DR,Bournemouth,Brighton and Hove Albion,2,1,28810,2025,736920,0.0574575029313564,0,1,0,0.0,0.3193566501140594,0.2618991434574127,28810,Brighton and Hove Albion,Joël Veltman,Joël Veltman,3,3,4,1.3,DEF,3,0.0,0.0,0.0,0.0,1.82,1.0,0.0,1.4,8.2,3.3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.2,0.0,0.0,0.0,0.0,0.61,0.33,0.0,0.47,2.73,1.1,0.67,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,-0.07,0.0,0.0,0.0,0.0,0.36,0.2,0.0,0.28,1.64,0.66,0.4,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,-0.04,-37.0,-0.2341407151095732,0.403,0.271,0.327
0,0,11,0,8,5.2,15,152,0.0,0.0,0.0,1.22,43,2,0,3.2,27.0,2025-09-20,90,False,18,0,0,0,4,0,5,0,21743,1,7,2,2,0.0,3,168,1486,1318,4.4,True,0,152,,,Joël Veltman,0,0,0.0,90,DR,Brighton and Hove Albion,Tottenham Hotspur,2,2,28821,2025,738616,0.0,0,0,0,0.0,0.1138602867722511,0.1138602867722511,28821,Brighton and Hove Albion,Joël Veltman,Joël Veltman,3,3,5,2.3,DEF,3,0.0,0.01,0.01,0.0,1.45,2.0,0.0,3.8,22.4,11.3,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.32,0.26,1.3,0.0,0.0,0.0,0.0,1.09,1.0,0.0,1.73,10.2,4.87,2.0,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.33,1.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.14,0.12,0.37,0.0,0.0,0.0,0.0,0.65,0.6,0.0,1.04,6.12,2.92,1.2,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.8,0.8,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.08,0.07,0.22,635.0,0.0599144079885877,0.424,0.258,0.318
