assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,-1.0,0.0,1.0,6.6,1.0,10.0,0.0,0.0,0.0,0.66,9.0,0.0,0.0,1.1,4.4,2025-08-17,18.0,False,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,399029.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5,False,1.0,10.0,,,Myles Lewis-Skelly,0.0,0.0,0.0,17.0,Sub,Manchester United,Arsenal,0.0,1.0,28786.0,2025.0,732483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12272.0,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,4.0,3.0,1.0,3.8,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0.0,0.0,7.0,0.0,0.0,6.6,1.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.1,4.4,2025-08-23,26.0,False,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,406745.0,0.0,1.0,0.0,5.0,2.0,1.0,-53448.0,19189.0,72637.0,5.5,True,0.0,10.0,,,Myles Lewis-Skelly,0.0,0.0,0.0,23.0,Sub,Arsenal,Leeds United,5.0,0.0,28793.0,2025.0,733399.0,0.0,0.0,0.0,0.0,0.0,0.0687840059399604,0.0687840059399604,12272.0,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,2.0,4.0,2.0,1.5,DEF,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.2,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.07,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,7716.0,-0.5820573693725088,1.0,0.748,0.152,0.1
0.0,0.0,3.0,0.0,0.0,6.6,0.0,10.0,0.0,0.0,0.0,0.1,31.0,0.0,0.0,1.1,4.4,2025-09-13,22.0,False,16.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,290505.0,0.0,0.0,0.0,3.0,2.0,1.0,-51468.0,5448.0,56916.0,5.4,True,0.0,10.0,,,Myles Lewis-Skelly,0.0,0.0,0.0,15.0,Sub,Arsenal,Nottingham Forest,3.0,0.0,28808.0,2025.0,736540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12272.0,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,3.0,4.0,4.0,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.2,3.7,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.27,1.47,1.23,0.0,14.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.77,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.16,0.88,0.74,0.0,8.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.06,-116240.0,-0.8252838175870695,1.0,0.69,0.191,0.119
,,,,,6.6,,,,,,,,,,1.1,4.4,,,,,,,,,,,,,,,,,2.0,,,,,0.53,False,,10.0,,,Myles Lewis-Skelly,,,,,,Newcastle United,Arsenal,,,,,,,,,,,,,12272.0,1,,,4.0,4.0,6.0,,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3,1.47,1.9,0.0,22.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,2.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.18,0.88,1.14,0.0,13.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.26,0.0,-0.6946951353731015,,0.292,0.283,0.425
