assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,2.0,0.0,1.0,1.6,2.0,696.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.3,1.0,2025-08-24,19.0,False,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1948.0,0.0,0.0,1.0,1.0,0.0,1.0,620.0,779.0,159.0,6.0,False,0.0,696.0,0.0,0.0,0.0,18.0,Crystal Palace,Nottingham Forest,1.0,1.0,28794.0,2025.0,733820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,3.0,2.0,2.0,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6609808102345416,1.0,0.405,0.288,0.307
0.0,0.0,3.0,0.0,0.0,0.5,1.0,696.0,0.0,0.0,0.0,0.96,27.0,1.0,0.0,0.1,0.4,2025-08-31,1.0,False,19.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5132.0,0.0,0.0,3.0,0.0,0.0,1.0,617.0,1326.0,709.0,6.0,True,0.0,696.0,0.0,0.0,0.0,1.0,Nottingham Forest,West Ham United,0.0,3.0,28804.0,2025.0,735666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,2.0,3.0,3.0,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33,0.53,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.32,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3184.0,0.3031941031941031,1.0,0.567,0.253,0.18
0.0,0.0,3.0,0.0,0.0,12.2,0.0,696.0,0.01,0.12,0.11,0.08,31.0,1.0,0.0,2.6,1.2,2025-09-13,30.0,False,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7804.0,0.0,0.0,0.0,3.0,13.0,1.0,322.0,1481.0,1159.0,6.0,False,0.0,696.0,0.0,2.0,0.1183149889111518,23.0,Arsenal,Nottingham Forest,3.0,0.0,28808.0,2025.0,736553.0,0.0113487504422664,0.0,1.0,0.0,0.1183149889111518,0.129663735628128,0.0113487504422664,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,4.0,4.0,0.5,FWD,0.0,0.0,0.0,0.0,0.96,1.0,0.0,0.1,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.33,0.0,0.13,0.47,0.7,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.08,0.28,0.42,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2672.0,0.1219696969696969,1.0,0.69,0.191,0.119
0.0,0.0,0.0,0.0,0.0,1.8,0.0,696.0,0.01,0.25,0.24,0.17,44.0,0.0,0.0,1.1,0.2,2025-09-20,14.0,False,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9590.0,0.0,0.0,1.0,1.0,9.0,1.0,439.0,1616.0,1177.0,6.0,False,0.0,696.0,0.0,1.0,0.0937196686863899,13.0,Burnley,Nottingham Forest,1.0,1.0,28822.0,2025.0,738671.0,0.0,0.0,0.0,0.0,0.0937196686863899,0.1319843381643295,0.0382646657526493,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,2.0,5.0,1.5,FWD,0.0,0.01,0.12,0.11,0.08,1.0,0.0,2.6,1.2,12.2,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.12,0.01,0.0,0.0,1.0,0.0,0.12,0.13,0.01,0.5,0.0,0.0,0.04,0.04,0.35,0.67,0.0,1.0,0.87,4.77,4.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.0,0.0,0.67,0.04,0.0,0.0,0.0,0.33,0.0,0.04,0.04,0.0,1.17,0.0,0.0,0.02,0.02,0.21,0.4,0.0,0.6,0.52,2.86,2.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.0,0.4,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.03,0.0,0.7,1786.0,0.1571786609380594,1.0,0.28,0.288,0.432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,True,,696.0,,,,,Nottingham Forest,Sunderland,,,,,,,,,,,,,8056.0,16,,,2.0,3.0,6.0,,4,0.0,0.01,0.25,0.24,0.17,0.0,0.0,1.1,0.2,1.8,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.04,1.5,0.0,0.01,0.12,0.12,0.4,0.67,0.0,1.27,0.6,4.83,7.33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.33,0.0,0.07,0.09,0.02,1.0,0.0,0.0,0.07,0.07,0.24,0.4,0.0,0.82,0.56,3.22,4.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.6,0.04,0.0,0.0,0.0,0.2,0.0,0.04,0.05,0.01,1.0,0.0,-0.3234421364985163,,0.507,0.273,0.221
