assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,2.0,0.0,0.0,10.7,0.0,18.0,0.02,0.02,0.0,0.82,9.0,0.0,0.0,1.4,1.6,2025-08-17,30.0,False,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109369.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,False,0.0,18.0,,,0.0,0.0,0.0,29.0,Sub,Manchester United,Arsenal,0.0,1.0,28786.0,2025.0,732482.0,0.0538807921111583,0.0,1.0,0.0,0.0,0.0538807921111583,0.0538807921111583,11357.0,Arsenal,Noni Madueke,Noni Madueke,4.0,3.0,1.0,2.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0.0,0.0,10.0,1.0,0.0,26.9,3.0,18.0,0.09,0.09,0.0,0.17,11.0,0.0,0.0,4.3,5.6,2025-08-23,63.0,False,11.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,106477.0,1.0,0.0,0.0,5.0,10.0,3.0,-16415.0,3424.0,19839.0,7.0,True,0.0,18.0,,,0.0,0.0,0.0,67.0,FWL,Arsenal,Leeds United,5.0,0.0,28793.0,2025.0,733395.0,0.1523866653442382,0.0,2.0,0.0,0.0,0.3798595666885376,0.3636710345745086,11357.0,Arsenal,Noni Madueke,Noni Madueke,2.0,4.0,2.0,3.0,MID,0.0,0.02,0.02,0.0,0.82,0.0,0.0,1.4,1.6,10.7,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.05,0.05,2.8,0.0,0.01,0.01,0.0,0.27,0.0,0.0,0.47,0.53,3.57,0.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,0.93,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.28,0.32,2.14,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.01,0.01,0.56,-2892.0,-0.7056269612689678,3.0,0.748,0.152,0.1
0.0,0.0,5.0,0.0,0.0,1.6,2.0,18.0,0.03,0.17,0.14,0.4,25.0,1.0,0.0,3.9,0.0,2025-08-31,88.0,False,12.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,107118.0,1.0,0.0,0.0,1.0,38.0,2.0,-6043.0,11333.0,17376.0,7.0,False,0.0,18.0,,,0.0,3.0,0.136099711060524,90.0,FWR,Liverpool,Arsenal,1.0,0.0,28806.0,2025.0,735955.0,0.0,0.0,0.0,0.0,0.136099711060524,0.1081243008375167,0.058624293655157,11357.0,Arsenal,Noni Madueke,Noni Madueke,4.0,5.0,3.0,1.5,MID,1.0,0.09,0.09,0.0,0.17,0.0,0.0,4.3,5.6,26.9,10.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,0.38,0.36,3.0,0.33,0.04,0.04,0.0,0.33,0.0,0.0,1.9,2.4,12.53,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,1.33,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.14,0.14,1.93,0.2,0.02,0.02,0.0,0.2,0.0,0.0,1.14,1.44,7.52,2.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.6,0.0,0.0,0.09,0.08,1.16,641.0,-0.2104914835069142,2.0,0.432,0.271,0.297
0.0,0.0,24.0,1.0,1.0,70.8,7.0,18.0,0.71,0.71,0.0,0.1,31.0,0.0,0.0,11.9,22.6,2025-09-13,78.0,False,16.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,182063.0,1.0,3.0,0.0,3.0,26.0,3.0,55350.0,74076.0,18726.0,7.0,True,0.0,18.0,,,0.0,0.0,0.0,86.0,FWR,Arsenal,Nottingham Forest,3.0,0.0,28808.0,2025.0,736533.0,0.7780576348304749,0.0,5.0,0.0,0.0,0.4301615059375763,0.2161936312913894,11357.0,Arsenal,Noni Madueke,Noni Madueke,3.0,4.0,4.0,2.7,MID,0.0,0.03,0.17,0.14,0.4,1.0,0.0,3.9,0.0,1.6,38.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.11,0.06,1.5,0.33,0.05,0.09,0.05,0.46,0.33,0.0,3.2,2.4,13.07,16.67,60.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.0,2.0,0.0,1.0,0.05,0.07,0.0,0.0,1.0,0.0,0.05,0.18,0.16,2.43,0.2,0.03,0.06,0.03,0.28,0.2,0.0,1.92,1.44,7.84,10.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.2,1.2,0.0,0.6,0.03,0.04,0.0,0.0,0.6,0.0,0.03,0.11,0.1,1.46,74945.0,0.5964311113984613,3.0,0.69,0.191,0.119
0.0,0.0,-2.0,0.0,0.0,1.7,2.0,18.0,0.01,0.16,0.15,0.55,41.0,1.0,0.0,3.1,0.4,2025-09-21,45.0,False,13.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,206030.0,1.0,0.0,1.0,1.0,29.0,1.0,25843.0,50089.0,24246.0,7.0,True,0.0,18.0,,,0.0,2.0,0.2835036516189575,51.0,FWR,Arsenal,Manchester City,1.0,1.0,28827.0,2025.0,739597.0,0.0,0.0,0.0,0.0,0.2835036516189575,0.3220578730106354,0.0385542064905166,11357.0,Arsenal,Noni Madueke,Noni Madueke,4.0,4.0,5.0,2.0,MID,1.0,0.71,0.71,0.0,0.1,0.0,0.0,11.9,22.6,70.8,26.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.78,0.0,0.0,5.0,0.0,0.0,0.43,0.22,2.7,0.67,0.28,0.32,0.05,0.22,0.33,0.0,6.7,9.4,33.1,24.67,76.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.67,0.0,1.0,0.05,0.31,0.0,0.0,2.33,0.0,0.05,0.31,0.21,2.4,0.4,0.17,0.2,0.03,0.3,0.2,0.0,4.3,5.96,22.0,15.2,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,1.8,1.8,0.0,0.6,0.03,0.2,0.0,0.0,1.6,0.0,0.03,0.19,0.14,2.0,23967.0,0.3476558821551086,1.0,0.51,0.242,0.248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,False,,18.0,,,,,,,,Newcastle United,Arsenal,,,,,,,,,,,,,11357.0,1,,,4.0,4.0,6.0,,3,0.0,0.01,0.16,0.15,0.55,1.0,0.0,3.1,0.4,1.7,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.04,2.0,0.33,0.25,0.35,0.1,0.35,0.67,0.0,6.3,7.67,24.7,31.0,70.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.67,2.0,0.0,1.67,0.14,0.26,0.0,0.0,1.67,0.0,0.14,0.29,0.1,2.07,0.4,0.17,0.23,0.06,0.41,0.4,0.0,4.92,6.04,22.34,21.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,2.0,2.0,0.0,1.0,0.08,0.2,0.0,0.0,1.6,0.0,0.08,0.26,0.15,2.4,0.0,-0.9861467419189328,,0.292,0.283,0.425
