assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,16,1,4,15.5,7,267,0.01,0.01,0.0,1.6,8,0,0,2.6,10.0,2025-08-17,90,False,7,0,0,0,3,0,1,0,502135,1,0,0,0,0.0,3,0,0,0,6.5,False,0,267,,,Ismaïla Sarr,0,0,0.0,90,AMC,Chelsea,Crystal Palace,0,0,28784,2025,732243,0.0255588982254266,0,1,0,0.0,0.330924242734909,0.3053653538227081,28784,Crystal Palace,Ismaïla Sarr,Ismaila Sarr,3,4,1,1.7,MID,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.577,0.216,0.208
0,1,20,0,0,2.8,4,267,0.04,0.59,0.55,0.93,15,1,1,5.6,36.0,2025-08-24,90,False,16,0,0,0,2,0,2,0,493698,1,2,1,1,17.0,8,-38601,27142,65743,6.5,True,0,267,,,Ismaïla Sarr,1,1,0.5025284886360168,90,FWR,Crystal Palace,Nottingham Forest,1,1,28794,2025,733802,0.0,0,0,1,0.5025284886360168,0.5340633988380432,0.031534943729639,28794,Crystal Palace,Ismaïla Sarr,Ismaila Sarr,3,3,2,5.5,MID,7,1.0,0.01,0.01,0.0,1.6,0.0,0.0,2.6,10.0,15.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.33,0.31,1.7,0.33,0.0,0.0,0.0,0.53,0.0,0.0,0.87,3.33,5.17,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.11,0.1,0.57,0.2,0.0,0.0,0.0,0.32,0.0,0.0,0.52,2.0,3.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.07,0.06,0.34,-8437.0,-0.4155784034020563,0.405,0.288,0.307
0,0,16,1,2,2.3,8,267,0.0,1.45,1.45,1.13,21,0,1,8.0,37.4,2025-08-31,90,False,2,0,0,0,5,0,3,0,733179,1,1,3,0,40.0,7,204162,262152,57990,6.5,False,1,267,,,Ismaïla Sarr,1,2,1.4441401958465576,90,AMC,Aston Villa,Crystal Palace,0,3,28807,2025,736204,0.0,0,0,1,1.4441401958465576,1.4441401958465576,0.0,28807,Crystal Palace,Ismaïla Sarr,Ismaila Sarr,3,4,3,6.0,MID,7,0.0,0.04,0.59,0.55,0.93,1.0,1.0,5.6,36.0,2.8,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.53,0.03,5.5,0.33,0.02,0.2,0.18,0.84,0.33,0.33,2.73,15.33,6.1,5.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,3.33,0.33,0.33,0.17,0.01,0.0,0.0,0.33,0.33,0.17,0.29,0.11,2.4,0.2,0.01,0.12,0.11,0.51,0.2,0.2,1.64,9.2,3.66,3.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,2.0,0.2,0.2,0.1,0.01,0.0,0.0,0.2,0.2,0.1,0.17,0.07,1.44,239481.0,0.6377232603032404,0.51,0.255,0.236
