assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,-7.0,0.0,1.0,21.7,1.0,375.0,0.01,0.01,0.0,0.16,19.0,1.0,0.0,6.7,28.2,2025-08-25,10.0,False,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11310.0,0.0,0.0,3.0,2.0,18.0,0.0,-3238.0,734.0,3972.0,5.0,False,1.0,375.0,,,Conor Bradley,0.0,0.0,0.0,5.0,Sub,Newcastle United,Liverpool,2.0,3.0,28797.0,2025.0,734544.0,0.0,0.0,0.0,0.0,0.0,0.3935171365737915,0.3935171365737915,10120.0,Liverpool,Conor Bradley,Conor Bradley,4.0,4.0,2.0,0.2,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.6880577985550361,0.0,0.291,0.249,0.461
0.0,0.0,6.0,0.0,1.0,21.7,2.0,375.0,0.08,0.1,0.02,0.01,34.0,0.0,0.0,6.7,28.2,2025-09-14,45.0,False,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,14403.0,0.0,1.0,1.0,0.0,18.0,0.0,-507.0,2047.0,2554.0,5.0,False,1.0,375.0,,,Conor Bradley,0.0,1.0,0.014575763605535,41.0,Sub,Burnley,Liverpool,0.0,1.0,28816.0,2025.0,737491.0,0.0,0.0,0.0,0.0,0.014575763605535,0.4074606001377105,0.3928848505020141,10120.0,Liverpool,Conor Bradley,Conor Bradley,4.0,2.0,4.0,1.5,DEF,0.0,0.01,0.01,0.0,0.16,1.0,0.0,0.7,4.0,1.3,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.2,0.0,0.0,0.0,0.0,0.05,0.33,0.0,0.23,1.33,0.43,0.67,3.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.07,0.0,0.0,0.0,0.0,0.03,0.2,0.0,0.14,0.8,0.26,0.4,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.04,3093.0,-0.1101934362095196,0.0,0.118,0.172,0.71
0.0,0.0,6.0,0.0,4.0,21.7,5.0,375.0,0.04,0.08,0.04,0.7,46.0,1.0,0.0,6.7,28.2,2025-09-20,90.0,False,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,14473.0,1.0,1.0,1.0,2.0,18.0,2.0,-741.0,1107.0,1848.0,5.0,True,0.0,375.0,,,Conor Bradley,0.0,1.0,0.0455390699207782,90.0,DR,Liverpool,Everton,2.0,1.0,28818.0,2025.0,738309.0,0.0,0.0,0.0,0.0,0.0455390699207782,0.1345905810594558,0.0890515074133873,10120.0,Liverpool,Conor Bradley,Conor Bradley,2.0,5.0,5.0,1.7,DEF,0.0,0.08,0.1,0.02,0.01,0.0,0.0,2.7,7.8,8.5,11.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.41,0.39,1.5,0.0,0.03,0.04,0.01,0.06,0.33,0.0,1.13,3.93,3.27,4.33,18.33,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.57,0.0,0.02,0.02,0.0,0.03,0.2,0.0,0.68,2.36,1.96,2.6,11.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.34,70.0,-0.2507614213197969,2.0,0.654,0.2,0.146
,,,,,21.7,,,,,,,,,,6.7,28.2,,,,,,,,,,,,,,,,,18.0,,,,,0.5,False,,375.0,,,Conor Bradley,,,,,,Crystal Palace,Liverpool,,,,,,,,,,,,,10120.0,12,,,4.0,3.0,6.0,,2,0.0,0.04,0.08,0.04,0.7,1.0,0.0,1.4,5.4,3.7,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.09,1.7,0.0,0.04,0.06,0.02,0.29,0.67,0.0,1.6,5.73,4.5,6.0,48.33,0.0,0.0,0.0,0.0,0.67,0.0,0.33,1.67,1.33,0.67,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.29,1.13,0.0,0.03,0.04,0.01,0.17,0.4,0.0,0.96,3.44,2.7,3.6,29.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.8,0.4,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.18,0.68,0.0,0.0438124519600307,,0.247,0.251,0.502
