assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,8.0,0.0,3.0,15.6,4.0,709.0,0.16,0.16,0.0,1.55,39.0,1.0,0.0,2.4,8.2,2025-09-13,90.0,False,15.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1093.0,1.0,1.0,0.0,1.0,0.0,1.0,368.0,446.0,78.0,4.5,False,1.0,709.0,0.0,0.0,0.0,90.0,Newcastle United,Wolverhampton Wanderers,1.0,0.0,28809.0,2025.0,736895.0,0.0721426904201507,0.0,1.0,0.0,0.0,0.1358256638050079,0.0636829733848571,12721.0,Wolverhampton Wanderers,Ladislav Krejcí,Ladislav Krejcí,2.0,4.0,4.0,0.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7022900763358778,1.0,0.666,0.199,0.135
0.0,0.0,8.0,0.0,3.0,13.6,8.0,709.0,0.04,0.72,0.68,0.48,50.0,3.0,1.0,8.0,49.4,2025-09-20,90.0,False,11.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1884.0,1.0,5.0,3.0,1.0,17.0,7.0,513.0,601.0,88.0,4.5,True,0.0,709.0,1.0,1.0,0.4291704893112182,90.0,Wolverhampton Wanderers,Leeds United,1.0,3.0,28820.0,2025.0,738590.0,0.0082027167081832,0.0,1.0,1.0,0.4291704893112182,0.5759537816047668,0.1385805457830429,12721.0,Wolverhampton Wanderers,Ladislav Krejcí,Ladislav Krejcí,2.0,3.0,5.0,3.2,DEF,0.0,0.16,0.16,0.0,1.55,1.0,0.0,2.4,8.2,15.6,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.14,0.06,0.0,0.0,0.05,0.05,0.0,0.52,0.33,0.0,0.8,2.73,5.2,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.05,0.02,0.0,0.0,0.03,0.03,0.0,0.31,0.2,0.0,0.48,1.64,3.12,0.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.01,0.0,791.0,0.7445573294629898,7.0,0.354,0.299,0.347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,False,,709.0,,,,,Tottenham Hotspur,Wolverhampton Wanderers,,,,,,,,,,,,,12721.0,20,,,2.0,3.0,6.0,,2,0.0,0.04,0.72,0.68,0.48,3.0,1.0,8.0,49.4,13.6,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,1.0,0.43,0.01,0.0,0.0,1.0,1.0,0.43,0.58,0.14,3.2,0.0,0.07,0.29,0.23,0.68,1.33,0.33,3.47,19.2,9.73,5.67,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,0.67,2.67,0.33,0.33,0.14,0.03,0.0,0.0,0.67,0.33,0.14,0.24,0.07,1.07,0.0,0.04,0.18,0.14,0.41,0.8,0.2,2.08,11.52,5.84,3.4,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.4,1.6,0.2,0.2,0.09,0.02,0.0,0.0,0.4,0.2,0.09,0.14,0.04,0.64,0.0,0.6766917293233082,,0.636,0.211,0.153
