assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,8,0,20.7,268,0.0,0.0,0.0,2.07,4,2,0,3.5,6.4,2024-08-17,73,False,12,0,0,0,0,1,0,35272,1,2,0,8.0,2,0,0,0,5.5,True,0,0,0,0.0,75,Ipswich,Liverpool,0,2,26603,2024,666242,0.1242834031581878,0,2,0,0.0,0.1242834031581878,0.0,Ipswich,5,2,1,0.7,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.112,0.173,0.715
0,0,-3,0,0.9,268,0.01,0.01,0.0,3.3,17,3,0,0.9,1.6,2024-08-24,82,False,13,0,0,0,0,2,0,38623,1,1,4,6.0,2,-1171,4468,5639,5.5,False,0,0,0,0.0,88,Manchester City,Ipswich,4,1,26615,2024,668096,0.0,0,0,0,0.0,0.0,0.0,Ipswich,2,4,2,0.5,FWD,0.0,0.0,0.0,0.0,2.07,2.0,0.0,3.5,6.4,20.7,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.12,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.0,-0.1158602948451568,,,,
0,1,30,0,13.3,268,0.0,0.21,0.21,0.9,25,1,1,8.5,38.2,2024-08-31,80,False,9,0,0,0,0,3,0,48180,1,1,1,33.0,7,7060,15902,8842,5.5,True,0,1,4,0.4017989337444305,83,Ipswich,Fulham,1,1,26625,2024,671790,0.0535666979849338,0,1,1,0.4017989337444305,0.1676815748214721,0.0,Ipswich,3,2,3,3.2,FWD,0.0,0.01,0.01,0.0,3.3,3.0,0.0,0.9,1.6,0.9,6.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.68,2.5,0.0,2.2,4.0,10.8,7.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9557.0,0.2853216941480763,6.0,0.309,0.274,0.417
0,0,-4,0,3.0,268,0.0,0.21,0.21,1.22,33,0,0,0.8,0.0,2024-09-14,58,False,5,0,0,0,0,4,0,103161,1,0,0,7.0,1,47862,74495,26633,5.5,False,0,0,1,0.5234449505805969,62,Brighton,Ipswich,0,0,26633,2024,673666,0.0,0,0,0,0.5234449505805969,0.5234449505805969,0.0,Ipswich,2,3,4,2.5,FWD,0.0,0.0,0.21,0.21,0.9,1.0,1.0,8.5,38.2,13.3,33.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,0.4,0.05,0.0,0.0,1.0,1.0,0.4,0.17,0.0,3.2,0.0,0.0,0.11,0.1,2.1,2.0,0.5,4.7,19.9,7.1,19.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,4.5,0.5,2.0,0.2,0.03,0.0,0.0,0.5,0.5,0.2,0.08,0.0,1.85,0.0,0.0,0.07,0.07,2.09,2.0,0.33,4.3,15.4,11.63,15.67,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.67,3.67,0.33,1.33,0.13,0.06,0.0,0.0,1.0,0.33,0.13,0.1,0.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54981.0,0.4732813859663001,1.0,0.687,0.192,0.12
0,0,6,0,0.8,268,0.03,0.08,0.05,2.13,48,1,0,0.4,0.0,2024-09-21,72,False,17,0,0,0,0,5,0,137456,1,1,1,4.0,1,32741,45856,13115,5.5,False,1,0,1,0.0353469997644424,75,Southampton,Ipswich,1,1,26643,2024,675650,0.0,0,0,0,0.0353469997644424,0.5098406076431274,0.4744936227798462,Ipswich,2,1,5,2.8,FWD,0.0,0.0,0.21,0.21,1.22,0.0,0.0,0.8,0.0,3.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,2.5,0.0,0.0,0.21,0.21,1.06,0.5,0.5,4.65,19.1,8.15,20.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,0.5,2.5,0.46,0.03,0.0,0.0,0.5,0.5,0.46,0.35,0.0,2.85,0.0,0.0,0.14,0.14,1.81,1.33,0.33,3.4,13.27,5.73,15.33,73.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.67,3.33,0.33,1.67,0.31,0.02,0.0,0.0,0.33,0.33,0.31,0.23,0.0,2.07,0.0,0.0,0.11,0.1,1.87,1.5,0.25,3.42,11.55,9.48,13.5,73.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.25,3.0,0.25,1.25,0.23,0.04,0.0,0.0,0.75,0.25,0.23,0.2,0.0,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34295.0,0.5552051008122637,1.0,0.435,0.266,0.299
0,3,56,0,1.3,268,0.0,0.57,0.57,0.82,56,2,2,12.5,68.2,2024-09-29,90,False,2,0,0,0,0,6,0,121935,1,2,2,55.0,12,-13607,16499,30106,5.5,True,1,2,3,0.9214789867401124,90,Ipswich,Aston Villa,2,2,26659,2024,678369,0.0,0,0,2,0.9214789867401124,1.345187067985535,0.4237081110477447,Ipswich,3,2,6,4.2,FWD,0.0,0.03,0.08,0.05,2.13,1.0,0.0,0.4,0.0,0.8,4.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.51,0.47,2.8,0.0,0.02,0.14,0.13,1.68,0.5,0.0,0.6,0.0,1.9,5.5,65.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.52,0.24,2.65,0.0,0.01,0.17,0.16,1.42,0.67,0.33,3.23,12.73,5.7,14.67,70.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,3.0,0.33,2.0,0.32,0.02,0.0,0.0,0.33,0.33,0.32,0.4,0.16,2.83,0.0,0.01,0.13,0.12,1.89,1.25,0.25,2.65,9.95,4.5,12.5,73.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,1.5,2.75,0.25,1.5,0.24,0.01,0.0,0.0,0.25,0.25,0.24,0.3,0.12,2.25,0.0,0.01,0.1,0.09,1.92,1.4,0.2,2.82,9.24,7.74,11.6,73.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.2,2.6,0.2,1.2,0.19,0.04,0.0,0.0,0.6,0.2,0.19,0.27,0.09,1.94,-15521.0,-0.2919643815041304,9.0,0.24,0.259,0.502
0,0,32,0,20.6,268,0.03,0.15,0.12,3.71,70,4,1,10.0,41.2,2024-10-05,82,False,19,0,0,0,0,7,0,391483,1,1,4,38.0,6,256949,278488,21539,5.6,False,0,1,2,0.3282493054866791,86,West Ham,Ipswich,4,1,26665,2024,679508,0.0756841227412223,0,2,1,0.3282493054866791,0.3889530897140503,0.0577719435095787,Ipswich,2,2,7,4.5,FWD,0.0,0.0,0.57,0.57,0.82,2.0,2.0,12.5,68.2,1.3,55.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,12.0,2.0,3.0,0.92,0.0,0.0,0.0,0.0,2.0,0.92,1.35,0.42,4.2,0.0,0.02,0.32,0.31,1.48,1.5,1.0,6.45,34.1,1.05,29.5,81.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.5,6.5,1.0,2.0,0.48,0.0,0.0,0.0,0.0,1.0,0.48,0.93,0.45,3.5,0.0,0.01,0.29,0.28,1.39,1.0,0.67,4.57,22.73,1.7,22.0,73.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.0,4.67,0.67,1.67,0.49,0.0,0.0,0.0,0.0,0.67,0.49,0.79,0.3,3.17,0.0,0.01,0.27,0.26,1.27,1.0,0.75,5.55,26.6,4.6,24.75,75.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,5.25,0.75,2.25,0.47,0.01,0.0,0.0,0.25,0.75,0.47,0.64,0.22,3.18,0.0,0.01,0.22,0.21,1.67,1.4,0.6,4.62,21.6,3.86,21.0,76.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,1.6,4.6,0.6,1.8,0.38,0.01,0.0,0.0,0.2,0.6,0.38,0.51,0.18,2.64,269548.0,0.8564195889036653,6.0,0.533,0.246,0.221
0,0,3,0,3.3,268,0.01,0.21,0.2,1.17,73,2,0,1.5,0.0,2024-10-19,78,False,8,0,0,0,0,8,0,658455,1,2,0,14.0,2,259026,282613,23587,5.7,True,0,0,3,0.1605926752090454,85,Ipswich,Everton,0,2,26674,2024,681422,0.0,0,0,0,0.1605926752090454,0.1605926752090454,0.0,Ipswich,3,2,8,6.7,FWD,0.0,0.03,0.15,0.12,3.71,4.0,1.0,10.0,41.2,20.6,38.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,2.0,0.33,0.08,0.0,0.0,2.0,1.0,0.33,0.39,0.06,4.5,0.0,0.02,0.36,0.34,2.26,3.0,1.5,11.25,54.7,10.95,46.5,86.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,3.0,9.0,1.5,2.5,0.62,0.04,0.0,0.0,1.0,1.5,0.62,0.87,0.24,4.35,0.0,0.02,0.27,0.25,2.22,2.33,1.0,7.63,36.47,7.57,32.33,81.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,2.33,6.33,1.0,2.0,0.43,0.03,0.0,0.0,0.67,1.0,0.43,0.75,0.32,3.83,0.0,0.02,0.25,0.24,1.97,1.75,0.75,5.92,27.35,6.43,26.0,75.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.75,5.0,0.75,1.75,0.45,0.02,0.0,0.0,0.5,0.75,0.45,0.69,0.24,3.5,0.0,0.01,0.24,0.23,1.76,1.6,0.8,6.44,29.52,7.8,27.4,76.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,1.6,5.4,0.8,2.2,0.44,0.03,0.0,0.0,0.6,0.8,0.44,0.59,0.19,3.44,266972.0,0.8459372958850424,2.0,0.399,0.282,0.319
0,0,27,0,0.0,268,0.0,0.16,0.16,0.76,83,1,1,5.1,30.0,2024-10-26,17,False,4,0,0,0,0,9,0,594286,0,3,4,21.0,5,-54436,24347,78783,5.7,False,0,1,2,0.4391279220581054,9,Brentford,Ipswich,4,3,26685,2024,683017,0.0,0,0,1,0.4391279220581054,0.4391279220581054,0.0,Ipswich,2,3,9,6.2,FWD,0.0,0.01,0.21,0.2,1.17,2.0,0.0,1.5,0.0,3.3,14.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,6.7,0.0,0.02,0.18,0.16,2.44,3.0,0.5,5.75,20.6,11.95,26.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,4.0,0.5,2.5,0.24,0.04,0.0,0.0,1.0,0.5,0.24,0.27,0.03,5.6,0.0,0.01,0.31,0.3,1.9,2.67,1.0,8.0,36.47,8.4,35.67,83.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.0,6.67,1.0,2.67,0.47,0.03,0.0,0.0,0.67,1.0,0.47,0.63,0.16,5.13,0.0,0.02,0.25,0.24,1.96,2.25,0.75,6.1,27.35,6.5,27.75,80.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.75,5.25,0.75,2.25,0.36,0.02,0.0,0.0,0.5,0.75,0.36,0.6,0.24,4.55,0.0,0.01,0.24,0.23,1.81,1.8,0.6,5.04,21.88,5.8,23.6,76.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.4,4.4,0.6,2.0,0.39,0.02,0.0,0.0,0.4,0.6,0.39,0.59,0.19,4.14,-64169.0,-0.5278386502472607,5.0,0.564,0.228,0.208
0,0,7,1,11.3,268,0.01,0.01,0.0,0.39,93,0,0,1.6,2.8,2024-11-02,74,False,11,0,0,0,0,10,0,614720,1,1,1,2.0,2,11413,65063,53650,5.7,True,0,0,0,0.0,77,Ipswich,Leicester,1,1,26695,2024,685001,0.0330637209117412,0,1,0,0.0,0.105215199291706,0.0721514821052551,Ipswich,1,2,10,3.0,FWD,0.0,0.0,0.16,0.16,0.76,1.0,1.0,5.1,30.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,0.44,0.0,0.0,0.0,0.0,1.0,0.44,0.44,0.0,6.2,0.0,0.0,0.18,0.18,0.96,1.5,0.5,3.3,15.0,1.65,17.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.0,3.5,0.5,2.5,0.3,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.0,6.45,0.0,0.01,0.17,0.16,1.88,2.33,0.67,5.53,23.73,7.97,24.33,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.67,4.33,0.67,2.33,0.31,0.03,0.0,0.0,0.67,0.67,0.31,0.33,0.02,5.8,0.0,0.01,0.27,0.26,1.61,2.25,1.0,7.28,34.85,6.3,32.0,66.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,2.0,2.5,6.25,1.0,2.5,0.46,0.02,0.0,0.0,0.5,1.0,0.46,0.58,0.12,5.4,0.0,0.01,0.23,0.22,1.72,2.0,0.8,5.9,27.88,5.2,26.4,67.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.8,2.2,5.2,0.8,2.2,0.38,0.02,0.0,0.0,0.4,0.8,0.38,0.57,0.19,4.88,20434.0,0.0961394287062074,2.0,0.425,0.266,0.309
