assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,760,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,6,0,0,0,0,0,16,0,0,0,0,0,2,0.0,0,0,0,0,40,True,0
0,0,0,0,0,0.0,0,760,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2025-12-20T17:30:00Z,0,False,18,0,0,0,0,0,17,0,386,0,0,2,1,0.0,0,119,134,15,40,False,0
0,0,0,0,0,0.0,0,760,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,20,0,0,0,0,0,18,0,673,0,0,1,2,0.0,0,64,117,53,40,True,0
0,0,0,0,0,0.0,0,760,0.00,0.00,0.00,0.00,186,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,11,0,0,0,0,0,19,0,824,0,0,0,0,0.0,0,0,78,78,40,True,0
0,0,0,0,0,0.0,0,760,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,10,0,0,0,0,0,20,0,872,0,0,,,0.0,0,4,72,68,40,False,0
