assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,1.0,23.0,0.0,45.5,10.0,0.22,0.36,0.14,0.63,128.0,1.0,0.0,7.3,16.2,2024-12-01,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,13.0,0.0,10895.0,1.0,1.0,1.0,11.0,3.0,-581.0,406.0,987.0,5.0,False,0.0,10.0,0.0,1.0,0.0874450728297233,65.0,Tottenham,Fulham,1.0,1.0,26729.0,2024.0,690635.0,0.4010913074016571,0.0,3.0,0.0,0.0874450728297233,0.5866718292236328,0.4992267787456512,6492.0,Fulham,3.0,3.0,13.0,2.0,MID,1.0,0.32,0.84,0.52,2.57,3.0,0.0,25.2,33.4,100.3,118.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,0.0,7.0,0.78,0.2,0.0,5.0,0.0,0.78,1.89,1.02,5.6,32919.0,1.0,0.47,0.99,0.52,3.19,5.0,0.0,31.7,45.6,147.1,124.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,9.0,0.0,7.0,0.78,0.32,0.0,8.0,0.0,0.78,2.57,1.62,9.6,54942.0,2.0,0.552,0.227,0.221
0.0,0.0,8.0,0.0,5.0,10.0,0.03,0.03,0.0,1.27,135.0,1.0,0.0,1.3,5.8,2024-12-05,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,14.0,0.0,10682.0,1.0,1.0,3.0,2.0,2.0,-343.0,529.0,872.0,5.0,True,0.0,10.0,0.0,0.0,0.0,73.0,Fulham,Brighton,3.0,1.0,26736.0,2024.0,691608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.0,Fulham,3.0,3.0,14.0,2.5,MID,1.0,0.43,0.83,0.4,3.02,3.0,0.0,20.2,35.8,100.3,65.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,8.0,0.0,5.0,0.42,0.53,0.0,6.0,0.0,0.42,1.94,1.47,6.3,33315.0,1.0,0.58,1.24,0.66,3.65,5.0,0.0,35.1,55.0,162.1,133.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,11.0,0.0,8.0,0.87,0.68,0.0,9.0,0.0,0.87,2.56,1.52,9.6,54690.0,2.0,0.414,0.257,0.328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,10.0,,,,,Manchester United,Arsenal,,,,,,,,,,,,,6492.0,9,4.0,3.0,28.0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.224,0.268,0.508
0.0,0.0,3.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2024-08-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,1.0,0.0,79075.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.5,True,0.0,100.0,0.0,0.0,0.0,1.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,Brentford,3.0,3.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392,0.274,0.334
0.0,0.0,-2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.46,92.0,2.0,0.0,0.8,8.0,2024-11-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,10.0,0.0,48373.0,0.0,1.0,2.0,0.0,0.0,-2438.0,809.0,3247.0,4.3,False,0.0,100.0,0.0,0.0,0.0,1.0,Fulham,Brentford,2.0,1.0,26693.0,2024.0,686135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,Brentford,2.0,3.0,10.0,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.259,0.274
0.0,0.0,3.0,0.0,0.1,100.0,0.0,0.0,0.0,0.23,142.0,0.0,0.0,0.2,1.4,2024-12-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,15.0,0.0,44297.0,0.0,2.0,4.0,0.0,1.0,-1100.0,699.0,1799.0,4.2,True,0.0,100.0,0.0,0.0,0.0,1.0,Brentford,Newcastle United,4.0,2.0,26743.0,2024.0,692230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,Brentford,3.0,3.0,15.0,0.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332,0.266,0.402
0.0,0.0,2.0,0.0,2.5,100.0,0.02,0.02,0.0,0.9,162.0,2.0,0.0,2.1,12.4,2024-12-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,17.0,0.0,44032.0,1.0,2.0,0.0,6.0,0.0,19.0,1431.0,1412.0,4.2,True,1.0,100.0,0.0,0.0,0.0,90.0,Brentford,Nottingham Forest,0.0,2.0,26766.0,2024.0,695262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,Brentford,3.0,3.0,17.0,0.2,DEF,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.2,1.4,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,44297.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.2,1.4,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,44297.0,0.0,0.413,0.271,0.316
0.0,0.0,17.0,1.0,0.3,100.0,0.0,0.0,0.0,0.97,173.0,0.0,0.0,1.2,12.0,2024-12-27,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,18.0,0.0,42924.0,1.0,0.0,0.0,0.0,5.0,-1190.0,1324.0,2514.0,4.2,False,1.0,100.0,0.0,0.0,0.0,83.0,Brighton,Brentford,0.0,0.0,26774.0,2024.0,696385.0,0.0,0.0,0.0,0.0,0.0,0.0300854332745075,0.0300854332745075,1654.0,Brentford,2.0,3.0,18.0,1.0,DEF,0.0,0.02,0.02,0.0,1.13,2.0,0.0,2.3,13.8,2.6,6.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,88329.0,0.0,0.02,0.02,0.0,1.13,2.0,0.0,2.3,13.8,2.6,6.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,88329.0,5.0,0.576,0.226,0.198
0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.08,224.0,0.0,0.0,0.3,3.0,2025-01-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,23.0,0.0,35590.0,0.0,2.0,1.0,0.0,1.0,-71.0,761.0,832.0,4.2,False,0.0,100.0,0.0,0.0,0.0,1.0,Crystal Palace,Brentford,1.0,2.0,26825.0,2024.0,701951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,Brentford,2.0,3.0,23.0,0.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.464,0.264,0.272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,True,,100.0,,,,,Brentford,Aston Villa,,,,,,,,,,,,,1654.0,4,3.0,3.0,28.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.254,0.346
0.0,0.0,15.0,0.0,12.3,101.0,0.01,0.01,0.0,1.17,8.0,1.0,0.0,3.0,17.8,2024-08-18,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,1.0,0.0,11239.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,True,0.0,101.0,0.0,0.0,0.0,90.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666798.0,0.0786547511816024,0.0,1.0,0.0,0.0,0.210331991314888,0.1316772401332855,7083.0,Brentford,3.0,3.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.392,0.274,0.334
