assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha,xg_pred,xa_pred,cs_pred,yc_pred,sv_pred,xPts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,255.0,,,,,Brighton,Fulham,,,,,,,,,,,,,8940.0,9,3.0,3.0,28.0,,DEF,0.0,0.1,0.11,0.01,1.84,3.0,0.0,7.4,37.0,32.8,4.0,198.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,0.0,1.0,0.02,0.34,0.0,2.0,0.0,0.02,1.16,1.08,,8760211.0,0.0,0.33,0.39,0.06,2.84,5.0,0.0,16.3,81.0,69.5,12.0,378.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,4.0,9.0,0.0,3.0,0.06,0.5,1.0,4.0,0.0,0.06,1.71,1.44,,14607861.0,,0.47,0.261,0.269,-0.16190502429022813,0.06297871124078366,1,1,0.0,4.217505987980982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,256.0,,,,,Brighton,Fulham,,,,,,,,,,,,,10718.0,9,3.0,3.0,28.0,,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.47,0.261,0.269,-0.0644697676883938,0.016985885310105746,0,0,0.0,1.7930785851767421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,False,,257.0,,,,,Brighton,Fulham,,,,,,,,,,,,,5973.0,9,3.0,3.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.47,0.261,0.269,-0.16350358122307007,0.029837510035580057,0,0,0.0,1.1084910427683197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,False,,259.0,,,,,Brighton,Fulham,,,,,,,,,,,,,5596.0,9,3.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.47,0.261,0.269,-0.15091699833475508,0.04156931315427423,0,0,0.0,1.3701229477890473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,True,,26.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,4120.0,16,4.0,4.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.269,0.248,0.483,-0.18534993665299615,0.02746904532607375,0,0,0.0,0.9703075160602443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,False,,260.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12751.0,10,2.0,3.0,28.0,,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.04643334363208948,0.02627005019290527,0,0,0.0,1.8930767760503577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,False,,262.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,9406.0,10,2.0,3.0,28.0,,MID,0.0,0.11,0.21,0.1,0.16,2.0,0.0,1.9,0.6,6.9,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.08,,2623.0,0.0,0.25,0.66,0.41,0.69,3.0,0.0,8.3,15.0,20.8,47.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,5.0,0.0,3.0,0.77,0.1,0.0,1.0,0.0,0.77,1.86,0.99,,5264.0,,0.649,0.208,0.144,-0.07992153214392844,0.07093539507005507,0,0,0.0,1.813198524490523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,False,,263.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12755.0,10,2.0,3.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.1467909451189794,0.03912167491837963,0,1,0.0,0.23661935404126266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,False,,264.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12749.0,10,2.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.1333218369291886,0.05085347803707378,0,0,0.0,1.4859512494652782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,False,,265.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12750.0,10,2.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.131998048976975,0.05085347803707378,0,0,0.0,1.4925701892263463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,False,,266.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,13133.0,10,2.0,3.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.14590841981750358,0.03912167491837963,0,1,0.0,0.24191450585011753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,False,,267.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,8919.0,10,2.0,3.0,28.0,,DEF,0.0,0.12,0.12,0.0,2.43,7.0,0.0,10.0,37.0,60.9,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.22,0.0,5.0,0.0,0.0,0.43,0.22,,293515.0,0.0,0.13,0.24,0.11,4.59,12.0,0.0,15.5,62.8,84.7,8.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,2.0,0.0,1.0,0.06,0.28,0.0,7.0,0.0,0.06,0.61,0.34,,634420.0,,0.649,0.208,0.144,-0.14573983381464667,0.08487981054285335,0,0,0.0,1.3802004287406802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5599999999999999,False,,268.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,8868.0,10,2.0,3.0,28.0,,FWD,0.0,0.02,0.78,0.76,4.24,7.0,1.0,11.9,32.0,5.9,84.0,247.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,11.0,1.0,10.0,0.74,0.0,0.0,0.0,1.0,0.74,0.95,0.42,,1204974.0,0.0,0.28,1.87,1.59,7.09,13.0,2.0,23.8,72.4,35.3,135.0,415.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,10.0,21.0,2.0,14.0,1.51,0.45,0.0,1.0,2.0,1.51,2.31,0.55,,1956428.0,,0.649,0.208,0.144,0.0962516453949014,0.04951940187474707,0,0,0.0,2.5335647872038467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,False,,269.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12947.0,10,2.0,3.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.14590841981750358,0.03912167491837963,0,1,0.0,0.24191450585011753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,False,,27.0,,,,,Liverpool,Southampton,,,,,,,,,,,,,9912.0,17,2.0,5.0,28.0,,FWD,0.0,0.0,0.38,0.38,2.68,3.0,0.0,2.7,4.0,4.0,20.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,4.0,0.0,2.0,0.49,0.0,0.0,0.0,0.0,0.49,0.02,0.0,,462676.0,0.0,0.01,0.43,0.42,3.32,3.0,0.0,3.3,4.0,4.5,26.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,5.0,0.0,3.0,0.55,0.0,0.0,0.0,0.0,0.55,0.09,0.01,,635717.0,,0.863,0.087,0.05,-0.012443630741156536,0.032926531067177994,0,0,0.0,2.049005070236908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,False,,270.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12745.0,10,2.0,3.0,28.0,,DEF,0.0,0.04,0.04,0.0,4.85,8.0,0.0,4.8,41.4,6.5,0.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,1527577.0,0.0,0.09,0.34,0.25,7.74,14.0,1.0,16.8,114.4,17.7,35.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,10.0,9.0,1.0,1.0,0.5,0.08,0.0,2.0,1.0,0.5,0.94,0.86,,2524250.0,,0.649,0.208,0.144,-0.11605300784212344,0.032708010509533855,0,0,0.0,1.401805984475861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,False,,271.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12753.0,10,2.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,-0.13288057427845074,0.05085347803707378,0,0,0.0,1.4881575627189676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,False,,272.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,8563.0,10,2.0,3.0,28.0,,FWD,0.0,0.01,0.1,0.09,0.63,1.0,0.0,1.2,2.2,2.1,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.06,0.06,,10638.0,0.0,0.01,0.3,0.29,0.67,1.0,0.0,3.4,5.2,2.4,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,2.0,0.34,0.0,0.0,0.0,0.0,0.34,0.35,0.06,,16554.0,,0.649,0.208,0.144,-0.01686082160782368,0.030216549293182925,0,0,0.0,2.023206361448254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,False,,274.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,10348.0,10,2.0,3.0,28.0,,MID,0.0,0.21,0.65,0.44,4.85,8.0,1.0,18.8,78.6,65.3,45.0,245.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,15.0,1.0,4.0,0.5,0.28,1.0,4.0,1.0,0.5,0.9,0.25,,100840.0,0.0,0.27,0.89,0.62,7.7,14.0,1.0,25.6,98.2,85.4,73.0,413.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,10.0,19.0,1.0,6.0,0.62,0.35,1.0,5.0,1.0,0.62,1.24,0.41,,172139.0,,0.649,0.208,0.144,-0.05746424969034267,0.10973853677908296,1,1,0.0,2.0418943618855354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,False,,275.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,6424.0,10,2.0,3.0,28.0,,DEF,0.0,0.02,0.02,0.0,2.43,1.0,0.0,1.9,13.6,5.3,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,1.5,463373.0,0.0,0.02,0.02,0.0,4.17,4.0,0.0,2.3,17.4,5.9,0.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.7,707933.0,,0.649,0.208,0.144,-0.14111635252013338,0.03287182659252847,0,0,0.0,1.251917364656785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,False,,277.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12747.0,10,2.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,24427.0,,0.649,0.208,0.144,-0.13499123592851825,0.04958313380085487,0,0,0.0,1.4737932217599732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,False,,278.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12748.0,10,2.0,3.0,28.0,,MID,0.0,0.03,0.03,0.0,0.77,4.0,0.0,2.1,6.6,13.8,0.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.21,0.15,,30047.0,0.0,0.07,0.07,0.0,3.66,10.0,0.0,5.9,30.0,27.9,0.0,255.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,9.0,4.0,0.0,0.0,0.0,0.16,0.0,2.0,0.0,0.0,0.42,0.36,,63115.0,,0.649,0.208,0.144,-0.1351374417089125,0.048506296761603694,0,0,0.0,1.4698316817402486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,False,,28.0,,,,,Brentford,Aston Villa,,,,,,,,,,,,,5221.0,2,3.0,3.0,28.0,,MID,0.0,0.01,0.17,0.16,2.15,3.0,0.0,5.7,7.8,1.6,48.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,0.32,0.0,0.0,0.0,0.0,0.32,0.32,0.0,,184584.0,1.0,0.15,0.5,0.35,3.18,4.0,0.0,12.8,16.8,27.6,84.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,5.0,0.0,6.0,0.6,0.12,0.0,2.0,0.0,0.6,1.16,0.44,,365204.0,,0.4,0.254,0.346,-0.0736817564075401,0.0660988576838723,0,0,0.0,1.8298877910139164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,False,,281.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12754.0,10,2.0,3.0,28.0,,MID,0.0,0.02,0.04,0.02,0.21,2.0,0.0,1.0,3.4,3.5,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.14,0.14,,9173.0,0.0,0.02,0.04,0.02,0.63,3.0,0.0,1.5,6.8,5.2,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.14,0.14,,12253.0,,0.649,0.208,0.144,-0.1261585121080652,0.05226927910333135,0,0,0.0,1.5260152767696682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,False,,282.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,934.0,10,2.0,3.0,28.0,,DEF,0.0,0.03,0.06,0.03,1.23,4.0,0.0,4.4,28.2,14.7,2.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,1.0,0.02,0.01,1.0,1.0,0.0,0.02,0.1,0.08,0.5,354683.0,0.0,0.06,0.09,0.03,4.12,10.0,0.0,8.4,63.6,18.7,2.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,9.0,3.0,0.0,1.0,0.02,0.01,1.0,1.0,0.0,0.02,0.34,0.32,0.7,698303.0,,0.649,0.208,0.144,-0.15235665632287132,0.03219557247481776,0,0,0.0,1.1824467794872253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,False,,283.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,9251.0,10,2.0,3.0,28.0,,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.649,0.208,0.144,0.0,0.0,0,0,2.9211836596771357,2.973727886559045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,False,,284.0,,,,,Crystal Palace,Ipswich,,,,,,,,,,,,,12746.0,10,2.0,3.0,28.0,,DEF,0.0,0.0,0.0,0.0,1.69,3.0,0.0,2.3,19.8,0.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,,287746.0,0.0,0.0,0.0,0.0,1.69,3.0,0.0,2.3,19.8,0.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,,287746.0,,0.649,0.208,0.144,-0.14083527813993085,0.037393654402537474,0,0,0.0,1.2671692943680275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,False,,285.0,,,,,Chelsea,Leicester,,,,,,,,,,,,,6310.0,11,2.0,4.0,28.0,,MID,0.0,0.08,0.08,0.0,3.86,8.0,0.0,7.0,26.8,35.2,8.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.08,0.0,2.0,0.0,0.0,0.55,0.53,,129855.0,0.0,0.17,0.19,0.02,7.36,13.0,0.0,16.5,59.4,90.7,15.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.0,10.0,0.0,1.0,0.02,0.23,0.0,5.0,0.0,0.02,0.98,0.87,,220469.0,,0.783,0.145,0.072,-0.1321279529769637,0.09337386152039039,0,0,0.0,1.6194818196763527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,False,,287.0,,,,,Chelsea,Leicester,,,,,,,,,,,,,6418.0,11,2.0,4.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.783,0.145,0.072,-0.1387842711134702,0.05252399627326226,0,0,0.0,1.463650633252436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,False,,288.0,,,,,Chelsea,Leicester,,,,,,,,,,,,,6851.0,11,2.0,4.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.29,1.0,0.0,0.1,0.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,,39317.0,0.0,0.0,0.0,0.0,0.38,1.0,0.0,0.4,3.2,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,,80786.0,,0.783,0.145,0.072,-0.14897973015852,0.04117670830684424,0,0,0.0,1.2296517439694128
