assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,6,0,0,0,0,1,0,9759,0,3,0,0.0,0,0,0,0,75,False,0
1,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,6275,0,0,1,0.0,0,-3355,0,3355,75,True,0
2,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,17,0,0,0,0,3,0,5507,0,2,1,0.0,0,-922,0,922,75,False,0
3,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,10,0,0,0,0,4,0,5115,0,1,5,0.0,0,-416,0,416,75,True,0
4,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,19,0,0,0,0,5,0,4779,0,3,1,0.0,0,-339,0,339,75,False,0
5,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,16,0,0,0,0,6,0,4683,0,0,2,0.0,0,-107,0,107,75,True,0
6,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,20,0,0,0,0,7,0,4600,0,1,2,0.0,0,-82,0,82,75,False,0
7,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,1,0,0,0,0,8,0,4543,0,0,1,0.0,0,-60,0,60,75,False,0
8,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,5,0,0,0,0,9,0,4479,0,1,2,0.0,0,-57,0,57,75,True,0
9,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,14,0,0,0,0,10,0,4443,0,3,0,0.0,0,-41,0,41,75,False,0
10,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,3,0,0,0,0,11,0,4410,0,1,6,0.0,0,-35,0,35,75,True,0
11,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,7,0,0,0,0,12,0,4390,0,4,4,0.0,0,-19,0,19,75,False,0
12,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,11,0,0,0,0,13,0,4359,0,1,1,0.0,0,-31,0,31,75,True,0
13,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,18,0,0,0,0,14,0,4342,0,3,3,0.0,0,-18,0,18,75,True,0
14,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,2,0,0,0,0,15,0,4332,0,0,1,0.0,0,-10,0,10,75,False,0
15,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,12,0,0,0,0,16,0,4314,0,2,1,0.0,0,-18,0,18,75,False,0
16,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,4304,0,2,2,0.0,0,-10,0,10,75,True,0
17,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,9,0,0,0,0,19,0,4287,0,3,1,0.0,0,-6,0,6,75,False,0
18,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,17,0,0,0,0,20,0,4277,0,0,2,0.0,0,-11,0,11,75,True,0
19,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2024-01-13T17:30:00Z,0,15,0,0,0,0,21,0,4254,0,3,2,0.0,0,-21,0,21,75,False,0
20,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,6,0,0,0,0,22,0,4240,0,1,3,0.0,0,-17,0,17,75,True,0
21,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,4,0,0,0,0,23,0,4230,0,3,1,0.0,0,-10,0,10,75,False,0
22,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2024-02-10T12:30:00Z,0,9,0,0,0,0,24,0,4215,0,0,2,0.0,0,-13,0,13,75,True,0
23,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,7,0,0,0,0,25,0,4210,0,1,1,0.0,0,-6,0,6,75,True,0
