goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,1,Sub,Arsenal,Bournemouth,3,0,2024-05-04,22245,2023,658611,0.0,0,0,0,0.0,0.0,0.0,6420
1,0,1,0.0404110439121723,11,Sub,Bournemouth,Manchester United,2,2,2024-04-13,22215,2023,653513,0.0,0,0,0,0.0404110439121723,0.0,0.0,6420
2,0,0,0.0,7,Sub,Bournemouth,Manchester City,0,1,2024-02-24,22145,2023,643404,0.0,0,0,0,0.0,0.057604219764471,0.057604219764471,6420
3,0,1,0.0904083326458931,1,Sub,Fulham,Bournemouth,3,1,2024-02-10,22127,2023,640144,0.0,0,0,0,0.0904083326458931,0.0904083326458931,0.0904083326458931,6420
4,0,0,0.0,1,Sub,West Ham,Bournemouth,1,1,2024-02-01,22110,2023,638076,0.0,0,0,0,0.0,0.0,0.0,6420
5,0,2,0.0868343189358711,90,AMR,Brest,Lorient,4,0,2023-12-20,23523,2023,631714,0.0498577840626239,0,1,0,0.0868343189358711,0.1618886739015579,0.0251965653151273,6420
6,0,1,0.0245285257697105,90,MR,Lorient,Strasbourg,1,2,2023-12-17,23508,2023,630856,0.0488678328692913,0,1,0,0.0245285257697105,0.0733963623642921,0.0,6420
7,1,2,0.1504690498113632,90,AMR,Lorient,Marseille,2,4,2023-12-10,23500,2023,629753,0.161569282412529,0,1,1,0.1504690498113632,0.5970859527587891,0.2850476205348968,6420
8,0,3,0.0633968710899353,90,MR,Toulouse,Lorient,1,1,2023-12-03,23488,2023,627287,0.11808842420578,0,2,0,0.0633968710899353,0.250445544719696,0.1472497135400772,6420
9,1,2,0.5378416776657104,90,MR,Lorient,Metz,2,3,2023-11-26,23482,2023,625644,0.0,0,0,1,0.5378416776657104,0.6765830516815186,0.5665490627288818,6420
10,0,0,0.0,90,AMC,Clermont Foot,Lorient,1,0,2023-11-12,23472,2023,623979,0.1374057084321975,0,3,0,0.0,0.131230741739273,0.0796226486563682,6420
11,0,1,0.0220171641558408,90,AMC,Lorient,Lens,0,0,2023-11-04,23465,2023,621680,0.0144660342484712,0,1,0,0.0220171641558408,0.1101929992437362,0.0881758332252502,6420
12,0,3,0.1431809365749359,90,AMC,Reims,Lorient,1,0,2023-10-28,23456,2023,619982,0.0,0,0,0,0.1431809365749359,0.281375914812088,0.1381949782371521,6420
13,0,0,0.0,24,Sub,Lorient,Rennes,2,1,2023-10-22,23445,2023,618631,0.0,0,0,0,0.0,0.0,0.0,6420
14,0,1,0.5271892547607422,90,AMC,Lyon,Lorient,3,3,2023-10-08,23437,2023,617125,0.0,0,0,0,0.5271892547607422,0.5271892547607422,0.0,6420
15,0,1,0.0525490045547485,90,AMC,Lorient,Montpellier,0,3,2023-10-01,23428,2023,615474,0.0575197115540504,0,1,0,0.0525490045547485,0.3069937229156494,0.2544447183609009,6420
16,1,2,0.1015670895576477,90,AMC,Nantes,Lorient,5,3,2023-09-23,23420,2023,612261,0.4202728271484375,1,1,1,0.1015670895576477,1.220173954963684,1.1186068058013916,6420
17,1,2,0.0688590407371521,90,AMC,Lorient,Monaco,2,2,2023-09-17,23411,2023,610902,0.1646951138973236,0,2,1,0.0688590407371521,0.4150607287883758,0.3209332525730133,6420
18,0,2,0.0923780500888824,90,AMC,Le Havre,Lorient,3,0,2023-09-03,23404,2023,609452,0.0999219864606857,0,2,0,0.0923780500888824,0.1230586096644401,0.1230586096644401,6420
19,1,2,0.7193474173545837,78,AMC,Lorient,Lille,4,1,2023-08-27,23393,2023,607660,0.0,0,0,1,0.7193474173545837,1.1031099557876587,0.3837624788284302,6420
20,0,2,0.0728314518928527,90,FWR,Lorient,Nice,1,1,2023-08-20,23381,2023,605777,0.0961967259645462,0,1,0,0.0728314518928527,0.2166081517934799,0.1437766999006271,6420
