goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,19,Sub,Leicester,Manchester City,0,2,2024-12-29,26788,2024,696595,0.0,0,0,0,0.0,0.0701419338583946,0.0701419338583946,6418
1,0,0,0.0,34,Sub,Leicester,Wolverhampton Wanderers,0,3,2024-12-22,26770,2024,695675,0.3469983041286468,0,1,0,0.0,0.4747730493545532,0.1277747601270675,6418
2,0,0,0.0,61,DMC,Newcastle United,Leicester,4,0,2024-12-14,26760,2024,693651,0.0523300543427467,0,1,0,0.0,0.1137773841619491,0.1137773841619491,6418
3,0,0,0.0,11,Sub,Crystal Palace,Leicester,2,2,2024-09-14,26636,2024,673731,0.0,0,0,0,0.0,0.0,0.0,6418
4,0,0,0.0,1,Sub,Manchester United,Leicester,1,1,2022-04-02,16679,2021,523039,0.0,0,0,0,0.0,0.0,0.0,6418
5,0,0,0.0,62,DR,Leicester,Leeds,1,0,2022-03-05,16648,2021,517252,0.0,0,0,0,0.0,0.0,0.0,6418
6,0,1,0.0202268008142709,90,DC,Leicester,Tottenham,2,3,2022-01-19,16540,2021,509160,0.0,0,0,0,0.0202268008142709,1.5898200273513794,1.5898200273513794,6418
7,0,0,0.0,57,MC,Leicester,Liverpool,1,0,2021-12-28,16573,2021,505319,0.0,0,0,0,0.0,0.0,0.0,6418
8,0,0,0.0,17,Sub,Manchester City,Leicester,6,3,2021-12-26,16560,2021,505117,0.0,0,0,0,0.0,0.3399249911308288,0.3399249911308288,6418
9,0,0,0.0,62,MC,Crystal Palace,Leicester,2,2,2021-10-03,16439,2021,487012,0.0,0,0,0,0.0,0.0996126011013984,0.0996126011013984,6418
10,0,0,0.0,9,Sub,Manchester United,Leicester,1,2,2021-05-11,14788,2020,469921,0.0,0,0,0,0.0,0.0,0.0,6418
11,0,0,0.0,1,Sub,Brighton,Leicester,1,2,2021-03-06,14696,2020,454926,0.0,0,0,0,0.0,0.0,0.0,6418
12,0,3,0.4184809923171997,78,MC,Burnley,Leicester,1,1,2021-03-03,14716,2020,453775,0.0,0,0,0,0.4184809923171997,0.494953989982605,0.1127630025148391,6418
13,0,0,0.0,1,Sub,Aston Villa,Leicester,1,2,2021-02-21,14676,2020,451174,0.0,0,0,0,0.0,0.0,0.0,6418
