goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,1,1,0.0602034479379653,90,DML,Luton,Fulham,2,4,2024-05-19,22272,2023,663021,0.1542132198810577,0,2,1,0.0602034479379653,0.4752596020698547,0.4219298660755157,11723
1,0,0,0.0,90,DML,West Ham,Luton,3,1,2024-05-11,22263,2023,660615,0.4793727099895477,1,1,0,0.0,0.5549494028091431,0.0755766779184341,11723
2,0,1,0.0372710414230823,90,DML,Luton,Everton,1,1,2024-05-03,22252,2023,658561,0.3168856799602508,0,6,0,0.0372710414230823,0.3650769889354706,0.308404266834259,11723
3,0,0,0.0,90,DML,Wolverhampton Wanderers,Luton,2,1,2024-04-27,22244,2023,658299,0.1427981555461883,0,2,0,0.0,0.675876259803772,0.5738373398780823,11723
4,0,1,0.0339388996362686,90,DML,Luton,Brentford,1,5,2024-04-20,22230,2023,654804,0.0,0,0,0,0.0339388996362686,0.1439384073019027,0.1099995151162147,11723
5,0,1,0.2950503230094909,90,DC,Manchester City,Luton,5,1,2024-04-13,22221,2023,653306,0.0,0,0,0,0.2950503230094909,0.3981597423553467,0.1031093969941139,11723
6,0,1,0.0645643845200538,90,DML,Luton,Bournemouth,2,1,2024-04-06,22210,2023,651775,0.0,0,0,0,0.0645643845200538,0.6885114908218384,0.6885114908218384,11723
7,0,0,0.0,90,DML,Arsenal,Luton,2,0,2024-04-03,22196,2023,651139,0.0,0,0,0,0.0,0.2015904933214187,0.2015904933214187,11723
8,0,1,0.0612710714340209,86,DL,Tottenham,Luton,2,1,2024-03-30,22194,2023,649873,0.0677847862243652,0,2,0,0.0612710714340209,0.2050577700138092,0.1202625259757042,11723
9,0,0,0.0,49,DML,Luton,Nottingham Forest,1,1,2024-03-16,22181,2023,648309,0.0,0,0,0,0.0,0.0,0.0,11723
10,0,0,0.0,90,DML,Bournemouth,Luton,4,3,2024-03-13,25861,2023,647914,1.036002278327942,1,3,0,0.0,1.261220932006836,1.261220932006836,11723
11,0,0,0.0,90,DML,Crystal Palace,Luton,1,1,2024-03-09,22170,2023,646674,0.1131049320101738,0,1,0,0.0,0.1131049320101738,0.0,11723
12,0,2,0.0819045975804328,90,DML,Luton,Aston Villa,2,3,2024-03-02,22159,2023,645149,0.4437334835529327,1,3,0,0.0819045975804328,0.0530527383089065,0.0,11723
13,0,2,0.123191624879837,76,DML,Liverpool,Luton,4,1,2024-02-21,22151,2023,642854,0.0,0,0,0,0.123191624879837,0.2427846044301986,0.1195929870009422,11723
14,0,2,0.1363633424043655,86,DML,Luton,Manchester United,1,2,2024-02-18,22139,2023,642539,0.1809818148612976,0,3,0,0.1363633424043655,0.1670837998390197,0.0575968660414218,11723
15,0,2,0.1384782940149307,90,DML,Luton,Sheffield United,1,3,2024-02-10,22129,2023,640153,0.4267290532588959,0,9,0,0.1384782940149307,0.1944139450788498,0.0218598395586013,11723
16,0,1,0.0486399121582508,83,DML,Newcastle United,Luton,4,4,2024-02-03,22123,2023,638621,0.0167599339038133,0,1,0,0.0486399121582508,0.547013521194458,0.4983736276626587,11723
17,0,0,0.0,90,DML,Luton,Brighton,4,0,2024-01-30,22107,2023,637809,0.0477611497044563,0,1,0,0.0,1.0358966588974,1.0358966588974,11723
18,0,0,0.0,90,DML,Burnley,Luton,1,1,2024-01-12,22096,2023,634547,0.3316190838813782,1,1,0,0.0,0.6427145600318909,0.3110954463481903,11723
19,0,1,0.110029399394989,90,DML,Luton,Chelsea,2,3,2023-12-30,22089,2023,633369,0.611793577671051,1,4,0,0.110029399394989,0.2188451737165451,0.1448766887187957,11723
20,1,2,0.1407563835382461,80,DMR,Sheffield United,Luton,2,3,2023-12-26,22084,2023,632962,0.0227961521595716,0,1,1,0.1407563835382461,0.1894422471523285,0.048685859888792,11723
21,0,0,0.0,90,DML,Luton,Newcastle United,1,0,2023-12-23,22069,2023,632639,0.1537583470344543,0,2,0,0.0,0.2323395758867263,0.134836733341217,11723
22,0,0,0.0,90,DMR,Luton,Manchester City,1,2,2023-12-10,22050,2023,629329,0.0,0,0,0,0.0,0.5863338112831116,0.5863338112831116,11723
23,0,0,0.0,90,DML,Luton,Arsenal,3,4,2023-12-05,22039,2023,627906,0.4024227559566498,2,2,0,0.0,0.0628287568688392,0.0628287568688392,11723
24,0,0,0.0,81,DMR,Luton,Crystal Palace,2,1,2023-11-25,22019,2023,624869,0.0189434699714183,0,1,0,0.0,0.0282259453088045,0.0282259453088045,11723
25,0,0,0.0,75,DML,Manchester United,Luton,1,0,2023-11-11,22012,2023,623248,0.071742407977581,0,1,0,0.0,0.1543009728193283,0.1543009728193283,11723
26,0,0,0.0,90,DML,Luton,Liverpool,1,1,2023-11-05,21999,2023,622353,0.0169811230152845,0,1,0,0.0,0.0169811230152845,0.0,11723
27,0,0,0.0,80,DL,Aston Villa,Luton,3,1,2023-10-29,21987,2023,620461,0.0520927421748638,0,2,0,0.0,0.0,0.0,11723
28,0,1,0.0101780351251363,90,DL,Nottingham Forest,Luton,2,2,2023-10-21,21982,2023,618080,0.0,0,0,0,0.0101780351251363,0.3107914328575134,0.3006133735179901,11723
29,0,2,0.318843126296997,90,DL,Luton,Tottenham,0,1,2023-10-07,21971,2023,616120,0.1191427633166313,0,2,0,0.318843126296997,0.4652481973171234,0.1912277042865753,11723
30,0,1,0.0240478701889514,90,DML,Luton,Burnley,1,2,2023-10-03,22289,2023,615873,0.3073864877223968,0,7,0,0.0240478701889514,0.2141883820295334,0.1664460003376007,11723
31,0,0,0.0,89,DML,Everton,Luton,1,2,2023-09-30,21956,2023,614589,0.7082653641700745,1,6,0,0.0,0.0906350165605545,0.0906350165605545,11723
32,0,3,0.1262540370225906,77,DML,Luton,Wolverhampton Wanderers,1,1,2023-09-23,21945,2023,612182,0.2618588507175445,0,5,0,0.1262540370225906,0.3438997268676758,0.1305650025606155,11723
33,0,0,0.0,15,Sub,Fulham,Luton,1,0,2023-09-16,21939,2023,610428,0.0,0,0,0,0.0,0.0,0.0,11723
34,0,1,0.0207945276051759,80,DR,Luton,West Ham,1,2,2023-09-01,21925,2023,608275,0.1073350086808204,0,1,0,0.0207945276051759,0.1749723106622696,0.0468427762389183,11723
35,0,0,0.0,18,Sub,Chelsea,Luton,3,0,2023-08-25,22295,2023,606610,0.0,0,0,0,0.0,0.0,0.0,11723
36,0,0,0.0,25,Sub,Brighton,Luton,4,1,2023-08-12,22278,2023,603787,0.0,0,0,0,0.0,0.0,0.0,11723
