goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,1,0.3267530798912048,59,MC,Brighton,Manchester City,2,1,2024-11-09,26703,2024,686855,0.0,0,0,0,0.3267530798912048,0.3267530798912048,0.0
1,0,0,0.0,90,MC,Liverpool,Brighton,2,1,2024-11-02,26696,2024,685044,0.0,0,0,0,0.0,0.6374796032905579,0.6374796032905579
2,0,1,0.0107644936069846,90,MC,Newcastle United,Brighton,0,1,2024-10-19,26676,2024,681372,0.0,0,0,0,0.0107644936069846,0.4658628106117248,0.4658628106117248
3,0,1,0.0632697418332099,90,DMC,Brighton,Tottenham,3,2,2024-10-06,26671,2024,680424,0.0,0,0,0,0.0632697418332099,0.0632697418332099,0.0
4,0,0,0.0,90,MC,Chelsea,Brighton,4,2,2024-09-28,26657,2024,677915,0.0316722616553306,0,1,0,0.0,0.2480280697345733,0.2480280697345733
5,1,1,0.2966775298118591,90,DMC,Brighton,Nottingham Forest,2,2,2024-09-22,26650,2024,676304,0.0475309863686561,0,2,1,0.2966775298118591,0.3879209458827972,0.0734217390418052
6,0,0,0.0,71,DL,Brighton,Ipswich,0,0,2024-09-14,26633,2024,673645,0.0268742423504591,0,1,0,0.0,0.1084460690617561,0.1084460690617561
7,0,3,0.1429234594106674,90,DL,Arsenal,Brighton,1,1,2024-08-31,26622,2024,671526,0.0426068231463432,0,1,0,0.1429234594106674,0.573713481426239,0.5170839428901672
8,0,0,0.0,90,DL,Brighton,Manchester United,2,1,2024-08-24,26612,2024,667696,0.0296734496951103,0,1,0,0.0,0.2900694012641907,0.2900694012641907
9,0,0,0.0,90,DL,Everton,Brighton,0,3,2024-08-17,26605,2024,666343,0.0,0,0,0,0.0,0.2725262939929962,0.2725262939929962
10,1,1,0.1012022569775581,90,DMR,Brighton,Crystal Palace,4,1,2024-02-03,22118,2023,638544,0.0,0,0,1,0.1012022569775581,0.271480917930603,0.1702786535024643
11,0,0,0.0,71,Sub,Luton,Brighton,4,0,2024-01-30,22107,2023,637835,0.0,0,0,0,0.0,0.0530810691416263,0.0530810691416263
12,0,0,0.0,90,DR,Brighton,Wolverhampton Wanderers,0,0,2024-01-22,22095,2023,636490,0.0636078491806984,0,3,0,0.0,0.1633462011814117,0.1438614726066589
13,0,3,0.2238186299800872,90,DR,West Ham,Brighton,0,0,2024-01-02,22093,2023,633865,0.0667725354433059,0,1,0,0.2238186299800872,1.029305338859558,0.894977867603302
14,1,1,0.3345769047737121,90,DR,Brighton,Tottenham,4,2,2023-12-28,22078,2023,633152,0.0,0,0,1,0.3345769047737121,0.4323855638504028,0.0978086590766906
15,0,2,0.3897802531719208,77,DR,Crystal Palace,Brighton,1,1,2023-12-21,22066,2023,632256,0.0555912405252456,0,1,0,0.3897802531719208,0.5010027885437012,0.0556313060224056
16,0,2,0.1100304871797561,64,Sub,Arsenal,Brighton,2,0,2023-12-17,22056,2023,630789,0.0,0,0,0,0.1100304871797561,0.1392696946859359,0.0292392056435346
17,0,4,0.9112690687179564,29,Sub,Brighton,Burnley,1,1,2023-12-09,22046,2023,628703,0.0,0,0,0,0.9112690687179564,0.9412778615951538,0.0300088003277778
18,1,1,0.092943400144577,80,DR,Brighton,Brentford,2,1,2023-12-06,22036,2023,627993,0.5398766994476318,0,1,1,0.092943400144577,0.8735654950141907,0.8735654950141907
19,0,0,0.0,63,DL,Chelsea,Brighton,3,2,2023-12-03,22029,2023,627254,0.0,0,0,0,0.0,0.0,0.0
20,0,0,0.0,56,Sub,Nottingham Forest,Brighton,2,3,2023-11-25,22022,2023,624957,0.0,0,0,0,0.0,0.0,0.0
21,0,0,0.0,90,DMC,Aston Villa,Brighton,6,1,2023-09-30,21955,2023,614307,0.1124020814895629,0,2,0,0.0,0.4713628888130188,0.3589608073234558
22,0,0,0.0,1,Sub,Aston Villa,Brighton,2,1,2023-05-28,18573,2022,600878,0.0,0,0,0,0.0,0.0,0.0
