goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,23,Sub,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663123,0.0,0,0,0,0.0,0.0,0.0,11731
1,0,1,0.0512614659965038,58,MC,Everton,Sheffield United,1,0,2024-05-11,22257,2023,660556,0.0,0,0,0,0.0512614659965038,0.0997111797332763,0.0484497174620628,11731
2,0,1,0.0555789433419704,73,MC,Sheffield United,Nottingham Forest,1,3,2024-05-04,22254,2023,658903,0.0288231130689382,0,1,0,0.0555789433419704,0.3423680663108825,0.2867891192436218,11731
3,0,2,0.1494737118482589,74,MC,Newcastle United,Sheffield United,5,1,2024-04-27,22240,2023,657027,0.0,0,0,0,0.1494737118482589,0.3414141833782196,0.3169277310371399,11731
4,0,0,0.0,48,MC,Manchester United,Sheffield United,4,2,2024-04-24,22182,2023,656298,0.0,0,0,0,0.0,0.0,0.0,11731
5,0,0,0.0,10,Sub,Sheffield United,Burnley,1,4,2024-04-20,22232,2023,654875,0.0,0,0,0,0.0,0.0,0.0,11731
6,0,0,0.0,8,Sub,Liverpool,Sheffield United,3,1,2024-04-04,22203,2023,651268,0.0,0,0,0,0.0,0.0,0.0,11731
7,0,0,0.0,39,Sub,Sheffield United,Arsenal,0,6,2024-03-04,22163,2023,646051,0.0,0,0,0,0.0,0.0692057833075523,0.0692057833075523,11731
8,0,0,0.0,19,Sub,Sheffield United,Brighton,0,5,2024-02-18,22143,2023,642330,0.0,0,0,0,0.0,0.0,0.0,11731
9,0,0,0.0,54,MC,Sheffield United,Aston Villa,0,5,2024-02-03,22124,2023,638735,0.0,0,0,0,0.0,0.0636363849043846,0.0636363849043846,11731
10,0,1,0.0498734526336193,40,Sub,Crystal Palace,Sheffield United,3,2,2024-01-30,22112,2023,637863,0.0,0,0,0,0.0498734526336193,0.0760710909962654,0.0261976327747106,11731
11,0,2,0.1283102929592132,82,MC,Sheffield United,West Ham,2,2,2024-01-21,22101,2023,636191,0.063607633113861,0,2,0,0.1283102929592132,0.2609516680240631,0.1326413601636886,11731
12,0,0,0.0,81,AMC,Manchester City,Sheffield United,2,0,2023-12-30,22090,2023,633511,0.0,0,0,0,0.0,0.0,0.0,11731
13,0,2,0.0599633641541004,47,MC,Sheffield United,Luton,2,3,2023-12-26,22084,2023,632949,0.0,0,0,0,0.0599633641541004,0.041633952409029,0.0,11731
14,0,0,0.0,60,AMC,Aston Villa,Sheffield United,1,1,2023-12-22,22065,2023,632480,0.0,0,0,0,0.0,0.0,0.0,11731
15,0,0,0.0,60,MC,Chelsea,Sheffield United,2,0,2023-12-16,22059,2023,630291,0.0,0,0,0,0.0,0.0,0.0,11731
16,0,0,0.0,76,MC,Sheffield United,Brentford,1,0,2023-12-09,22052,2023,628760,0.0,0,0,0,0.0,0.0,0.0,11731
17,0,0,0.0,80,DML,Sheffield United,Liverpool,0,2,2023-12-06,22040,2023,627967,0.0,0,0,0,0.0,0.0,0.0,11731
18,0,0,0.0,14,Sub,Nottingham Forest,Sheffield United,2,1,2023-08-18,22285,2023,604803,0.0,0,0,0,0.0,0.0,0.0,11731
19,0,0,0.0,2,Sub,Sheffield United,Crystal Palace,0,1,2023-08-12,22280,2023,603829,0.0,0,0,0,0.0,0.0,0.0,11731
