goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,6,Sub,Southampton,Wolverhampton Wanderers,1,2,2025-03-15,26891,2024,713050,0.0,0,0,0,0.0,0.0,0.0,12880
1,0,0,0.0,70,FW,Liverpool,Southampton,3,1,2025-03-08,26876,2024,711407,0.0312254857271909,0,1,0,0.0,0.0232340265065431,0.0232340265065431,12880
2,0,0,0.0,1,Sub,Southampton,Brighton,0,4,2025-02-22,26861,2024,707863,0.0,0,0,0,0.0,0.0,0.0,12880
3,0,2,0.0602192617952823,73,AMC,Ipswich,Southampton,1,2,2025-02-01,26837,2024,703376,0.0,0,0,0,0.0602192617952823,0.0602192617952823,0.0,12880
4,0,0,0.0,16,Sub,Rennes,Marseille,1,2,2025-01-11,28200,2024,698484,0.0,0,0,0,0.0,0.0,0.0,12880
5,0,2,0.0874916240572929,51,AMC,Nice,Rennes,3,2,2025-01-03,28191,2024,697095,0.0,0,0,0,0.0874916240572929,0.1140024662017822,0.0265108458697795,12880
6,1,3,0.4836272001266479,76,Sub,Rennes,Angers,2,0,2024-12-15,28174,2024,694387,0.0,0,0,1,0.4836272001266479,0.4836272001266479,0.1043883487582206,12880
7,0,2,0.6115250587463379,20,Sub,Rennes,Saint-Etienne,5,0,2024-11-30,28157,2024,690216,0.1286516636610031,0,1,0,0.6115250587463379,0.764638364315033,0.0244616102427244,12880
8,0,1,0.039107508957386,69,AMC,Lille,Rennes,1,0,2024-11-24,28151,2024,689086,0.0475387871265411,0,1,0,0.039107508957386,0.0,0.0,12880
9,0,0,0.0,25,Sub,Rennes,Toulouse,0,2,2024-11-10,28138,2024,687503,0.0315156951546669,0,1,0,0.0,0.0315156951546669,0.0,12880
10,0,0,0.0,14,Sub,Auxerre,Rennes,4,0,2024-11-03,28131,2024,685723,0.0,0,0,0,0.0,0.0,0.0,12880
11,0,4,0.2030222415924072,79,AMC,Rennes,Le Havre,1,0,2024-10-25,28123,2024,682599,0.0,0,0,0,0.2030222415924072,0.1774526685476303,0.0,12880
12,0,0,0.0,13,Sub,Brest,Rennes,1,1,2024-10-19,28118,2024,681501,0.0243663974106311,0,1,0,0.0,0.0898408070206642,0.0654744058847427,12880
13,0,1,0.0717405006289482,47,FWL,Rennes,Monaco,1,2,2024-10-05,28103,2024,679955,0.0,0,0,0,0.0717405006289482,0.0861502885818481,0.014409789815545,12880
14,0,1,0.0261528939008712,11,Sub,Paris Saint Germain,Rennes,3,1,2024-09-27,28094,2024,677397,0.0187047086656093,0,1,0,0.0261528939008712,0.0261528939008712,0.0,12880
15,0,2,0.0838771015405654,70,AMC,Rennes,Lens,1,1,2024-09-21,28091,2024,676027,0.1161248683929443,0,2,0,0.0838771015405654,0.2718138396739959,0.1269118189811706,12880
16,1,2,0.189615249633789,70,FWL,Rennes,Montpellier,3,0,2024-09-15,28080,2024,674373,0.0534242764115333,1,1,1,0.189615249633789,0.3888023197650909,0.2809548676013946,12880
17,0,1,0.0624217465519905,90,ML,Reims,Rennes,2,1,2024-09-01,28072,2024,672698,0.1177622824907302,0,3,0,0.0624217465519905,0.563284158706665,0.4076597988605499,12880
18,0,1,0.0340369194746017,75,AMC,Strasbourg,Rennes,3,1,2024-08-25,28063,2024,668910,0.0313427112996578,0,2,0,0.0340369194746017,0.0173469707369804,0.0,12880
19,0,2,0.160591721534729,90,AMC,Rennes,Lyon,3,0,2024-08-18,28056,2024,667232,0.3907698392868042,0,6,0,0.160591721534729,0.6738986372947693,0.1391921788454055,12880
