goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0,90,GK,Fulham,Manchester City,0,2,2025-05-25,26981,2024,730187,0.0,0,0,0,0,0.0261149872094392,0.0261149872094392,181
1,0,0,0,90,GK,Brentford,Fulham,2,3,2025-05-18,26964,2024,728510,0.0,0,0,0,0,0.0,0.0,181
2,0,0,0,90,GK,Fulham,Everton,1,3,2025-05-10,26953,2024,725709,0.0,0,0,0,0,0.1200181394815445,0.1200181394815445,181
3,0,0,0,90,GK,Aston Villa,Fulham,1,0,2025-05-03,26946,2024,723813,0.0,0,0,0,0,0.0,0.0,181
4,0,0,0,90,GK,Southampton,Fulham,1,2,2025-04-26,26940,2024,722630,0.0,0,0,0,0,0.2970017790794372,0.2970017790794372,181
5,0,0,0,90,GK,Fulham,Chelsea,1,2,2025-04-20,26926,2024,720941,0.0,0,0,0,0,0.0,0.0,181
6,0,0,0,90,GK,Bournemouth,Fulham,1,0,2025-04-14,26912,2024,719849,0.0,0,0,0,0,0.462094634771347,0.462094634771347,181
7,0,0,0,90,GK,Fulham,Liverpool,3,2,2025-04-06,26906,2024,717540,0.0,0,0,0,0,0.0315387099981308,0.0315387099981308,181
8,0,0,0,90,GK,Arsenal,Fulham,2,1,2025-04-01,26892,2024,715955,0.0,0,0,0,0,0.1954426914453506,0.1954426914453506,181
9,0,0,0,90,GK,Fulham,Tottenham,2,0,2025-03-16,26886,2024,713683,0.0,0,0,0,0,0.1175644174218177,0.1175644174218177,181
10,0,0,0,90,GK,Brighton,Fulham,2,1,2025-03-08,26873,2024,711334,0.0,0,0,0,0,0.0273476000875234,0.0273476000875234,181
11,0,0,0,90,GK,Wolverhampton Wanderers,Fulham,1,2,2025-02-25,26867,2024,709040,0.0,0,0,0,0,0.5411367416381836,0.5411367416381836,181
12,0,0,0,90,GK,Fulham,Crystal Palace,0,2,2025-02-22,26856,2024,707821,0.0,0,0,0,0,0.0,0.0,181
13,0,0,0,90,GK,Fulham,Nottingham Forest,2,1,2025-02-15,26845,2024,706182,0.0,0,0,0,0,0.9468530416488647,0.9468530416488647,181
14,0,0,0,90,GK,Newcastle United,Fulham,1,2,2025-02-01,26839,2024,703400,0.2743481993675232,0,1,0,0,0.3339848816394806,0.0596366859972476,181
15,0,0,0,90,GK,Fulham,Manchester United,0,1,2025-01-26,26826,2024,702326,0.0,0,0,0,0,0.0310304593294858,0.0310304593294858,181
16,0,0,0,90,GK,Leicester,Fulham,0,2,2025-01-18,26817,2024,700035,0.0,0,0,0,0,0.779765784740448,0.779765784740448,181
17,0,0,0,90,GK,West Ham,Fulham,3,2,2025-01-14,26808,2024,699153,0.0,0,0,0,0,0.0238423962146043,0.0238423962146043,181
18,0,0,0,90,GK,Fulham,Ipswich,2,2,2025-01-05,26796,2024,697521,0.0,0,0,0,0,0.1070858761668205,0.1070858761668205,181
19,0,0,0,90,GK,Fulham,Bournemouth,2,2,2024-12-29,26786,2024,696701,0.0,0,0,0,0,0.0,0.0,181
20,0,0,0,90,GK,Chelsea,Fulham,1,2,2024-12-26,26775,2024,696190,0.0,0,0,0,0,0.0943717211484909,0.0943717211484909,181
21,0,0,0,90,GK,Fulham,Southampton,0,0,2024-12-22,26763,2024,695629,0.0,0,0,0,0,0.3330834507942199,0.3330834507942199,181
22,0,0,0,90,GK,Liverpool,Fulham,2,2,2024-12-14,26752,2024,693768,0.0,0,0,0,0,0.6392984986305237,0.6392984986305237,181
23,0,0,0,90,GK,Fulham,Arsenal,1,1,2024-12-08,26749,2024,692711,0.0,0,0,0,0,0.0449378602206707,0.0449378602206707,181
24,0,0,0,90,GK,Fulham,Brighton,3,1,2024-12-05,26736,2024,691599,0.0,0,0,0,0,0.0991311445832252,0.0991311445832252,181
25,0,0,0,90,GK,Tottenham,Fulham,1,1,2024-12-01,26729,2024,690626,0.0,0,0,0,0,0.4252760708332062,0.4252760708332062,181
26,0,0,0,90,GK,Fulham,Wolverhampton Wanderers,1,4,2024-11-23,26717,2024,688390,0.0,0,0,0,0,0.0373185575008392,0.0373185575008392,181
27,0,0,0,90,GK,Crystal Palace,Fulham,0,2,2024-11-09,26706,2024,686617,0.0,0,0,0,0,0.0,0.0,181
28,0,0,0,90,GK,Fulham,Brentford,2,1,2024-11-04,26693,2024,686105,0.0,0,0,0,0,0.0,0.0,181
29,0,0,0,90,GK,Everton,Fulham,1,1,2024-10-26,26687,2024,683158,0.0,0,0,0,0,0.2248616814613342,0.2248616814613342,181
30,0,0,0,90,GK,Fulham,Aston Villa,1,3,2024-10-19,26673,2024,681318,0.0445953160524368,1,1,0,0,0.6409071087837219,0.5963118076324463,181
31,0,0,0,90,GK,Manchester City,Fulham,3,2,2024-10-05,26664,2024,679466,0.0,0,0,0,0,1.3492051362991333,1.3492051362991333,181
32,0,0,0,90,GK,Nottingham Forest,Fulham,0,1,2024-09-28,26653,2024,677789,0.0,0,0,0,0,0.224400594830513,0.224400594830513,181
33,0,0,0,90,GK,Fulham,Newcastle United,3,1,2024-09-21,26646,2024,675713,0.0,0,0,0,0,0.1971915513277053,0.1971915513277053,181
34,0,0,0,90,GK,Fulham,West Ham,1,1,2024-09-14,26634,2024,673732,0.0,0,0,0,0,0.0,0.0,181
35,0,0,0,90,GK,Ipswich,Fulham,1,1,2024-08-31,26625,2024,671795,0.0,0,0,0,0,0.3357647061347961,0.3357647061347961,181
36,0,0,0,90,GK,Fulham,Leicester,2,1,2024-08-24,26614,2024,667945,0.0,0,0,0,0,0.6553217768669128,0.6553217768669128,181
37,0,0,0,90,GK,Manchester United,Fulham,1,0,2024-08-16,26602,2024,666185,0.0,0,0,0,0,0.0364734828472137,0.0364734828472137,181
38,0,0,0,90,GK,Luton,Fulham,2,4,2024-05-19,22272,2023,663032,0.0,0,0,0,0,0.068485714495182,0.068485714495182,181
39,0,0,0,90,GK,Fulham,Manchester City,0,4,2024-05-11,22258,2023,660315,0.0,0,0,0,0,0.0,0.0,181
40,0,0,0,90,GK,Brentford,Fulham,0,0,2024-05-04,22246,2023,658849,0.0,0,0,0,0,0.0,0.0,181
41,0,0,0,90,GK,Fulham,Crystal Palace,1,1,2024-04-27,22238,2023,656946,0.0,0,0,0,0,0.0857281908392906,0.0857281908392906,181
42,0,0,0,90,GK,Fulham,Liverpool,1,3,2024-04-21,22229,2023,655626,0.0,0,0,0,0,0.0561376065015792,0.0561376065015792,181
43,0,0,0,90,GK,West Ham,Fulham,0,2,2024-04-14,22224,2023,653855,0.0,0,0,0,0,0.439852625131607,0.439852625131607,181
44,0,0,0,90,GK,Fulham,Newcastle United,0,1,2024-04-06,22209,2023,651739,0.0,0,0,0,0,0.0608458705246448,0.0608458705246448,181
45,0,0,0,90,GK,Nottingham Forest,Fulham,3,1,2024-04-02,22198,2023,650989,0.0,0,0,0,0,0.0586666017770767,0.0586666017770767,181
46,0,0,0,90,GK,Sheffield United,Fulham,3,3,2024-03-30,22193,2023,649837,0.0,0,0,0,0,0.0361499786376953,0.0361499786376953,181
47,0,0,0,90,GK,Fulham,Tottenham,3,0,2024-03-16,22180,2023,648456,0.0,0,0,0,0,0.0,0.0,181
48,0,0,0,90,GK,Wolverhampton Wanderers,Fulham,2,1,2024-03-09,22174,2023,646699,0.0,0,0,0,0,0.7578994035720825,0.7578994035720825,181
49,0,0,0,90,GK,Fulham,Brighton,3,0,2024-03-02,22158,2023,644866,0.0,0,0,0,0,0.0,0.0,181
50,0,0,0,90,GK,Manchester United,Fulham,1,2,2024-02-24,22152,2023,643281,0.0,0,0,0,0,0.2747041881084442,0.2747041881084442,181
51,0,0,0,90,GK,Fulham,Aston Villa,1,2,2024-02-17,22138,2023,641762,0.0,0,0,0,0,0.4237921237945556,0.4237921237945556,181
52,0,0,0,90,GK,Fulham,Bournemouth,3,1,2024-02-10,22127,2023,640116,0.0,0,0,0,0,0.0,0.0,181
53,0,0,0,90,GK,Burnley,Fulham,2,2,2024-02-03,22119,2023,638588,0.0,0,0,0,0,0.2222144603729248,0.2222144603729248,181
54,0,0,0,90,GK,Fulham,Everton,0,0,2024-01-30,22106,2023,637777,0.0,0,0,0,0,0.1355682611465454,0.1355682611465454,181
55,0,0,0,90,GK,Chelsea,Fulham,1,0,2024-01-13,22097,2023,634571,0.0,0,0,0,0,0.0399895384907722,0.0399895384907722,181
56,0,0,0,90,GK,Fulham,Arsenal,2,1,2023-12-31,22087,2023,633697,0.0,0,0,0,0,0.1409663408994674,0.1409663408994674,181
57,0,0,0,90,GK,Bournemouth,Fulham,3,0,2023-12-26,22075,2023,632987,0.0,0,0,0,0,0.0,0.0,181
58,0,0,0,90,GK,Fulham,Burnley,0,2,2023-12-23,22067,2023,632696,0.0,0,0,0,0,0.0,0.0,181
59,0,0,0,90,GK,Newcastle United,Fulham,3,0,2023-12-16,22062,2023,630340,0.0,0,0,0,0,0.0155871966853737,0.0155871966853737,181
60,0,0,0,90,GK,Fulham,West Ham,5,0,2023-12-10,22049,2023,629293,0.0,0,0,0,0,0.5414665341377258,0.5414665341377258,181
61,0,0,0,90,GK,Fulham,Nottingham Forest,5,0,2023-12-06,22038,2023,627930,0.0,0,0,0,0,0.3697864115238189,0.3697864115238189,181
62,0,0,0,90,GK,Liverpool,Fulham,4,3,2023-12-03,22030,2023,627342,0.0,0,0,0,0,0.0430093742907047,0.0430093742907047,181
63,0,0,0,90,GK,Fulham,Wolverhampton Wanderers,3,2,2023-11-27,22018,2023,626101,0.0,0,0,0,0,0.0670256167650222,0.0670256167650222,181
64,0,0,0,90,GK,Aston Villa,Fulham,3,1,2023-11-12,22007,2023,623908,0.0,0,0,0,0,0.0771573036909103,0.0771573036909103,181
