goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,90,DC,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663115,0.0,0,0,0,0.0,0.0420592948794364,0.0420592948794364,8286
1,0,1,0.0252318754792213,90,DC,Everton,Sheffield United,1,0,2024-05-11,22257,2023,660552,0.0573688335716724,0,1,0,0.0252318754792213,0.1582242548465728,0.1329923868179321,8286
2,0,2,0.0819463357329368,90,DC,Sheffield United,Nottingham Forest,1,3,2024-05-04,22254,2023,658899,0.0510632805526256,0,1,0,0.0819463357329368,0.3508412837982178,0.2178316563367843,8286
3,0,0,0.0,19,Sub,Newcastle United,Sheffield United,5,1,2024-04-27,22240,2023,657034,0.0,0,0,0,0.0,0.0,0.0,8286
4,0,2,0.0616631470620632,90,DC,Sheffield United,Chelsea,2,2,2024-04-07,22212,2023,652575,0.0,0,0,0,0.0616631470620632,0.0563728772103786,0.0563728772103786,8286
5,0,0,0.0,90,DC,Liverpool,Sheffield United,3,1,2024-04-04,22203,2023,651256,0.0,0,0,0,0.0,0.5733560919761658,0.5733560919761658,8286
6,0,0,0.0,90,DC,Sheffield United,Fulham,3,3,2024-03-30,22193,2023,649826,0.0178851205855608,0,1,0,0.0,0.0178851205855608,0.0,8286
7,1,1,0.5388665199279785,90,DC,Bournemouth,Sheffield United,2,2,2024-03-09,22165,2023,646642,0.1232074797153472,0,1,1,0.5388665199279785,0.1777071505784988,0.0544996708631515,8286
8,0,0,0.0,90,DC,Sheffield United,Arsenal,0,6,2024-03-04,22163,2023,646041,0.0,0,0,0,0.0,0.0285207964479923,0.0285207964479923,8286
9,0,1,0.0077428366057574,90,DC,Wolverhampton Wanderers,Sheffield United,1,0,2024-02-25,22154,2023,643723,0.0584007836878299,0,1,0,0.0077428366057574,0.1116664111614227,0.1116664111614227,8286
10,0,0,0.0,90,DC,Sheffield United,Brighton,0,5,2024-02-18,22143,2023,642319,0.3846747577190399,0,1,0,0.0,0.4887955784797668,0.1041208133101463,8286
11,0,0,0.0,90,DC,Luton,Sheffield United,1,3,2024-02-10,22129,2023,640166,0.0,0,0,0,0.0,0.0,0.0,8286
12,0,2,0.5029587149620056,36,Sub,Sheffield United,Aston Villa,0,5,2024-02-03,22124,2023,638740,0.0,0,0,0,0.5029587149620056,0.0713031440973281,0.0713031440973281,8286
13,0,0,0.0,86,DC,Crystal Palace,Sheffield United,3,2,2024-01-30,22112,2023,637853,0.0,0,0,0,0.0,0.0,0.0,8286
14,0,0,0.0,90,DC,Sheffield United,West Ham,2,2,2024-01-21,22101,2023,636186,0.0,0,0,0,0.0,0.0602558106184005,0.0602558106184005,8286
15,0,0,0.0,90,DC,Manchester City,Sheffield United,2,0,2023-12-30,22090,2023,633504,0.0,0,0,0,0.0,0.1780642569065094,0.1780642569065094,8286
16,0,0,0.0,87,DC,Sheffield United,Luton,2,3,2023-12-26,22084,2023,632945,0.0331538505852222,0,1,0,0.0,0.0331538505852222,0.0,8286
17,0,0,0.0,90,DC,Aston Villa,Sheffield United,1,1,2023-12-22,22065,2023,632474,0.0,0,0,0,0.0,0.0,0.0,8286
18,0,0,0.0,90,DC,Sheffield United,Brentford,1,0,2023-12-09,22052,2023,628755,0.0475962720811367,0,1,0,0.0,0.0681148692965507,0.0205186009407043,8286
19,0,0,0.0,90,DC,Sheffield United,Liverpool,0,2,2023-12-06,22040,2023,627965,0.0,0,0,0,0.0,0.0,0.0,8286
20,0,0,0.0,90,DC,Burnley,Sheffield United,5,0,2023-12-02,22028,2023,626486,0.0,0,0,0,0.0,0.0,0.0,8286
21,0,0,0.0,90,DC,Sheffield United,Bournemouth,1,3,2023-11-25,22023,2023,624960,0.0,0,0,0,0.0,0.4821487069129944,0.4821487069129944,8286
22,0,0,0.0,90,DC,Brighton,Sheffield United,1,1,2023-11-12,22008,2023,623884,0.0568797029554843,0,1,0,0.0,0.0535484664142131,0.0535484664142131,8286
23,0,0,0.0,90,DC,Sheffield United,Wolverhampton Wanderers,2,1,2023-11-04,22003,2023,621465,0.0,0,0,0,0.0,0.0,0.0,8286
24,0,0,0.0,90,DC,Arsenal,Sheffield United,5,0,2023-10-28,21986,2023,619915,0.0,0,0,0,0.0,0.0147468512877821,0.0147468512877821,8286
25,0,1,0.0173632502555847,90,DC,Sheffield United,Manchester United,1,2,2023-10-21,21983,2023,618465,0.0,0,0,0,0.0173632502555847,0.014941468834877,0.014941468834877,8286
26,0,0,0.0,56,Sub,Fulham,Sheffield United,3,1,2023-10-07,21970,2023,616459,0.0,0,0,0,0.0,0.0,0.0,8286
27,0,0,0.0,90,DC,West Ham,Sheffield United,2,0,2023-09-30,21960,2023,614738,0.1740447282791137,0,2,0,0.0,0.3049792051315307,0.1309344917535781,8286
28,0,1,0.1261929124593734,90,DC,Sheffield United,Newcastle United,0,8,2023-09-24,21954,2023,613078,0.0,0,0,0,0.1261929124593734,0.0,0.0,8286
29,0,0,0.0,90,DC,Tottenham,Sheffield United,2,1,2023-09-16,21936,2023,611539,0.0831794068217277,1,1,0,0.0,0.1649759262800216,0.0817965194582939,8286
30,0,2,0.1069722548127174,90,DC,Sheffield United,Everton,2,2,2023-09-02,21926,2023,608338,0.0,0,0,0,0.1069722548127174,0.2464723587036132,0.1702079623937606,8286
31,0,0,0.0,90,DC,Sheffield United,Manchester City,1,2,2023-08-27,22303,2023,607471,0.0,0,0,0,0.0,0.0,0.0,8286
32,0,1,0.0427460148930549,90,DC,Nottingham Forest,Sheffield United,2,1,2023-08-18,22285,2023,604792,0.0,0,0,0,0.0427460148930549,0.0427460148930549,0.0,8286
33,0,0,0.0,81,DC,Sheffield United,Crystal Palace,0,1,2023-08-12,22280,2023,603818,0.0,0,0,0,0.0,0.1259336769580841,0.1259336769580841,8286
34,0,1,0.025339800864458,90,DC,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473422,0.0,0,0,0,0.025339800864458,0.0454000011086463,0.0200602002441883,8286
35,0,1,0.0761360004544258,90,DC,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472448,0.0,0,0,0,0.0761360004544258,0.0810531973838806,0.0810531973838806,8286
36,0,0,0.0,90,DC,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471889,0.6712549924850464,1,1,0,0.0,0.6889010071754456,0.6889010071754456,8286
37,0,0,0.0,59,DC,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438419,0.0,0,0,0,0.0,0.2708120048046112,0.2708120048046112,8286
38,0,1,0.046713899821043,90,DC,Sheffield United,Everton,0,1,2020-12-26,14582,2020,438158,0.0,0,0,0,0.046713899821043,0.0,0.0,8286
39,0,0,0.0,90,DC,Brighton,Sheffield United,1,1,2020-12-20,14565,2020,436434,0.0,0,0,0,0.0,0.094039000570774,0.094039000570774,8286
40,0,0,0.0,90,DC,Sheffield United,Manchester United,2,3,2020-12-17,14560,2020,435623,0.0,0,0,0,0.0,0.2180719971656799,0.2180719971656799,8286
41,0,0,0.0,28,Sub,Sheffield United,West Ham,0,1,2020-11-22,14522,2020,428535,0.0,0,0,0,0.0,0.0205361004918813,0.0205361004918813,8286
42,0,0,0.0,72,Sub,Sheffield United,Fulham,1,1,2020-10-18,14482,2020,421674,0.0,0,0,0,0.0,0.3657959997653961,0.3657959997653961,8286
43,0,0,0.0,90,DC,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420300,0.0,0,0,0,0.0,0.1068380028009414,0.1068380028009414,8286
