goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,understat_id
0,0,0,0.0,10,Sub,Aston Villa,Southampton,1,0,2024-12-07,26742,2024,692187,0.0,0,0,0,0.0,0.0,0.0,11815
1,0,0,0.0,23,Sub,Southampton,Chelsea,1,5,2024-12-04,26741,2024,691457,0.0,0,0,0,0.0,0.0,0.0,11815
2,0,0,0.0,1,Sub,Brighton,Southampton,1,1,2024-11-29,26723,2024,689640,0.0,0,0,0,0.0,0.0,0.0,11815
3,0,1,0.0539333224296569,11,Sub,Wolverhampton Wanderers,Southampton,2,0,2024-11-09,26711,2024,686687,0.0,0,0,0,0.0539333224296569,0.0539333224296569,0.0,11815
4,0,1,0.0373921692371368,41,Sub,Bournemouth,Southampton,3,1,2024-09-30,26661,2024,678948,0.0,0,0,0,0.0373921692371368,0.0925225019454956,0.055130336433649,11815
5,0,2,0.2419942319393158,29,Sub,Southampton,Ipswich,1,1,2024-09-21,26643,2024,675635,0.0,0,0,0,0.2419942319393158,0.2419942319393158,0.0,11815
6,0,0,0.0,68,AML,Southampton,Manchester United,0,3,2024-09-14,26632,2024,673365,0.0,0,0,0,0.0,0.0,0.0,11815
7,0,5,0.1670812219381332,90,FW,Brentford,Southampton,3,1,2024-08-31,26623,2024,671745,0.0,0,0,0,0.1670812219381332,0.6007177233695984,0.4336365163326263,11815
8,0,0,0.0,90,FW,Southampton,Nottingham Forest,0,1,2024-08-24,26616,2024,668047,0.0788209661841392,0,2,0,0.0,0.0788209661841392,0.0302197560667991,11815
9,0,2,0.8108593821525574,75,FW,Newcastle United,Southampton,1,0,2024-08-17,26606,2024,666378,0.0767997950315475,0,1,0,0.8108593821525574,0.9333699941635132,0.0457108207046985,11815
10,0,2,0.3905320465564728,75,FW,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663120,0.0,0,0,0,0.3905320465564728,0.4325913190841675,0.0420592948794364,11815
11,0,3,0.1475835144519806,90,FW,Everton,Sheffield United,1,0,2024-05-11,22257,2023,660558,0.0512614659965038,0,1,0,0.1475835144519806,0.3208288252353668,0.1793526709079742,11815
12,1,4,1.0122170448303225,90,FW,Sheffield United,Nottingham Forest,1,3,2024-05-04,22254,2023,658905,0.3639289140701294,0,1,0,0.25104820728302,0.7341833114624023,0.1192061901092529,11815
13,0,5,0.3712608814239502,90,FW,Newcastle United,Sheffield United,5,1,2024-04-27,22240,2023,657029,0.0,0,0,0,0.3712608814239502,0.4092908501625061,0.0380299724638462,11815
14,1,4,0.6510962247848511,90,FW,Manchester United,Sheffield United,4,2,2024-04-24,22182,2023,656300,0.0,0,0,1,0.6510962247848511,0.5967137217521667,0.0,11815
15,0,4,0.5776146054267883,90,AML,Sheffield United,Burnley,1,4,2024-04-20,22232,2023,654872,0.0327251777052879,0,1,0,0.5776146054267883,0.928397536277771,0.3678383231163025,11815
16,0,2,0.4746608138084411,90,FW,Brentford,Sheffield United,2,0,2024-04-13,22217,2023,653224,0.0632737576961517,0,1,0,0.4746608138084411,0.6086334586143494,0.0706988722085952,11815
17,0,2,0.1996980756521225,90,FW,Sheffield United,Chelsea,2,2,2024-04-07,22212,2023,652581,0.5000068545341492,0,1,0,0.1996980756521225,0.6997049450874329,0.5000068545341492,11815
